"Feature","promedio_gain"
"nflId_48475",0.245320051381982
"down",0.167477695287013
"yardsToGo",0.124322357613448
"yardlineNumber",0.0775772126427447
"nflId_46797",0.0656542712689534
"quarter",0.0479189643437541
"nflId_48489",0.0391777432037245
"nflId_46309",0.0386255247959028
"nflId_53727",0.0346145650636995
"absoluteYardlineNumber",0.0252517940783324
"diferencia",0.0225480090410791
"gameClock_mod",0.0200318530592599
"gameId",0.0183822878739211
"nflId_46071",0.0144929001749582
"nflId_47954",0.0142171086198528
"nflId_54508",0.0141242662356468
"nflId_54577",0.0140703922211586
"nflId_54472",0.00618930566595678
"nflId_44003",0.00403718431990126
"nflId_52514",0.00219311761012027
"nflId_45186",0.00148325234001536
"nflId_52551",0.00143950408519858
"nflId_43329",0.00132057816707405
"nflId_44908",0.000885102950337986
"nflId_53449",0.000821139541706967
"nflId_54532",0.000805217666987656
