"Feature","promedio_gain"
"gameClock_mod",0.200718057060344
"down",0.129846656346832
"nflId_42721",0.128099192812232
"absoluteYardlineNumber",0.0755610930940043
"yardlineNumber",0.0670562399962437
"yardsToGo",0.054117923799457
"diferencia",0.0439338601126907
"quarter",0.0395252345659026
"nflId_48096",0.0376378301716585
"gameId",0.0322685051552392
"nflId_52526",0.0274278768713963
"nflId_42358",0.023639659518082
"nflId_41296",0.014966105982364
"nflId_52423",0.0140976383016992
"nflId_52454",0.0139077059009649
"nflId_46461",0.0134267141635884
"nflId_40129",0.0119849184826737
"nflId_46109",0.01103814750488
"nflId_44987",0.0082736599621514
"nflId_48094",0.00809836409873773
"nflId_52660",0.00667903348950689
"nflId_53527",0.00603942450801378
"nflId_44832",0.00575361672599341
"nflId_43384",0.0053620233625999
"nflId_38605",0.00517936384226467
"nflId_54545",0.00510620849424701
"nflId_41369",0.00395405366852178
"nflId_53464",0.00223861707917821
"nflId_52766",0.00221450573599395
"nflId_48090",0.00184776919253881
