"Feature","promedio_gain"
"nflId_47749",0.168151908830474
"gameClock_mod",0.114397267399053
"yardsToGo",0.0826531574885542
"absoluteYardlineNumber",0.082627916861016
"nflId_42397",0.0814792666390026
"diferencia",0.0788743848109028
"nflId_47807",0.0765605559930804
"yardlineNumber",0.0585927611620376
"down",0.0580285483229344
"quarter",0.0429838626695413
"nflId_42547",0.0409868410552439
"nflId_47932",0.0363372216243234
"gameId",0.0226545164548631
"nflId_54703",0.0155579253510781
"nflId_39212",0.00788276337248188
"nflId_45555",0.007528780532449
"nflId_47920",0.00720098581519619
"nflId_44972",0.00641490313747808
"nflId_48235",0.0051437326307874
"nflId_44931",0.00180926264638871
"nflId_48700",0.00171152971996759
"nflId_54587",0.000975237264289003
"nflId_52517",0.000763125512091758
"nflId_48158",0.000570785706990721
"nflId_48225",0.000469924374206526
"nflId_41282",0.000233483733375228
