"Feature","promedio_gain"
"gameClock_mod",0.184531551322361
"yardlineNumber",0.144868672916819
"absoluteYardlineNumber",0.116369039346631
"yardsToGo",0.100582758418939
"down",0.0853408508261763
"quarter",0.0718189481518252
"gameId",0.0568104897250752
"nflId_42569",0.0563970943283021
"nflId_42489",0.0289070562238314
"diferencia",0.024944774793758
"nflId_54528",0.0231629573474054
"nflId_44985",0.0219928160699665
"nflId_53079",0.0166787434013044
"nflId_53855",0.0143969843012899
"nflId_47879",0.00911260283984831
"nflId_39684",0.00809674972751137
"nflId_42392",0.00798846453706943
"nflId_48011",0.00651053113524563
"nflId_53522",0.00409564167285524
"nflId_54613",0.00376848478305317
"nflId_52536",0.00337133631852308
"nflId_47857",0.00312222350443567
"nflId_42818",0.00281672142589306
"nflId_40124",0.00248332913222339
"nflId_42448",0.00176653735327581
"nflId_52494",6.46403963820347e-05
