"Feature","promedio_gain"
"gameClock_mod",0.130776972774778
"nflId_42589",0.119424955154808
"yardsToGo",0.109856434586794
"down",0.0892849762934866
"absoluteYardlineNumber",0.0698668114736969
"yardlineNumber",0.0638864731550054
"nflId_43334",0.0556176165333172
"diferencia",0.0525591122485623
"gameId",0.0434124793729722
"nflId_54483",0.0387260067729118
"nflId_45280",0.0336812702746808
"nflId_43370",0.0311539830548453
"nflId_54551",0.0235866536580753
"nflId_39989",0.0212626309852481
"nflId_38538",0.0209062914150819
"quarter",0.0202579772193275
"nflId_46506",0.0179056951355975
"nflId_42419",0.0147372631402918
"nflId_53074",0.00933027746371539
"nflId_54628",0.00759841673299778
"nflId_53482",0.0062442458725607
"nflId_54608",0.00602431177837109
"nflId_46446",0.0045912484222954
"nflId_53896",0.0030104101843977
"nflId_41237",0.00279438356311667
"nflId_47865",0.00220027820752898
"nflId_47995",0.00211198632701011
"nflId_38629",0.00124064261977346
"nflId_54596",0.00116735293602712
"nflId_53068",0.00071452987022379
"nflId_39646",0.000328495976693484
