"Feature","promedio_gain"
"gameClock_mod",0.178713209333188
"diferencia",0.118410535709826
"yardsToGo",0.0999747417680415
"down",0.0978375552564651
"yardlineNumber",0.0827361126321955
"absoluteYardlineNumber",0.0752846353978327
"nflId_54475",0.071970562811676
"gameId",0.0661232737199246
"quarter",0.0599725113954602
"nflId_54501",0.0244122443309247
"nflId_46279",0.0240703484504086
"nflId_42500",0.019098323017316
"nflId_44817",0.0154861760067904
"nflId_46226",0.0153012800892451
"nflId_53536",0.0134553472235343
"nflId_52467",0.00574856223050163
"nflId_45024",0.00567793637889863
"nflId_53463",0.00550861334690159
"nflId_43586",0.00534458887434683
"nflId_54576",0.00449844205761925
"nflId_48657",0.00327621273942618
"nflId_33107",0.00279837425043808
"nflId_53443",0.00244373021383324
"nflId_48513",0.00120759183833778
"nflId_47969",0.00064909092686763
