"","hojas","min_data","fracciones_variables","lerners","profundidad","exactitud","precision","precision_secundaria","promedio"
"1",15,5,0.5,0.01,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"2",15,5,0.5,0.01,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"3",15,5,0.5,0.01,7,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"4",15,5,0.5,0.01,9,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"5",15,5,0.5,0.03,3,0.664367816091954,0.707407407407407,0.593939393939394,0.655238205812918
"6",15,5,0.5,0.03,5,0.664367816091954,0.707407407407407,0.593939393939394,0.655238205812918
"7",15,5,0.5,0.03,7,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"8",15,5,0.5,0.03,9,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"9",15,5,0.5,0.05,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"10",15,5,0.5,0.05,5,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"11",15,5,0.5,0.05,7,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"12",15,5,0.5,0.05,9,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"13",15,5,0.5,0.1,3,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"14",15,5,0.5,0.1,5,0.618390804597701,0.67037037037037,0.533333333333333,0.607364836100468
"15",15,5,0.5,0.1,7,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"16",15,5,0.5,0.1,9,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"17",15,5,0.5,0.2,3,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"18",15,5,0.5,0.2,5,0.613793103448276,0.666666666666667,0.527272727272727,0.602577499129223
"19",15,5,0.5,0.2,7,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"20",15,5,0.5,0.2,9,0.622988505747126,0.674074074074074,0.539393939393939,0.612152173071713
"21",15,5,0.6,0.01,3,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"22",15,5,0.6,0.01,5,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"23",15,5,0.6,0.01,7,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"24",15,5,0.6,0.01,9,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"25",15,5,0.6,0.03,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"26",15,5,0.6,0.03,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"27",15,5,0.6,0.03,7,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"28",15,5,0.6,0.03,9,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"29",15,5,0.6,0.05,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"30",15,5,0.6,0.05,5,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"31",15,5,0.6,0.05,7,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"32",15,5,0.6,0.05,9,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"33",15,5,0.6,0.1,3,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"34",15,5,0.6,0.1,5,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"35",15,5,0.6,0.1,7,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"36",15,5,0.6,0.1,9,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"37",15,5,0.6,0.2,3,0.622988505747126,0.674074074074074,0.539393939393939,0.612152173071713
"38",15,5,0.6,0.2,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"39",15,5,0.6,0.2,7,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"40",15,5,0.6,0.2,9,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"41",15,5,0.7,0.01,3,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"42",15,5,0.7,0.01,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"43",15,5,0.7,0.01,7,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"44",15,5,0.7,0.01,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"45",15,5,0.7,0.03,3,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"46",15,5,0.7,0.03,5,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"47",15,5,0.7,0.03,7,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"48",15,5,0.7,0.03,9,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"49",15,5,0.7,0.05,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"50",15,5,0.7,0.05,5,0.627586206896552,0.677777777777778,0.545454545454545,0.616939510042958
"51",15,5,0.7,0.05,7,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"52",15,5,0.7,0.05,9,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"53",15,5,0.7,0.1,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"54",15,5,0.7,0.1,5,0.622988505747126,0.674074074074074,0.539393939393939,0.612152173071713
"55",15,5,0.7,0.1,7,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"56",15,5,0.7,0.1,9,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"57",15,5,0.7,0.2,3,0.622988505747126,0.674074074074074,0.539393939393939,0.612152173071713
"58",15,5,0.7,0.2,5,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"59",15,5,0.7,0.2,7,0.627586206896552,0.677777777777778,0.545454545454545,0.616939510042958
"60",15,5,0.7,0.2,9,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"61",15,5,0.8,0.01,3,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"62",15,5,0.8,0.01,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"63",15,5,0.8,0.01,7,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"64",15,5,0.8,0.01,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"65",15,5,0.8,0.03,3,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"66",15,5,0.8,0.03,5,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"67",15,5,0.8,0.03,7,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"68",15,5,0.8,0.03,9,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"69",15,5,0.8,0.05,3,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"70",15,5,0.8,0.05,5,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"71",15,5,0.8,0.05,7,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"72",15,5,0.8,0.05,9,0.664367816091954,0.707407407407407,0.593939393939394,0.655238205812918
"73",15,5,0.8,0.1,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"74",15,5,0.8,0.1,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"75",15,5,0.8,0.1,7,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"76",15,5,0.8,0.1,9,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"77",15,5,0.8,0.2,3,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"78",15,5,0.8,0.2,5,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"79",15,5,0.8,0.2,7,0.627586206896552,0.677777777777778,0.545454545454545,0.616939510042958
"80",15,5,0.8,0.2,9,0.627586206896552,0.677777777777778,0.545454545454545,0.616939510042958
"81",15,5,0.9,0.01,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"82",15,5,0.9,0.01,5,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"83",15,5,0.9,0.01,7,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"84",15,5,0.9,0.01,9,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"85",15,5,0.9,0.03,3,0.673563218390805,0.714814814814815,0.606060606060606,0.664812879755408
"86",15,5,0.9,0.03,5,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"87",15,5,0.9,0.03,7,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"88",15,5,0.9,0.03,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"89",15,5,0.9,0.05,3,0.664367816091954,0.707407407407407,0.593939393939394,0.655238205812918
"90",15,5,0.9,0.05,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"91",15,5,0.9,0.05,7,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"92",15,5,0.9,0.05,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"93",15,5,0.9,0.1,3,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"94",15,5,0.9,0.1,5,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"95",15,5,0.9,0.1,7,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"96",15,5,0.9,0.1,9,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"97",15,5,0.9,0.2,3,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"98",15,5,0.9,0.2,5,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"99",15,5,0.9,0.2,7,0.604597701149425,0.659259259259259,0.515151515151515,0.593002825186733
"100",15,5,0.9,0.2,9,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"101",15,10,0.5,0.01,3,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"102",15,10,0.5,0.01,5,0.664367816091954,0.707407407407407,0.593939393939394,0.655238205812918
"103",15,10,0.5,0.01,7,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"104",15,10,0.5,0.01,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"105",15,10,0.5,0.03,3,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"106",15,10,0.5,0.03,5,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"107",15,10,0.5,0.03,7,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"108",15,10,0.5,0.03,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"109",15,10,0.5,0.05,3,0.664367816091954,0.707407407407407,0.593939393939394,0.655238205812918
"110",15,10,0.5,0.05,5,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"111",15,10,0.5,0.05,7,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"112",15,10,0.5,0.05,9,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"113",15,10,0.5,0.1,3,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"114",15,10,0.5,0.1,5,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"115",15,10,0.5,0.1,7,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"116",15,10,0.5,0.1,9,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"117",15,10,0.5,0.2,3,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"118",15,10,0.5,0.2,5,0.622988505747126,0.674074074074074,0.539393939393939,0.612152173071713
"119",15,10,0.5,0.2,7,0.618390804597701,0.67037037037037,0.533333333333333,0.607364836100468
"120",15,10,0.5,0.2,9,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"121",15,10,0.6,0.01,3,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"122",15,10,0.6,0.01,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"123",15,10,0.6,0.01,7,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"124",15,10,0.6,0.01,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"125",15,10,0.6,0.03,3,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"126",15,10,0.6,0.03,5,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"127",15,10,0.6,0.03,7,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"128",15,10,0.6,0.03,9,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"129",15,10,0.6,0.05,3,0.664367816091954,0.707407407407407,0.593939393939394,0.655238205812918
"130",15,10,0.6,0.05,5,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"131",15,10,0.6,0.05,7,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"132",15,10,0.6,0.05,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"133",15,10,0.6,0.1,3,0.627586206896552,0.677777777777778,0.545454545454545,0.616939510042958
"134",15,10,0.6,0.1,5,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"135",15,10,0.6,0.1,7,0.627586206896552,0.677777777777778,0.545454545454545,0.616939510042958
"136",15,10,0.6,0.1,9,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"137",15,10,0.6,0.2,3,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"138",15,10,0.6,0.2,5,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"139",15,10,0.6,0.2,7,0.618390804597701,0.67037037037037,0.533333333333333,0.607364836100468
"140",15,10,0.6,0.2,9,0.622988505747126,0.674074074074074,0.539393939393939,0.612152173071713
"141",15,10,0.7,0.01,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"142",15,10,0.7,0.01,5,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"143",15,10,0.7,0.01,7,0.655172413793103,0.7,0.581818181818182,0.645663531870428
"144",15,10,0.7,0.01,9,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"145",15,10,0.7,0.03,3,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"146",15,10,0.7,0.03,5,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"147",15,10,0.7,0.03,7,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"148",15,10,0.7,0.03,9,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"149",15,10,0.7,0.05,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
"150",15,10,0.7,0.05,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"151",15,10,0.7,0.05,7,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"152",15,10,0.7,0.05,9,0.632183908045977,0.681481481481481,0.551515151515152,0.621726847014203
"153",15,10,0.7,0.1,3,0.659770114942529,0.703703703703704,0.587878787878788,0.650450868841673
"154",15,10,0.7,0.1,5,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"155",15,10,0.7,0.1,7,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"156",15,10,0.7,0.1,9,0.645977011494253,0.692592592592593,0.56969696969697,0.636088857927938
"157",15,10,0.7,0.2,3,0.636781609195402,0.685185185185185,0.557575757575758,0.626514183985448
"158",15,10,0.7,0.2,5,0.641379310344828,0.688888888888889,0.563636363636364,0.631301520956693
"159",15,10,0.7,0.2,7,0.627586206896552,0.677777777777778,0.545454545454545,0.616939510042958
"160",15,10,0.7,0.2,9,0.627586206896552,0.677777777777778,0.545454545454545,0.616939510042958
"161",15,10,0.8,0.01,3,0.650574712643678,0.696296296296296,0.575757575757576,0.640876194899183
