"","hojas","min_data","fracciones_variables","lerners","profundidad","exactitud","precision","precision_secundaria","promedio"
"1",15,5,0.5,0.01,3,0.631933425014986,0.67948717948718,0.569774011299435,0.627064871933867
"2",15,5,0.5,0.01,5,0.64166578511231,0.688034188034188,0.581073446327684,0.636924473158061
"3",15,5,0.5,0.01,7,0.641701047286576,0.688034188034188,0.581167608286252,0.636967614535672
"4",15,5,0.5,0.01,9,0.636834867237914,0.683760683760684,0.575517890772128,0.632037813923575
"5",15,5,0.5,0.03,3,0.64166578511231,0.688034188034188,0.581073446327684,0.636924473158061
"6",15,5,0.5,0.03,5,0.636834867237914,0.683760683760684,0.575517890772128,0.632037813923575
"7",15,5,0.5,0.03,7,0.63687012941218,0.683760683760684,0.575612052730697,0.632080955301187
"8",15,5,0.5,0.03,9,0.646496702986706,0.692307692307692,0.586629001883239,0.641811132392546
"9",15,5,0.5,0.05,3,0.636834867237914,0.683760683760684,0.575517890772128,0.632037813923575
"10",15,5,0.5,0.05,5,0.62230685144046,0.670940170940171,0.558757062146893,0.617334694842508
"11",15,5,0.5,0.05,7,0.636799605063648,0.683760683760684,0.575423728813559,0.631994672545964
"12",15,5,0.5,0.05,9,0.646496702986706,0.692307692307692,0.586629001883239,0.641811132392546
"13",15,5,0.5,0.1,3,0.636799605063648,0.683760683760684,0.575423728813559,0.631994672545964
"14",15,5,0.5,0.1,5,0.617475933566064,0.666666666666667,0.553201506591337,0.612448035608023
"15",15,5,0.5,0.1,7,0.627137769314856,0.675213675213675,0.564312617702448,0.622221354076993
"16",15,5,0.5,0.1,9,0.617511195740329,0.666666666666667,0.553295668549906,0.612491176985634
"17",15,5,0.5,0.2,3,0.64166578511231,0.688034188034188,0.581073446327684,0.636924473158061
"18",15,5,0.5,0.2,5,0.607814097817271,0.658119658119658,0.542090395480226,0.602674717139052
"19",15,5,0.5,0.2,7,0.617475933566064,0.666666666666667,0.553201506591337,0.612448035608023
