"","hojas","min_data","fracciones_variables","lerners","profundidad","exactitud","precision","precision_secundaria","promedio"
"1",15,5,0.5,0.01,3,0.707478454267445,0.673202614379085,0.737385544515878,0.706022204387469
"2",15,5,0.5,0.01,5,0.707422852376981,0.673202614379085,0.73728813559322,0.705971200783095
"3",15,5,0.5,0.01,7,0.719599666388657,0.686274509803922,0.748684979544126,0.718186385245568
"4",15,5,0.5,0.01,9,0.713483458437587,0.679738562091503,0.742937853107345,0.712053291212145
"5",15,5,0.5,0.03,3,0.719544064498193,0.686274509803922,0.748587570621469,0.718135381641195
"6",15,5,0.5,0.03,5,0.713427856547123,0.679738562091503,0.742840444184687,0.712002287607771
"7",15,5,0.5,0.03,7,0.707367250486516,0.673202614379085,0.737190726670563,0.705920197178722
"8",15,5,0.5,0.03,9,0.701306644425911,0.666666666666667,0.731541009156439,0.699838106749672
"9",15,5,0.5,0.05,3,0.719544064498193,0.686274509803922,0.748587570621469,0.718135381641195
"10",15,5,0.5,0.05,5,0.695134834584376,0.660130718954248,0.725696473797,0.693654009111875
"11",15,5,0.5,0.05,7,0.68907422852377,0.65359477124183,0.720046756282876,0.687571918682825
"12",15,5,0.5,0.05,9,0.68907422852377,0.65359477124183,0.720046756282876,0.687571918682825
"13",15,5,0.5,0.1,3,0.701195440644982,0.666666666666667,0.731346191311124,0.699736099540924
"14",15,5,0.5,0.1,5,0.683013622463164,0.647058823529412,0.714397038768751,0.681489828253775
"15",15,5,0.5,0.1,7,0.68907422852377,0.65359477124183,0.720046756282876,0.687571918682825
"16",15,5,0.5,0.1,9,0.689018626633305,0.65359477124183,0.719949347360218,0.687520915078451
"17",15,5,0.5,0.2,3,0.689129830414234,0.65359477124183,0.720144165205533,0.687622922287199
"18",15,5,0.5,0.2,5,0.701306644425911,0.666666666666667,0.731541009156439,0.699838106749672
"19",15,5,0.5,0.2,7,0.683069224353628,0.647058823529412,0.714494447691409,0.68154083185815
"20",15,5,0.5,0.2,9,0.689129830414234,0.65359477124183,0.720144165205533,0.687622922287199
"21",15,5,0.6,0.01,3,0.695246038365304,0.660130718954248,0.725891291642314,0.693756016320622
"22",15,5,0.6,0.01,5,0.707367250486516,0.673202614379085,0.737190726670563,0.705920197178722
"23",15,5,0.6,0.01,7,0.695246038365304,0.660130718954248,0.725891291642314,0.693756016320622
"24",15,5,0.6,0.01,9,0.707422852376981,0.673202614379085,0.73728813559322,0.705971200783095
"25",15,5,0.6,0.03,3,0.725660272449263,0.69281045751634,0.754334697058251,0.724268475674618
"26",15,5,0.6,0.03,5,0.713427856547123,0.679738562091503,0.742840444184687,0.712002287607771
"27",15,5,0.6,0.03,7,0.689129830414234,0.65359477124183,0.720144165205533,0.687622922287199
"28",15,5,0.6,0.03,9,0.695246038365304,0.660130718954248,0.725891291642314,0.693756016320622
"29",15,5,0.6,0.05,3,0.719599666388657,0.686274509803922,0.748684979544126,0.718186385245568
"30",15,5,0.6,0.05,5,0.701251042535446,0.666666666666667,0.731443600233781,0.699787103145298
"31",15,5,0.6,0.05,7,0.695134834584376,0.660130718954248,0.725696473797,0.693654009111875
"32",15,5,0.6,0.05,9,0.707311648596052,0.673202614379085,0.737093317747906,0.705869193574348
"33",15,5,0.6,0.1,3,0.689018626633305,0.65359477124183,0.719949347360218,0.687520915078451
"34",15,5,0.6,0.1,5,0.69519043647484,0.660130718954248,0.725793882719657,0.693705012716249
"35",15,5,0.6,0.1,7,0.68907422852377,0.65359477124183,0.720046756282876,0.687571918682825
"36",15,5,0.6,0.1,9,0.701362246316375,0.666666666666667,0.731638418079096,0.699889110354046
"37",15,5,0.6,0.2,3,0.658604392549347,0.620915032679739,0.691505941944282,0.657008455724456
"38",15,5,0.6,0.2,5,0.689129830414234,0.65359477124183,0.720144165205533,0.687622922287199
"39",15,5,0.6,0.2,7,0.670781206561023,0.633986928104575,0.702902785895188,0.669223640186929
"40",15,5,0.6,0.2,9,0.676897414512093,0.640522875816993,0.70864991233197,0.675356734220352
"41",15,5,0.7,0.01,3,0.701306644425911,0.666666666666667,0.731541009156439,0.699838106749672
"42",15,5,0.7,0.01,5,0.695246038365304,0.660130718954248,0.725891291642314,0.693756016320622
"43",15,5,0.7,0.01,7,0.689185432304698,0.65359477124183,0.72024157412819,0.687673925891573
"44",15,5,0.7,0.01,9,0.695246038365304,0.660130718954248,0.725891291642314,0.693756016320622
"45",15,5,0.7,0.03,3,0.725660272449263,0.69281045751634,0.754334697058251,0.724268475674618
"46",15,5,0.7,0.03,5,0.695134834584376,0.660130718954248,0.725696473797,0.693654009111875
"47",15,5,0.7,0.03,7,0.689018626633305,0.65359477124183,0.719949347360218,0.687520915078451
"48",15,5,0.7,0.03,9,0.701251042535446,0.666666666666667,0.731443600233781,0.699787103145298
"49",15,5,0.7,0.05,3,0.713483458437587,0.679738562091503,0.742937853107345,0.712053291212145
"50",15,5,0.7,0.05,5,0.68907422852377,0.65359477124183,0.720046756282876,0.687571918682825
"51",15,5,0.7,0.05,7,0.69519043647484,0.660130718954248,0.725793882719657,0.693705012716249
"52",15,5,0.7,0.05,9,0.69519043647484,0.660130718954248,0.725793882719657,0.693705012716249
"53",15,5,0.7,0.1,3,0.701251042535446,0.666666666666667,0.731443600233781,0.699787103145298
"54",15,5,0.7,0.1,5,0.689018626633305,0.65359477124183,0.719949347360218,0.687520915078451
"55",15,5,0.7,0.1,7,0.69519043647484,0.660130718954248,0.725793882719657,0.693705012716249
"56",15,5,0.7,0.1,9,0.69519043647484,0.660130718954248,0.725793882719657,0.693705012716249
"57",15,5,0.7,0.2,3,0.682958020572699,0.647058823529412,0.714299629846094,0.681438824649402
"58",15,5,0.7,0.2,5,0.664720600500417,0.627450980392157,0.697253068381064,0.663141549757879
"59",15,5,0.7,0.2,7,0.689129830414234,0.65359477124183,0.720144165205533,0.687622922287199
"60",15,5,0.7,0.2,9,0.683069224353628,0.647058823529412,0.714494447691409,0.68154083185815
"61",15,5,0.8,0.01,3,0.701306644425911,0.666666666666667,0.731541009156439,0.699838106749672
"62",15,5,0.8,0.01,5,0.676953016402558,0.640522875816994,0.708747321254627,0.675407737824726
"63",15,5,0.8,0.01,7,0.676953016402558,0.640522875816994,0.708747321254627,0.675407737824726
"64",15,5,0.8,0.01,9,0.670836808451487,0.633986928104575,0.703000194817845,0.669274643791303
"65",15,5,0.8,0.03,3,0.713483458437587,0.679738562091503,0.742937853107345,0.712053291212145
"66",15,5,0.8,0.03,5,0.69519043647484,0.660130718954248,0.725793882719657,0.693705012716249
"67",15,5,0.8,0.03,7,0.68907422852377,0.65359477124183,0.720046756282876,0.687571918682825
"68",15,5,0.8,0.03,9,0.707311648596052,0.673202614379085,0.737093317747906,0.705869193574348
"69",15,5,0.8,0.05,3,0.719599666388657,0.686274509803922,0.748684979544126,0.718186385245568
"70",15,5,0.8,0.05,5,0.695134834584376,0.660130718954248,0.725696473797,0.693654009111875
"71",15,5,0.8,0.05,7,0.701306644425911,0.666666666666667,0.731541009156439,0.699838106749672
"72",15,5,0.8,0.05,9,0.695246038365304,0.660130718954248,0.725891291642314,0.693756016320622
"73",15,5,0.8,0.1,3,0.68907422852377,0.65359477124183,0.720046756282876,0.687571918682825
"74",15,5,0.8,0.1,5,0.69519043647484,0.660130718954248,0.725793882719657,0.693705012716249
