"","hojas","min_data","fracciones_variables","lerners","profundidad","exactitud","precision","precision_secundaria","promedio"
"1",15,5,0.5,0.01,3,0.627067244966325,0.675213675213675,0.564124293785311,0.62213507132177
"2",15,5,0.5,0.01,5,0.617299622694735,0.666666666666667,0.552730696798493,0.612232328719965
"3",15,5,0.5,0.01,7,0.617334884869001,0.666666666666667,0.552824858757062,0.612275470097577
"4",15,5,0.5,0.01,9,0.622201064917663,0.670940170940171,0.558474576271186,0.617205270709673
"5",15,5,0.5,0.03,3,0.646355654289643,0.692307692307692,0.586252354048964,0.6416385668821
"6",15,5,0.5,0.03,5,0.636729080715117,0.683760683760684,0.575235404896422,0.631908389790741
"7",15,5,0.5,0.03,7,0.631898162840721,0.67948717948718,0.569679849340866,0.627021730556256
"8",15,5,0.5,0.03,9,0.627067244966325,0.675213675213675,0.564124293785311,0.62213507132177
"9",15,5,0.5,0.05,3,0.656088014386967,0.700854700854701,0.597551789077213,0.651498168106293
"10",15,5,0.5,0.05,5,0.646496702986706,0.692307692307692,0.586629001883239,0.641811132392546
"11",15,5,0.5,0.05,7,0.651292358686837,0.696581196581197,0.592090395480226,0.64665465024942
"12",15,5,0.5,0.05,9,0.631968687189252,0.67948717948718,0.569868173258004,0.627108013311478
"13",15,5,0.5,0.1,3,0.656123276561233,0.700854700854701,0.597645951035782,0.651541309483905
"14",15,5,0.5,0.1,5,0.651362883035368,0.696581196581197,0.592278719397364,0.646740933004643
"15",15,5,0.5,0.1,7,0.665820374484291,0.709401709401709,0.608851224105461,0.661357769330487
"16",15,5,0.5,0.1,9,0.66102471878416,0.705128205128205,0.603389830508475,0.656514251473613
"17",15,5,0.5,0.2,3,0.636799605063648,0.683760683760684,0.575423728813559,0.631994672545964
"18",15,5,0.5,0.2,5,0.65622906308403,0.700854700854701,0.597928436911488,0.651670733616739
"19",15,5,0.5,0.2,7,0.65622906308403,0.700854700854701,0.597928436911488,0.651670733616739
"20",15,5,0.5,0.2,9,0.64166578511231,0.688034188034188,0.581073446327684,0.636924473158061
"21",15,5,0.6,0.01,3,0.636729080715117,0.683760683760684,0.575235404896422,0.631908389790741
"22",15,5,0.6,0.01,5,0.622201064917663,0.670940170940171,0.558474576271186,0.617205270709673
"23",15,5,0.6,0.01,7,0.622165802743397,0.670940170940171,0.558380414312618,0.617162129332062
"24",15,5,0.6,0.01,9,0.617299622694735,0.666666666666667,0.552730696798493,0.612232328719965
"25",15,5,0.6,0.03,3,0.631827638492189,0.67948717948718,0.569491525423729,0.626935447801033
"26",15,5,0.6,0.03,5,0.636729080715117,0.683760683760684,0.575235404896422,0.631908389790741
"27",15,5,0.6,0.03,7,0.62710250714059,0.675213675213675,0.564218455743879,0.622178212699382
"28",15,5,0.6,0.03,9,0.631933425014986,0.67948717948718,0.569774011299435,0.627064871933867
"29",15,5,0.6,0.05,3,0.631898162840721,0.67948717948718,0.569679849340866,0.627021730556256
"30",15,5,0.6,0.05,5,0.641559998589513,0.688034188034188,0.580790960451977,0.636795049025226
"31",15,5,0.6,0.05,7,0.651221834338305,0.696581196581197,0.591902071563088,0.646568367494197
"32",15,5,0.6,0.05,9,0.636729080715117,0.683760683760684,0.575235404896422,0.631908389790741
"33",15,5,0.6,0.1,3,0.641595260763779,0.688034188034188,0.580885122410546,0.636838190402838
