"","hojas","min_data","fracciones_variables","lerners","profundidad","exactitud","precision","precision_secundaria","promedio"
"1",15,5,0.5,0.01,3,0.666666666666667,0.741830065359477,0.516339869281046,0.64161220043573
"2",15,5,0.5,0.01,5,0.657952069716776,0.735294117647059,0.503267973856209,0.632171387073348
"3",15,5,0.5,0.01,7,0.657952069716776,0.735294117647059,0.503267973856209,0.632171387073348
"4",15,5,0.5,0.01,9,0.657952069716776,0.735294117647059,0.503267973856209,0.632171387073348
"5",15,5,0.5,0.03,3,0.666666666666667,0.741830065359477,0.516339869281046,0.64161220043573
"6",15,5,0.5,0.03,5,0.649237472766884,0.72875816993464,0.490196078431373,0.622730573710966
"7",15,5,0.5,0.03,7,0.627450980392157,0.712418300653595,0.457516339869281,0.599128540305011
"8",15,5,0.5,0.03,9,0.649237472766884,0.72875816993464,0.490196078431373,0.622730573710966
"9",15,5,0.5,0.05,3,0.666666666666667,0.741830065359477,0.516339869281046,0.64161220043573
"10",15,5,0.5,0.05,5,0.649237472766885,0.72875816993464,0.490196078431373,0.622730573710966
"11",15,5,0.5,0.05,7,0.636165577342048,0.718954248366013,0.470588235294118,0.608569353667393
"12",15,5,0.5,0.05,9,0.65359477124183,0.73202614379085,0.496732026143791,0.627450980392157
"13",15,5,0.5,0.1,3,0.662309368191721,0.738562091503268,0.509803921568627,0.636891793754539
"14",15,5,0.5,0.1,5,0.657952069716776,0.735294117647059,0.503267973856209,0.632171387073348
"15",15,5,0.5,0.1,7,0.666666666666667,0.741830065359477,0.516339869281046,0.64161220043573
"16",15,5,0.5,0.1,9,0.65359477124183,0.73202614379085,0.496732026143791,0.627450980392157
"17",15,5,0.5,0.2,3,0.644880174291939,0.725490196078431,0.483660130718954,0.618010167029775
"18",15,5,0.5,0.2,5,0.636165577342048,0.718954248366013,0.470588235294118,0.608569353667393
"19",15,5,0.5,0.2,7,0.662309368191721,0.738562091503268,0.509803921568627,0.636891793754539
"20",15,5,0.5,0.2,9,0.657952069716776,0.735294117647059,0.503267973856209,0.632171387073348
"21",15,5,0.6,0.01,3,0.671023965141612,0.745098039215686,0.522875816993464,0.646332607116921
"22",15,5,0.6,0.01,5,0.662309368191721,0.738562091503268,0.509803921568627,0.636891793754539
"23",15,5,0.6,0.01,7,0.649237472766884,0.72875816993464,0.490196078431373,0.622730573710966
"24",15,5,0.6,0.01,9,0.657952069716776,0.735294117647059,0.503267973856209,0.632171387073348
"25",15,5,0.6,0.03,3,0.657952069716776,0.735294117647059,0.503267973856209,0.632171387073348
"26",15,5,0.6,0.03,5,0.649237472766884,0.72875816993464,0.490196078431373,0.622730573710966
"27",15,5,0.6,0.03,7,0.65359477124183,0.73202614379085,0.496732026143791,0.627450980392157
"28",15,5,0.6,0.03,9,0.631808278867102,0.715686274509804,0.464052287581699,0.603848946986202
"29",15,5,0.6,0.05,3,0.671023965141612,0.745098039215686,0.522875816993464,0.646332607116921
"30",15,5,0.6,0.05,5,0.631808278867102,0.715686274509804,0.464052287581699,0.603848946986202
