"","hojas","min_data","fracciones_variables","lerners","profundidad","exactitud","precision","precision_secundaria","promedio"
"1",15,5,0.5,0.01,3,0.659770114942529,0.704545454545454,0.590643274853801,0.651652948113928
"2",15,5,0.5,0.01,5,0.641379310344828,0.689393939393939,0.567251461988304,0.632674903909024
"3",15,5,0.5,0.01,7,0.650574712643678,0.696969696969697,0.578947368421053,0.642163926011476
"4",15,5,0.5,0.01,9,0.645977011494253,0.693181818181818,0.573099415204678,0.63741941496025
"5",15,5,0.5,0.03,3,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"6",15,5,0.5,0.03,5,0.655172413793103,0.700757575757576,0.584795321637427,0.646908437062702
"7",15,5,0.5,0.03,7,0.655172413793103,0.700757575757576,0.584795321637427,0.646908437062702
"8",15,5,0.5,0.03,9,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"9",15,5,0.5,0.05,3,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"10",15,5,0.5,0.05,5,0.641379310344828,0.689393939393939,0.567251461988304,0.632674903909024
"11",15,5,0.5,0.05,7,0.659770114942529,0.704545454545454,0.590643274853801,0.651652948113928
"12",15,5,0.5,0.05,9,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"13",15,5,0.5,0.1,3,0.668965517241379,0.712121212121212,0.60233918128655,0.66114197021638
"14",15,5,0.5,0.1,5,0.650574712643678,0.696969696969697,0.578947368421053,0.642163926011476
"15",15,5,0.5,0.1,7,0.655172413793103,0.700757575757576,0.584795321637427,0.646908437062702
"16",15,5,0.5,0.1,9,0.645977011494253,0.693181818181818,0.573099415204678,0.63741941496025
"17",15,5,0.5,0.2,3,0.668965517241379,0.712121212121212,0.60233918128655,0.66114197021638
"18",15,5,0.5,0.2,5,0.645977011494253,0.693181818181818,0.573099415204678,0.63741941496025
"19",15,5,0.5,0.2,7,0.655172413793103,0.700757575757576,0.584795321637427,0.646908437062702
"20",15,5,0.5,0.2,9,0.659770114942529,0.704545454545455,0.590643274853801,0.651652948113928
"21",15,5,0.6,0.01,3,0.682758620689655,0.723484848484849,0.619883040935672,0.675375503370059
"22",15,5,0.6,0.01,5,0.691954022988506,0.731060606060606,0.631578947368421,0.684864525472511
"23",15,5,0.6,0.01,7,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"24",15,5,0.6,0.01,9,0.682758620689655,0.723484848484849,0.619883040935672,0.675375503370059
"25",15,5,0.6,0.03,3,0.682758620689655,0.723484848484849,0.619883040935672,0.675375503370059
"26",15,5,0.6,0.03,5,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"27",15,5,0.6,0.03,7,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"28",15,5,0.6,0.03,9,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"29",15,5,0.6,0.05,3,0.68735632183908,0.727272727272727,0.625730994152047,0.680120014421285
"30",15,5,0.6,0.05,5,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"31",15,5,0.6,0.05,7,0.655172413793103,0.700757575757576,0.584795321637427,0.646908437062702
"32",15,5,0.6,0.05,9,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"33",15,5,0.6,0.1,3,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"34",15,5,0.6,0.1,5,0.655172413793103,0.700757575757576,0.584795321637427,0.646908437062702
"35",15,5,0.6,0.1,7,0.659770114942529,0.704545454545454,0.590643274853801,0.651652948113928
"36",15,5,0.6,0.1,9,0.668965517241379,0.712121212121212,0.60233918128655,0.66114197021638
"37",15,5,0.6,0.2,3,0.650574712643678,0.696969696969697,0.578947368421053,0.642163926011476
"38",15,5,0.6,0.2,5,0.645977011494253,0.693181818181818,0.573099415204678,0.63741941496025
"39",15,5,0.6,0.2,7,0.636781609195402,0.685606060606061,0.56140350877193,0.627930392857798
"40",15,5,0.6,0.2,9,0.659770114942529,0.704545454545454,0.590643274853801,0.651652948113928
"41",15,5,0.7,0.01,3,0.682758620689655,0.723484848484848,0.619883040935672,0.675375503370059
"42",15,5,0.7,0.01,5,0.701149425287356,0.738636363636364,0.64327485380117,0.694353547574963
"43",15,5,0.7,0.01,7,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"44",15,5,0.7,0.01,9,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"45",15,5,0.7,0.03,3,0.691954022988506,0.731060606060606,0.631578947368421,0.684864525472511
"46",15,5,0.7,0.03,5,0.682758620689655,0.723484848484849,0.619883040935672,0.675375503370059
"47",15,5,0.7,0.03,7,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"48",15,5,0.7,0.03,9,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"49",15,5,0.7,0.05,3,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"50",15,5,0.7,0.05,5,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"51",15,5,0.7,0.05,7,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"52",15,5,0.7,0.05,9,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"53",15,5,0.7,0.1,3,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"54",15,5,0.7,0.1,5,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"55",15,5,0.7,0.1,7,0.655172413793103,0.700757575757576,0.584795321637427,0.646908437062702
"56",15,5,0.7,0.1,9,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"57",15,5,0.7,0.2,3,0.632183908045977,0.681818181818182,0.555555555555556,0.623185881806571
"58",15,5,0.7,0.2,5,0.659770114942529,0.704545454545455,0.590643274853801,0.651652948113928
"59",15,5,0.7,0.2,7,0.641379310344828,0.689393939393939,0.567251461988304,0.632674903909024
"60",15,5,0.7,0.2,9,0.645977011494253,0.693181818181818,0.573099415204678,0.63741941496025
"61",15,5,0.8,0.01,3,0.682758620689655,0.723484848484848,0.619883040935672,0.675375503370059
"62",15,5,0.8,0.01,5,0.701149425287356,0.738636363636364,0.64327485380117,0.694353547574963
"63",15,5,0.8,0.01,7,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"64",15,5,0.8,0.01,9,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"65",15,5,0.8,0.03,3,0.691954022988506,0.731060606060606,0.631578947368421,0.684864525472511
"66",15,5,0.8,0.03,5,0.682758620689655,0.723484848484849,0.619883040935672,0.675375503370059
"67",15,5,0.8,0.03,7,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"68",15,5,0.8,0.03,9,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"69",15,5,0.8,0.05,3,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"70",15,5,0.8,0.05,5,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"71",15,5,0.8,0.05,7,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"72",15,5,0.8,0.05,9,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"73",15,5,0.8,0.1,3,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"74",15,5,0.8,0.1,5,0.673563218390805,0.715909090909091,0.608187134502924,0.665886481267607
"75",15,5,0.8,0.1,7,0.655172413793103,0.700757575757576,0.584795321637427,0.646908437062702
"76",15,5,0.8,0.1,9,0.664367816091954,0.708333333333333,0.596491228070175,0.656397459165154
"77",15,5,0.8,0.2,3,0.632183908045977,0.681818181818182,0.555555555555556,0.623185881806571
"78",15,5,0.8,0.2,5,0.659770114942529,0.704545454545455,0.590643274853801,0.651652948113928
"79",15,5,0.8,0.2,7,0.641379310344828,0.689393939393939,0.567251461988304,0.632674903909024
"80",15,5,0.8,0.2,9,0.645977011494253,0.693181818181818,0.573099415204678,0.63741941496025
"81",15,5,0.9,0.01,3,0.696551724137931,0.734848484848485,0.637426900584795,0.689609036523737
"82",15,5,0.9,0.01,5,0.701149425287356,0.738636363636364,0.64327485380117,0.694353547574963
"83",15,5,0.9,0.01,7,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"84",15,5,0.9,0.01,9,0.67816091954023,0.71969696969697,0.614035087719298,0.670630992318833
"85",15,5,0.9,0.03,3,0.691954022988506,0.731060606060606,0.631578947368421,0.684864525472511
