"","hojas","min_data","fracciones_variables","lerners","profundidad","exactitud","precision","precision_secundaria","promedio"
"1",15,5,0.5,0.01,3,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"2",15,5,0.5,0.01,5,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"3",15,5,0.5,0.01,7,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"4",15,5,0.5,0.01,9,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"5",15,5,0.5,0.03,3,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"6",15,5,0.5,0.03,5,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"7",15,5,0.5,0.03,7,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"8",15,5,0.5,0.03,9,0.6810551558753,0.769759450171821,0.476190476190476,0.642335027412532
"9",15,5,0.5,0.05,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"10",15,5,0.5,0.05,5,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"11",15,5,0.5,0.05,7,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"12",15,5,0.5,0.05,9,0.695443645083933,0.780068728522337,0.5,0.658504124535423
"13",15,5,0.5,0.1,3,0.705035971223022,0.786941580756014,0.515873015873016,0.66928352261735
"14",15,5,0.5,0.1,5,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"15",15,5,0.5,0.1,7,0.690647482014389,0.776632302405498,0.492063492063492,0.65311442549446
"16",15,5,0.5,0.1,9,0.705035971223022,0.786941580756014,0.515873015873016,0.66928352261735
"17",15,5,0.5,0.2,3,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"18",15,5,0.5,0.2,5,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"19",15,5,0.5,0.2,7,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"20",15,5,0.5,0.2,9,0.705035971223022,0.786941580756014,0.515873015873016,0.66928352261735
"21",15,5,0.6,0.01,3,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"22",15,5,0.6,0.01,5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"23",15,5,0.6,0.01,7,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"24",15,5,0.6,0.01,9,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"25",15,5,0.6,0.03,3,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"26",15,5,0.6,0.03,5,0.724220623501199,0.800687285223368,0.547619047619048,0.690842318781205
"27",15,5,0.6,0.03,7,0.705035971223022,0.786941580756014,0.515873015873016,0.66928352261735
"28",15,5,0.6,0.03,9,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"29",15,5,0.6,0.05,3,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"30",15,5,0.6,0.05,5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"31",15,5,0.6,0.05,7,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"32",15,5,0.6,0.05,9,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"33",15,5,0.6,0.1,3,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"34",15,5,0.6,0.1,5,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"35",15,5,0.6,0.1,7,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"36",15,5,0.6,0.1,9,0.705035971223022,0.786941580756014,0.515873015873016,0.66928352261735
"37",15,5,0.6,0.2,3,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"38",15,5,0.6,0.2,5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
"39",15,5,0.6,0.2,7,0.709832134292566,0.790378006872852,0.523809523809524,0.674673221658314
"40",15,5,0.6,0.2,9,0.700239808153477,0.783505154639175,0.507936507936508,0.663893823576387
"41",15,5,0.7,0.01,3,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"42",15,5,0.7,0.01,5,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"43",15,5,0.7,0.01,7,0.705035971223022,0.786941580756014,0.515873015873016,0.66928352261735
"44",15,5,0.7,0.01,9,0.71462829736211,0.793814432989691,0.531746031746032,0.680062920699278
"45",15,5,0.7,0.03,3,0.729016786570743,0.804123711340206,0.555555555555556,0.696232017822168
"46",15,5,0.7,0.03,5,0.719424460431655,0.797250859106529,0.53968253968254,0.685452619740241
