"","hojas","min_data","fracciones_variables","lerners","profundidad","exactitud","precision","precision_secundaria","promedio"
"1",15,5,0.5,0.01,3,0.705546342362263,0.677248677248677,0.730307772561294,0.704367597390745
"2",15,5,0.5,0.01,5,0.700608070757324,0.671957671957672,0.725678142931664,0.699414628548887
"3",15,5,0.5,0.01,7,0.700571217984153,0.671957671957672,0.725612936880543,0.699380608940789
"4",15,5,0.5,0.01,9,0.695632946379215,0.666666666666667,0.720983307250913,0.694427640098932
"5",15,5,0.5,0.03,3,0.695669799152386,0.666666666666667,0.721048513302034,0.694461659707029
"6",15,5,0.5,0.03,5,0.690731527547448,0.661375661375661,0.716418883672405,0.689508690865171
"7",15,5,0.5,0.03,7,0.685756403169339,0.656084656084656,0.711724047991654,0.684521702415216
"8",15,5,0.5,0.03,9,0.675879859959462,0.645502645502645,0.702464788732394,0.674615764731501
"9",15,5,0.5,0.05,3,0.690768380320619,0.661375661375661,0.716484089723526,0.689542710473269
"10",15,5,0.5,0.05,5,0.6808181315644,0.650793650793651,0.707094418362024,0.679568733573358
"11",15,5,0.5,0.05,7,0.665966463976414,0.634920634920635,0.693140323422014,0.664675807439688
"12",15,5,0.5,0.05,9,0.660991339598305,0.62962962962963,0.688445487741262,0.659688818989732
"13",15,5,0.5,0.1,3,0.685756403169339,0.656084656084656,0.711724047991654,0.684521702415216
"14",15,5,0.5,0.1,5,0.656053067993366,0.624338624338624,0.683815858111633,0.654735850147874
"15",15,5,0.5,0.1,7,0.661065045144647,0.62962962962963,0.688575899843506,0.659756858205927
"16",15,5,0.5,0.1,9,0.661101897917818,0.62962962962963,0.688641105894627,0.659790877814025
"17",15,5,0.5,0.2,3,0.666003316749585,0.634920634920635,0.693205529473135,0.664709827047785
"18",15,5,0.5,0.2,5,0.660991339598305,0.62962962962963,0.688445487741262,0.659688818989732
"19",15,5,0.5,0.2,7,0.670941588354524,0.64021164021164,0.697835159102765,0.669662795889643
"20",15,5,0.5,0.2,9,0.675879859959462,0.645502645502645,0.702464788732394,0.674615764731501
"21",15,5,0.6,0.01,3,0.700571217984153,0.671957671957672,0.725612936880543,0.699380608940789
"22",15,5,0.6,0.01,5,0.690731527547448,0.661375661375661,0.716418883672405,0.689508690865171
"23",15,5,0.6,0.01,7,0.675843007186291,0.645502645502645,0.702399582681273,0.674581745123403
"24",15,5,0.6,0.01,9,0.670867882808181,0.64021164021164,0.697704747000522,0.669594756673448
"25",15,5,0.6,0.03,3,0.690694674774277,0.661375661375661,0.716353677621283,0.689474671257074
"26",15,5,0.6,0.03,5,0.670941588354524,0.64021164021164,0.697835159102765,0.669662795889643
"27",15,5,0.6,0.03,7,0.675843007186291,0.645502645502645,0.702399582681273,0.674581745123403
"28",15,5,0.6,0.03,9,0.675843007186291,0.645502645502645,0.702399582681273,0.674581745123403
"29",15,5,0.6,0.05,3,0.68579325594251,0.656084656084656,0.711789254042775,0.684555722023314
"30",15,5,0.6,0.05,5,0.666003316749585,0.634920634920635,0.693205529473135,0.664709827047785
"31",15,5,0.6,0.05,7,0.68579325594251,0.656084656084656,0.711789254042775,0.684555722023314
"32",15,5,0.6,0.05,9,0.6808181315644,0.650793650793651,0.707094418362024,0.679568733573358
"33",15,5,0.6,0.1,3,0.690731527547448,0.661375661375661,0.716418883672405,0.689508690865171
"34",15,5,0.6,0.1,5,0.656053067993366,0.624338624338624,0.683815858111633,0.654735850147874
"35",15,5,0.6,0.1,7,0.656089920766538,0.624338624338624,0.683881064162754,0.654769869755972
"36",15,5,0.6,0.1,9,0.656053067993366,0.624338624338624,0.683815858111633,0.654735850147874
"37",15,5,0.6,0.2,3,0.670941588354524,0.64021164021164,0.697835159102765,0.669662795889643
"38",15,5,0.6,0.2,5,0.651151649161599,0.619047619047619,0.679251434533125,0.649816900914114
"39",15,5,0.6,0.2,7,0.680928689883914,0.650793650793651,0.707290036515389,0.679670792397651
"40",15,5,0.6,0.2,9,0.641275105951723,0.608465608465608,0.669992175273865,0.639910963230399
"41",15,5,0.7,0.01,3,0.705546342362263,0.677248677248677,0.730307772561294,0.704367597390745
"42",15,5,0.7,0.01,5,0.680744426018058,0.650793650793651,0.706964006259781,0.679500694357163
"43",15,5,0.7,0.01,7,0.656053067993366,0.624338624338624,0.683815858111633,0.654735850147874
"44",15,5,0.7,0.01,9,0.670904735581353,0.64021164021164,0.697769953051643,0.669628776281545
