"diff","lwr","upr","p.adj","comparacion","equipo"
-0.0350000000000004,-0.0546768683731567,-0.015323131626844,9.73464794995493e-07,"modelo_1_defecto-modelo_1_bayesiana","LA"
-0.0683333333333319,-0.0880102017064883,-0.0486564649601755,0,"modelo_1_grid-modelo_1_bayesiana","LA"
0.0199999999999997,0.000323131626843356,0.0396768683731561,0.0425059252159267,"modelo_2_bayesiana-modelo_1_bayesiana","LA"
-0.00166666666666637,-0.0213435350398228,0.01801020170649,0.999999994657994,"modelo_2_defecto-modelo_1_bayesiana","LA"
0.015,-0.00467686837315643,0.0346768683731563,0.334549917691785,"modelo_2_grid-modelo_1_bayesiana","LA"
0.00166666666666682,-0.0180102017064896,0.0213435350398232,0.999999994657994,"modelo_3_bayesiana-modelo_1_bayesiana","LA"
-0.00166666666666643,-0.0213435350398228,0.01801020170649,0.999999994657994,"modelo_3_defecto-modelo_1_bayesiana","LA"
0.0116666666666668,-0.00801020170648956,0.0313435350398232,0.721032216673561,"modelo_3_grid-modelo_1_bayesiana","LA"
-0.0266666666666668,-0.0463435350398232,-0.00698979829351045,0.000725651051579623,"modelo_4_bayesiana-modelo_1_bayesiana","LA"
-0.0350000000000004,-0.0546768683731568,-0.015323131626844,9.73464794995493e-07,"modelo_4_defecto-modelo_1_bayesiana","LA"
-0.0683333333333334,-0.0880102017064898,-0.048656464960177,0,"modelo_4_grid-modelo_1_bayesiana","LA"
-0.0333333333333315,-0.0530102017064879,-0.0136564649601752,4.08949455099616e-06,"modelo_1_grid-modelo_1_defecto","LA"
0.0550000000000001,0.0353231316268437,0.0746768683731565,7.66053886991358e-14,"modelo_2_bayesiana-modelo_1_defecto","LA"
0.033333333333334,0.0136564649601776,0.0530102017064904,4.08949455088514e-06,"modelo_2_defecto-modelo_1_defecto","LA"
0.0500000000000003,0.0303231316268439,0.0696768683731567,4.15001366604884e-13,"modelo_2_grid-modelo_1_defecto","LA"
0.0366666666666672,0.0169897982935108,0.0563435350398236,2.20412532669911e-07,"modelo_3_bayesiana-modelo_1_defecto","LA"
0.0333333333333339,0.0136564649601776,0.0530102017064903,4.08949455088514e-06,"modelo_3_defecto-modelo_1_defecto","LA"
0.0466666666666672,0.0269897982935108,0.0663435350398236,1.19699805622986e-11,"modelo_3_grid-modelo_1_defecto","LA"
0.00833333333333353,-0.0113435350398229,0.0280102017064899,0.962831121423833,"modelo_4_bayesiana-modelo_1_defecto","LA"
-5.55111512312578e-17,-0.0196768683731564,0.0196768683731563,1,"modelo_4_defecto-modelo_1_defecto","LA"
-0.033333333333333,-0.0530102017064894,-0.0136564649601767,4.08949455110719e-06,"modelo_4_grid-modelo_1_defecto","LA"
0.0883333333333317,0.0686564649601753,0.108010201706488,0,"modelo_2_bayesiana-modelo_1_grid","LA"
0.0666666666666655,0.0469897982935092,0.0863435350398219,1.34336985979644e-14,"modelo_2_defecto-modelo_1_grid","LA"
0.0833333333333319,0.0636564649601755,0.103010201706488,0,"modelo_2_grid-modelo_1_grid","LA"
0.0699999999999987,0.0503231316268423,0.0896768683731551,0,"modelo_3_bayesiana-modelo_1_grid","LA"
0.0666666666666655,0.0469897982935091,0.0863435350398219,1.34336985979644e-14,"modelo_3_defecto-modelo_1_grid","LA"
0.0799999999999987,0.0603231316268424,0.0996768683731551,0,"modelo_3_grid-modelo_1_grid","LA"
0.0416666666666651,0.0219897982935087,0.0613435350398215,1.94345861626033e-09,"modelo_4_bayesiana-modelo_1_grid","LA"
0.0333333333333315,0.0136564649601751,0.0530102017064879,4.08949455099616e-06,"modelo_4_defecto-modelo_1_grid","LA"
-1.49880108324396e-15,-0.0196768683731579,0.0196768683731549,1,"modelo_4_grid-modelo_1_grid","LA"
-0.0216666666666661,-0.0413435350398225,-0.00198979829350973,0.0173949664095787,"modelo_2_defecto-modelo_2_bayesiana","LA"
-0.00499999999999978,-0.0246768683731562,0.0146768683731566,0.999521047139633,"modelo_2_grid-modelo_2_bayesiana","LA"
-0.0183333333333329,-0.0380102017064893,0.00134353503982346,0.0943382650656995,"modelo_3_bayesiana-modelo_2_bayesiana","LA"
-0.0216666666666662,-0.0413435350398225,-0.00198979829350978,0.0173949664095784,"modelo_3_defecto-modelo_2_bayesiana","LA"
-0.00833333333333292,-0.0280102017064893,0.0113435350398235,0.962831121423852,"modelo_3_grid-modelo_2_bayesiana","LA"
-0.0466666666666666,-0.066343535039823,-0.0269897982935102,1.19699805622986e-11,"modelo_4_bayesiana-modelo_2_bayesiana","LA"
-0.0550000000000002,-0.0746768683731565,-0.0353231316268438,7.66053886991358e-14,"modelo_4_defecto-modelo_2_bayesiana","LA"
-0.0883333333333332,-0.10801020170649,-0.0686564649601768,0,"modelo_4_grid-modelo_2_bayesiana","LA"
0.0166666666666663,-0.00301020170649005,0.0363435350398227,0.18830571343623,"modelo_2_grid-modelo_2_defecto","LA"
0.00333333333333319,-0.0163435350398232,0.0230102017064896,0.999991557725797,"modelo_3_bayesiana-modelo_2_defecto","LA"
-5.55111512312578e-17,-0.0196768683731564,0.0196768683731563,1,"modelo_3_defecto-modelo_2_defecto","LA"
0.0133333333333332,-0.00634353503982319,0.0330102017064896,0.524165869394605,"modelo_3_grid-modelo_2_defecto","LA"
-0.0250000000000005,-0.0446768683731568,-0.00532313162684408,0.00225717619324373,"modelo_4_bayesiana-modelo_2_defecto","LA"
-0.033333333333334,-0.0530102017064904,-0.0136564649601777,4.08949455099616e-06,"modelo_4_defecto-modelo_2_defecto","LA"
