"diff","lwr","upr","p.adj","comparacion","equipo"
-0.0172131147540986,-0.0301328495537928,-0.00429337995440439,0.000993326962801411,"modelo_1_defecto-modelo_1_bayesiana","LV"
-0.0155737704918052,-0.0284935052914994,-0.00265403569211099,0.00513733636187175,"modelo_1_grid-modelo_1_bayesiana","LV"
-2.22044604925031e-16,-0.0129197347996944,0.012919734799694,1,"modelo_2_bayesiana-modelo_1_bayesiana","LV"
-0.0336065573770495,-0.0465262921767437,-0.0206868225773553,1.68087765928249e-13,"modelo_2_defecto-modelo_1_bayesiana","LV"
-0.0540983606557379,-0.0670180954554321,-0.0411786258560437,0,"modelo_2_grid-modelo_1_bayesiana","LV"
-0.00737704918032789,-0.0202967839800221,0.00554268561936632,0.766960608455393,"modelo_3_bayesiana-modelo_1_bayesiana","LV"
-0.0336065573770495,-0.0465262921767437,-0.0206868225773553,1.68087765928249e-13,"modelo_3_defecto-modelo_1_bayesiana","LV"
-0.0614754098360656,-0.0743951446357598,-0.0485556750363714,0,"modelo_3_grid-modelo_1_bayesiana","LV"
-0.00409836065573776,-0.017018095455432,0.00882137414395644,0.996357383417836,"modelo_4_bayesiana-modelo_1_bayesiana","LV"
-0.0172131147540986,-0.0301328495537928,-0.00429337995440439,0.000993326962801411,"modelo_4_defecto-modelo_1_bayesiana","LV"
-0.0221311475409838,-0.035050882340678,-0.00921141274128957,2.98032078904775e-06,"modelo_4_grid-modelo_1_bayesiana","LV"
0.0016393442622934,-0.0112803905374008,0.0145590790619876,0.999999591178112,"modelo_1_grid-modelo_1_defecto","LV"
0.0172131147540984,0.00429337995440417,0.0301328495537926,0.000993326962801189,"modelo_2_bayesiana-modelo_1_defecto","LV"
-0.0163934426229509,-0.0293131774226452,-0.00347370782325675,0.00230625366007275,"modelo_2_defecto-modelo_1_defecto","LV"
-0.0368852459016393,-0.0498049807013335,-0.0239655111019451,7.91589016557737e-14,"modelo_2_grid-modelo_1_defecto","LV"
0.0098360655737707,-0.0030836692259235,0.0227558003734649,0.336570684300824,"modelo_3_bayesiana-modelo_1_defecto","LV"
-0.0163934426229509,-0.0293131774226452,-0.00347370782325675,0.00230625366007275,"modelo_3_defecto-modelo_1_defecto","LV"
-0.044262295081967,-0.0571820298816612,-0.0313425602822728,4.55191440096314e-15,"modelo_3_grid-modelo_1_defecto","LV"
0.0131147540983608,0.000195019298666622,0.026034488898055,0.0430732482706787,"modelo_4_bayesiana-modelo_1_defecto","LV"
0,-0.0129197347996942,0.0129197347996942,1,"modelo_4_defecto-modelo_1_defecto","LV"
-0.00491803278688518,-0.0178377675865794,0.00800170201280902,0.983392532121054,"modelo_4_grid-modelo_1_defecto","LV"
0.015573770491805,0.00265403569211077,0.0284935052914992,0.00513733636187308,"modelo_2_bayesiana-modelo_1_grid","LV"
-0.0180327868852443,-0.0309525216849385,-0.00511305208555014,0.000411437136132453,"modelo_2_defecto-modelo_1_grid","LV"
-0.0385245901639327,-0.0514443249636269,-0.0256048553642385,7.88258347483861e-14,"modelo_2_grid-modelo_1_grid","LV"
0.00819672131147731,-0.0047230134882169,0.0211164561111715,0.626763924697214,"modelo_3_bayesiana-modelo_1_grid","LV"
-0.0180327868852443,-0.0309525216849385,-0.00511305208555014,0.000411437136132453,"modelo_3_defecto-modelo_1_grid","LV"
-0.0459016393442604,-0.0588213741439546,-0.0329819045445662,0,"modelo_3_grid-modelo_1_grid","LV"
0.0114754098360674,-0.00144432496362677,0.0243951446357616,0.136436128775349,"modelo_4_bayesiana-modelo_1_grid","LV"
-0.0016393442622934,-0.0145590790619876,0.0112803905374008,0.999999591178112,"modelo_4_defecto-modelo_1_grid","LV"
-0.00655737704917858,-0.0194771118488728,0.00636235775051562,0.877242995576205,"modelo_4_grid-modelo_1_grid","LV"
-0.0336065573770493,-0.0465262921767435,-0.0206868225773551,1.68087765928249e-13,"modelo_2_defecto-modelo_2_bayesiana","LV"
-0.0540983606557377,-0.0670180954554319,-0.0411786258560435,0,"modelo_2_grid-modelo_2_bayesiana","LV"
-0.00737704918032767,-0.0202967839800219,0.00554268561936654,0.766960608455427,"modelo_3_bayesiana-modelo_2_bayesiana","LV"
-0.0336065573770493,-0.0465262921767435,-0.0206868225773551,1.68087765928249e-13,"modelo_3_defecto-modelo_2_bayesiana","LV"
-0.0614754098360654,-0.0743951446357596,-0.0485556750363712,0,"modelo_3_grid-modelo_2_bayesiana","LV"
-0.00409836065573754,-0.0170180954554317,0.00882137414395666,0.996357383417838,"modelo_4_bayesiana-modelo_2_bayesiana","LV"
-0.0172131147540984,-0.0301328495537926,-0.00429337995440417,0.000993326962801189,"modelo_4_defecto-modelo_2_bayesiana","LV"
-0.0221311475409836,-0.0350508823406778,-0.00921141274128935,2.98032078904775e-06,"modelo_4_grid-modelo_2_bayesiana","LV"
-0.0204918032786884,-0.0334115380783826,-0.00757206847899418,2.35853871721758e-05,"modelo_2_grid-modelo_2_defecto","LV"
0.0262295081967217,0.0133097733970274,0.0391492429964159,1.03298134490615e-08,"modelo_3_bayesiana-modelo_2_defecto","LV"
0,-0.0129197347996942,0.0129197347996942,1,"modelo_3_defecto-modelo_2_defecto","LV"
-0.027868852459016,-0.0407885872587102,-0.0149491176593218,8.99626817485455e-10,"modelo_3_grid-modelo_2_defecto","LV"
0.0295081967213118,0.0165884619216176,0.042427931521006,7.17511605685672e-11,"modelo_4_bayesiana-modelo_2_defecto","LV"
0.0163934426229509,0.00347370782325675,0.0293131774226452,0.00230625366007275,"modelo_4_defecto-modelo_2_defecto","LV"
