"diff","lwr","upr","p.adj","comparacion","equipo"
-0.0344444444444441,-0.0483448219571775,-0.0205440669317106,1.36757272173327e-12,"modelo_1_defecto-modelo_1_bayesiana","CAR"
-0.0222222222222203,-0.0361225997349537,-0.00832184470948678,1.93148116237607e-05,"modelo_1_grid-modelo_1_bayesiana","CAR"
-0.0199999999999998,-0.0339003775127333,-0.00609962248726632,0.000221475206552579,"modelo_2_bayesiana-modelo_1_bayesiana","CAR"
-0.0122222222222221,-0.0261225997349556,0.00167815529051134,0.146647600400917,"modelo_2_defecto-modelo_1_bayesiana","CAR"
-0.0166666666666665,-0.0305670441794,-0.00276628915393302,0.00555742231995193,"modelo_2_grid-modelo_1_bayesiana","CAR"
-0.0566666666666665,-0.0705670441794,-0.0427662891539331,0,"modelo_3_bayesiana-modelo_1_bayesiana","CAR"
-0.0122222222222221,-0.0261225997349556,0.00167815529051134,0.146647600400917,"modelo_3_defecto-modelo_1_bayesiana","CAR"
-0.0144444444444443,-0.0283448219571777,-0.000544066931710786,0.0337527083050048,"modelo_3_grid-modelo_1_bayesiana","CAR"
0.00777777777777777,-0.0061225997349557,0.0216781552905112,0.789540431537513,"modelo_4_bayesiana-modelo_1_bayesiana","CAR"
-0.0344444444444442,-0.0483448219571776,-0.0205440669317107,1.36757272173327e-12,"modelo_4_defecto-modelo_1_bayesiana","CAR"
-0.0199999999999998,-0.0339003775127333,-0.00609962248726632,0.000221475206552579,"modelo_4_grid-modelo_1_bayesiana","CAR"
0.0122222222222238,-0.00167815529050967,0.0261225997349573,0.146647600400776,"modelo_1_grid-modelo_1_defecto","CAR"
0.0144444444444443,0.000544066931710786,0.0283448219571777,0.0337527083050048,"modelo_2_bayesiana-modelo_1_defecto","CAR"
0.0222222222222219,0.00832184470948845,0.0361225997349554,1.93148116239827e-05,"modelo_2_defecto-modelo_1_defecto","CAR"
0.0177777777777776,0.00387740026504409,0.031678155290511,0.00202299831524577,"modelo_2_grid-modelo_1_defecto","CAR"
-0.0222222222222225,-0.0361225997349559,-0.008321844709489,1.93148116244268e-05,"modelo_3_bayesiana-modelo_1_defecto","CAR"
0.0222222222222219,0.00832184470948845,0.0361225997349554,1.93148116239827e-05,"modelo_3_defecto-modelo_1_defecto","CAR"
0.0199999999999998,0.00609962248726632,0.0339003775127333,0.000221475206552579,"modelo_3_grid-modelo_1_defecto","CAR"
0.0422222222222218,0.0283218447094884,0.0561225997349553,7.7937656328686e-14,"modelo_4_bayesiana-modelo_1_defecto","CAR"
-1.11022302462516e-16,-0.0139003775127336,0.0139003775127334,1,"modelo_4_defecto-modelo_1_defecto","CAR"
0.0144444444444443,0.000544066931710786,0.0283448219571777,0.0337527083050048,"modelo_4_grid-modelo_1_defecto","CAR"
0.00222222222222046,-0.011678155290513,0.0161225997349539,0.999995365791366,"modelo_2_bayesiana-modelo_1_grid","CAR"
0.00999999999999812,-0.00390037751273535,0.0239003775127316,0.426848478491517,"modelo_2_defecto-modelo_1_grid","CAR"
0.00555555555555376,-0.00834482195717971,0.0194559330682872,0.975801778870078,"modelo_2_grid-modelo_1_grid","CAR"
-0.0344444444444463,-0.0483448219571797,-0.0205440669317128,1.36757272173327e-12,"modelo_3_bayesiana-modelo_1_grid","CAR"
0.00999999999999812,-0.00390037751273535,0.0239003775127316,0.426848478491517,"modelo_3_defecto-modelo_1_grid","CAR"
0.007777777777776,-0.00612259973495748,0.0216781552905095,0.789540431537759,"modelo_3_grid-modelo_1_grid","CAR"
0.029999999999998,0.0160996224872646,0.0439003775127315,8.79776029805157e-10,"modelo_4_bayesiana-modelo_1_grid","CAR"
-0.0122222222222239,-0.0261225997349574,0.00167815529050956,0.146647600400767,"modelo_4_defecto-modelo_1_grid","CAR"
0.00222222222222046,-0.011678155290513,0.0161225997349539,0.999995365791366,"modelo_4_grid-modelo_1_grid","CAR"
0.00777777777777766,-0.00612259973495581,0.0216781552905111,0.789540431537528,"modelo_2_defecto-modelo_2_bayesiana","CAR"
0.0033333333333333,-0.0105670441794002,0.0172337108460668,0.999725114262409,"modelo_2_grid-modelo_2_bayesiana","CAR"
-0.0366666666666667,-0.0505670441794002,-0.0227662891539333,1.18349774425042e-13,"modelo_3_bayesiana-modelo_2_bayesiana","CAR"
0.00777777777777766,-0.00612259973495581,0.0216781552905111,0.789540431537528,"modelo_3_defecto-modelo_2_bayesiana","CAR"
0.00555555555555554,-0.00834482195717794,0.019455933068289,0.97580177887002,"modelo_3_grid-modelo_2_bayesiana","CAR"
0.0277777777777776,0.0138774002650441,0.041678155290511,1.87800949236205e-08,"modelo_4_bayesiana-modelo_2_bayesiana","CAR"
-0.0144444444444444,-0.0283448219571778,-0.000544066931710897,0.033752708305002,"modelo_4_defecto-modelo_2_bayesiana","CAR"
0,-0.0139003775127335,0.0139003775127335,1,"modelo_4_grid-modelo_2_bayesiana","CAR"
-0.00444444444444436,-0.0183448219571778,0.00945593306828911,0.996097274862015,"modelo_2_grid-modelo_2_defecto","CAR"
-0.0444444444444444,-0.0583448219571779,-0.0305440669317109,6.15063555642337e-14,"modelo_3_bayesiana-modelo_2_defecto","CAR"
0,-0.0139003775127335,0.0139003775127335,1,"modelo_3_defecto-modelo_2_defecto","CAR"
-0.00222222222222213,-0.0161225997349556,0.0116781552905113,0.999995365791365,"modelo_3_grid-modelo_2_defecto","CAR"
0.0199999999999999,0.00609962248726643,0.0339003775127334,0.000221475206552024,"modelo_4_bayesiana-modelo_2_defecto","CAR"
