"diff","lwr","upr","p.adj","comparacion","equipo"
-0.00633802816901385,-0.0177375104194026,0.00506145408137485,0.796310186108026,"modelo_1_defecto-modelo_1_bayesiana","CIN"
-0.0197183098591522,-0.0311177921095409,-0.00831882760876354,2.24663811498882e-06,"modelo_1_grid-modelo_1_bayesiana","CIN"
0.0330985915492953,0.0216991092989066,0.044498073799684,7.48290318597356e-14,"modelo_2_bayesiana-modelo_1_bayesiana","CIN"
-0.0345070422535209,-0.0459065245039096,-0.0231075600031322,8.17124146124115e-14,"modelo_2_defecto-modelo_1_bayesiana","CIN"
0.0147887323943661,0.00338925014397737,0.0261882146447548,0.00158868592224515,"modelo_2_grid-modelo_1_bayesiana","CIN"
-0.0323943661971829,-0.0437938484475716,-0.0209948839467942,7.49400541621981e-14,"modelo_3_bayesiana-modelo_1_bayesiana","CIN"
-0.0345070422535207,-0.0459065245039094,-0.023107560003132,8.17124146124115e-14,"modelo_3_defecto-modelo_1_bayesiana","CIN"
0.0161971830985915,0.00479770084820283,0.0275966653489802,0.000287265893948785,"modelo_3_grid-modelo_1_bayesiana","CIN"
-0.0422535211267606,-0.0536530033771493,-0.0308540388763719,0,"modelo_4_bayesiana-modelo_1_bayesiana","CIN"
-0.00633802816901385,-0.0177375104194026,0.00506145408137485,0.796310186108026,"modelo_4_defecto-modelo_1_bayesiana","CIN"
-0.0112676056338027,-0.0226670878841914,0.000131876616586009,0.0559359271155462,"modelo_4_grid-modelo_1_bayesiana","CIN"
-0.0133802816901384,-0.0247797639405271,-0.00198079943974968,0.00753795977428195,"modelo_1_grid-modelo_1_defecto","CIN"
0.0394366197183091,0.0280371374679204,0.0508361019686978,0,"modelo_2_bayesiana-modelo_1_defecto","CIN"
-0.028169014084507,-0.0395684963348957,-0.0167695318341183,1.56941126761012e-12,"modelo_2_defecto-modelo_1_defecto","CIN"
0.0211267605633799,0.00972727831299122,0.0325262428137686,2.63938229272398e-07,"modelo_2_grid-modelo_1_defecto","CIN"
-0.0260563380281691,-0.0374558202785578,-0.0146568557777804,6.92036428162623e-11,"modelo_3_bayesiana-modelo_1_defecto","CIN"
-0.0281690140845069,-0.0395684963348956,-0.0167695318341182,1.56941126761012e-12,"modelo_3_defecto-modelo_1_defecto","CIN"
0.0225352112676054,0.0111357290172167,0.0339346935179941,2.8012182018422e-08,"modelo_3_grid-modelo_1_defecto","CIN"
-0.0359154929577468,-0.0473149752081355,-0.0245160107073581,7.04991620636974e-14,"modelo_4_bayesiana-modelo_1_defecto","CIN"
0,-0.0113994822503887,0.0113994822503887,1,"modelo_4_defecto-modelo_1_defecto","CIN"
-0.00492957746478884,-0.0163290597151775,0.00646990478559986,0.956842331797824,"modelo_4_grid-modelo_1_defecto","CIN"
0.0528169014084475,0.0414174191580588,0.0642163836588362,0,"modelo_2_bayesiana-modelo_1_grid","CIN"
-0.0147887323943686,-0.0261882146447573,-0.00338925014397992,0.00158868592224126,"modelo_2_defecto-modelo_1_grid","CIN"
0.0345070422535183,0.0231075600031296,0.045906524503907,8.17124146124115e-14,"modelo_2_grid-modelo_1_grid","CIN"
-0.0126760563380307,-0.0240755385884194,-0.00127657408764201,0.0154114292223124,"modelo_3_bayesiana-modelo_1_grid","CIN"
-0.0147887323943685,-0.0261882146447572,-0.00338925014397981,0.00158868592224104,"modelo_3_defecto-modelo_1_grid","CIN"
0.0359154929577438,0.0245160107073551,0.0473149752081325,7.04991620636974e-14,"modelo_3_grid-modelo_1_grid","CIN"
-0.0225352112676084,-0.0339346935179971,-0.0111357290172197,2.80121822404666e-08,"modelo_4_bayesiana-modelo_1_grid","CIN"
0.0133802816901384,0.00198079943974968,0.0247797639405271,0.00753795977428195,"modelo_4_defecto-modelo_1_grid","CIN"
0.00845070422534955,-0.00294877802503915,0.0198501864757382,0.378449062946723,"modelo_4_grid-modelo_1_grid","CIN"
-0.0676056338028161,-0.0790051160532048,-0.0562061515524274,0,"modelo_2_defecto-modelo_2_bayesiana","CIN"
-0.0183098591549292,-0.0297093414053179,-0.00691037690454052,1.71316925380305e-05,"modelo_2_grid-modelo_2_bayesiana","CIN"
-0.0654929577464782,-0.0768924399968669,-0.0540934754960895,0,"modelo_3_bayesiana-modelo_2_bayesiana","CIN"
-0.067605633802816,-0.0790051160532047,-0.0562061515524273,0,"modelo_3_defecto-modelo_2_bayesiana","CIN"
-0.0169014084507038,-0.0283008907010925,-0.00550192620031506,0.000115909553259796,"modelo_3_grid-modelo_2_bayesiana","CIN"
-0.0753521126760559,-0.0867515949264446,-0.0639526304256672,0,"modelo_4_bayesiana-modelo_2_bayesiana","CIN"
-0.0394366197183091,-0.0508361019686978,-0.0280371374679204,0,"modelo_4_defecto-modelo_2_bayesiana","CIN"
-0.044366197183098,-0.0557656794334867,-0.0329667149327093,0,"modelo_4_grid-modelo_2_bayesiana","CIN"
0.0492957746478869,0.0378962923974982,0.0606952568982756,0,"modelo_2_grid-modelo_2_defecto","CIN"
0.00211267605633791,-0.00928680619405079,0.0135121583067266,0.999978791102653,"modelo_3_bayesiana-modelo_2_defecto","CIN"
1.11022302462516e-16,-0.0113994822503886,0.0113994822503888,1,"modelo_3_defecto-modelo_2_defecto","CIN"
0.0507042253521124,0.0393047431017237,0.0621037076025011,0,"modelo_3_grid-modelo_2_defecto","CIN"
-0.00774647887323976,-0.0191459611236285,0.00365300337714894,0.519576915954699,"modelo_4_bayesiana-modelo_2_defecto","CIN"
0.028169014084507,0.0167695318341183,0.0395684963348957,1.56941126761012e-12,"modelo_4_defecto-modelo_2_defecto","CIN"
