"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",0.000898140829555473,0.000673605622166605,0.000112267603694434,"MIN"
"no_profunda_modelo_1 - no_profunda_modelo_3",5.298828125061e-07,4.73109654023304e-07,1.32470703126525e-07,"MIN"
"no_profunda_modelo_2 - no_profunda_modelo_3",1,1,0.223019660704802,"MIN"
"no_profunda_modelo_1 - no_profunda_modelo_4",4.43010069465432e-05,3.63901128489462e-05,7.38350115775719e-06,"MIN"
"no_profunda_modelo_2 - no_profunda_modelo_4",1,1,0.633817587792328,"MIN"
"no_profunda_modelo_3 - no_profunda_modelo_4",1,1,0.523919784255257,"MIN"
"no_profunda_modelo_1 - profunda_modelo_1",1,0.867682571158671,0.867682571158671,"MIN"
"no_profunda_modelo_2 - profunda_modelo_1",0.000427470628468584,0.00033586977951103,6.10672326383691e-05,"MIN"
"no_profunda_modelo_3 - profunda_modelo_1",1.99252534477609e-07,1.85020210586351e-07,6.64175114925363e-08,"MIN"
"no_profunda_modelo_4 - profunda_modelo_1",1.9022491152783e-05,1.63049924166712e-05,3.80449823055661e-06,"MIN"
"no_profunda_modelo_1 - profunda_modelo_2",0.00710647646231668,0.00431464642354941,0.000592206371859723,"MIN"
"no_profunda_modelo_2 - profunda_modelo_2",1,1,0.720078267599171,"MIN"
"no_profunda_modelo_3 - profunda_modelo_2",1,0.744404651975698,0.0992539535967598,"MIN"
"no_profunda_modelo_4 - profunda_modelo_2",1,1,0.373404610278213,"MIN"
"profunda_modelo_1 - profunda_modelo_2",0.00366169655282912,0.00235394778396158,0.000332881504802648,"MIN"
"no_profunda_modelo_1 - profunda_modelo_3",0.00322838770218728,0.00219069165505565,0.000322838770218728,"MIN"
"no_profunda_modelo_2 - profunda_modelo_3",1,1,0.853923010430753,"MIN"
"no_profunda_modelo_3 - profunda_modelo_3",1,1,0.135546574838157,"MIN"
"no_profunda_modelo_4 - profunda_modelo_3",1,1,0.459779921023825,"MIN"
"profunda_modelo_1 - profunda_modelo_3",0.00161224949503075,0.00115160678216482,0.000179138832781194,"MIN"
"profunda_modelo_2 - profunda_modelo_3",1,1,0.9083001427902,"MIN"
"no_profunda_modelo_1 - profunda_modelo_4",1.70871067173305e-07,1.64768529059973e-07,8.54355335866525e-08,"MIN"
"no_profunda_modelo_2 - profunda_modelo_4",1,1,0.161046026213117,"MIN"
"no_profunda_modelo_3 - profunda_modelo_4",1,1,0.878842644581373,"MIN"
"no_profunda_modelo_4 - profunda_modelo_4",1,1,0.435245280728795,"MIN"
"profunda_modelo_1 - profunda_modelo_4",6.22770510974992e-08,6.22770510974992e-08,6.22770510974992e-08,"MIN"
"profunda_modelo_2 - profunda_modelo_4",0.871367702272244,0.497924401298425,0.0670282847901726,"MIN"
"profunda_modelo_3 - profunda_modelo_4",1,0.703199518129183,0.0937599357505577,"MIN"
