"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",1,0.771914113230458,0.109159571567944,"ATL"
"no_profunda_modelo_1 - no_profunda_modelo_3",0.0024947841320553,0.0016928892324661,0.00024947841320553,"ATL"
"no_profunda_modelo_2 - no_profunda_modelo_3",0.981545133106374,0.420662199902732,0.0577379490062573,"ATL"
"no_profunda_modelo_1 - no_profunda_modelo_4",1.92806849925335e-08,1.8592089099943e-08,9.64034249626676e-09,"ATL"
"no_profunda_modelo_2 - no_profunda_modelo_4",0.000367684634780567,0.000275763476085425,4.59605793475709e-05,"ATL"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.684250049194799,0.3421250245974,0.0456166699463199,"ATL"
"no_profunda_modelo_1 - profunda_modelo_1",1,0.9753533379358,0.9753533379358,"ATL"
"no_profunda_modelo_2 - profunda_modelo_1",1,0.750938159672395,0.11066457089909,"ATL"
"no_profunda_modelo_3 - profunda_modelo_1",0.00283459613523155,0.00182224037264885,0.000257690557748323,"ATL"
"no_profunda_modelo_4 - profunda_modelo_1",2.34294292418384e-08,2.17558985817071e-08,7.80980974727946e-09,"ATL"
"no_profunda_modelo_1 - profunda_modelo_2",1,1,0.700377345080834,"ATL"
"no_profunda_modelo_2 - profunda_modelo_2",0.721702616732369,0.335076214911457,0.0451064135457731,"ATL"
"no_profunda_modelo_3 - profunda_modelo_2",0.000403874836018576,0.000288482025727555,4.48749817798418e-05,"ATL"
"no_profunda_modelo_4 - profunda_modelo_2",1.25255486310844e-09,1.25255486310844e-09,1.25255486310844e-09,"ATL"
"profunda_modelo_1 - profunda_modelo_2",1,1,0.70315751110598,"ATL"
"no_profunda_modelo_1 - profunda_modelo_3",1,1,0.332073169908188,"ATL"
"no_profunda_modelo_2 - profunda_modelo_3",1,1,0.551447575178478,"ATL"
"no_profunda_modelo_3 - profunda_modelo_3",0.145645764487079,0.0780245166895066,0.0104032688919342,"ATL"
"no_profunda_modelo_4 - profunda_modelo_3",1.27348732001252e-05,1.09156056001073e-05,2.54697464002504e-06,"ATL"
"profunda_modelo_1 - profunda_modelo_3",1,1,0.333864508965649,"ATL"
"profunda_modelo_2 - profunda_modelo_3",1,1,0.171952956262556,"ATL"
"no_profunda_modelo_1 - profunda_modelo_4",9.78439921948776e-05,8.03718507315066e-05,1.63073320324796e-05,"ATL"
"no_profunda_modelo_2 - profunda_modelo_4",0.130905063580232,0.0748028934744183,0.0100696202754025,"ATL"
"no_profunda_modelo_3 - profunda_modelo_4",1,1,0.549479451515951,"ATL"
"no_profunda_modelo_4 - profunda_modelo_4",1,1,0.168253867382793,"ATL"
"profunda_modelo_1 - profunda_modelo_4",0.000113567528443176,8.92316294910665e-05,1.62239326347394e-05,"ATL"
"profunda_modelo_2 - profunda_modelo_4",1.18514002971701e-05,1.05816074081876e-05,2.96285007429254e-06,"ATL"
"profunda_modelo_3 - profunda_modelo_4",0.0123058892467505,0.00747143275695565,0.00102549077056254,"ATL"
