"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",0.470494601877906,0.235247300938953,0.0313663067918604,"SEA"
"no_profunda_modelo_1 - no_profunda_modelo_3",1,0.640538021233831,0.0943950768134067,"SEA"
"no_profunda_modelo_2 - no_profunda_modelo_3",0.000618130241601171,0.000485673761258063,8.83043202287388e-05,"SEA"
"no_profunda_modelo_1 - no_profunda_modelo_4",0.17808340310318,0.101761944630388,0.0136987233156292,"SEA"
"no_profunda_modelo_2 - no_profunda_modelo_4",1,1,0.792228696973091,"SEA"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.000129932933749244,0.000106730624151165,2.16554889582074e-05,"SEA"
"no_profunda_modelo_1 - profunda_modelo_1",0.0692441865409328,0.044514119919171,0.0062949260491757,"SEA"
"no_profunda_modelo_2 - profunda_modelo_1",1,1,0.61251073637893,"SEA"
"no_profunda_modelo_3 - profunda_modelo_1",2.99414014533377e-05,2.56640583885751e-05,5.98828029066753e-06,"SEA"
"no_profunda_modelo_4 - profunda_modelo_1",1,1,0.79405348541139,"SEA"
"no_profunda_modelo_1 - profunda_modelo_2",1,0.6884156371808,0.0973517062679919,"SEA"
"no_profunda_modelo_2 - profunda_modelo_2",1,1,0.66854555811102,"SEA"
"no_profunda_modelo_3 - profunda_modelo_2",0.005713465063781,0.00428509879783575,0.000714183132972625,"SEA"
"no_profunda_modelo_4 - profunda_modelo_2",1,1,0.470194338149088,"SEA"
"profunda_modelo_1 - profunda_modelo_2",1,1,0.31083553523283,"SEA"
"no_profunda_modelo_1 - profunda_modelo_3",0.0669134928799041,0.0454055844542207,0.00669134928799041,"SEA"
"no_profunda_modelo_2 - profunda_modelo_3",1.59620742263152e-06,1.48219260672927e-06,5.32069140877173e-07,"SEA"
"no_profunda_modelo_3 - profunda_modelo_3",1,1,0.314608055013585,"SEA"
"no_profunda_modelo_4 - profunda_modelo_3",2.27865174511324e-07,2.19727132564491e-07,1.13932587255662e-07,"SEA"
"profunda_modelo_1 - profunda_modelo_3",3.72736205530419e-08,3.72736205530419e-08,3.72736205530419e-08,"SEA"
"profunda_modelo_2 - profunda_modelo_3",2.69572721874196e-05,2.40689930244818e-05,6.7393180468549e-06,"SEA"
"no_profunda_modelo_1 - profunda_modelo_4",1,0.863232384421836,0.863232384421836,"SEA"
"no_profunda_modelo_2 - profunda_modelo_4",0.742159903091067,0.344574240720852,0.0463849939431917,"SEA"
"no_profunda_modelo_3 - profunda_modelo_4",1,0.515560166050993,0.0707631600462147,"SEA"
"no_profunda_modelo_4 - profunda_modelo_4",0.296172562091795,0.158663872549176,0.0211551830065568,"SEA"
"profunda_modelo_1 - profunda_modelo_4",0.120744689702338,0.0733092758907049,0.0100620574751948,"SEA"
"profunda_modelo_2 - profunda_modelo_4",1,0.819458405459218,0.127471307515878,"SEA"
"profunda_modelo_3 - profunda_modelo_4",0.0372665817161771,0.0266189869401265,0.00414073130179745,"SEA"
