"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",0.792235865046148,0.339529656448349,0.046602109708597,"CLE"
"no_profunda_modelo_1 - no_profunda_modelo_3",0.000631212628702724,0.000450866163359089,7.01347365225249e-05,"CLE"
"no_profunda_modelo_2 - no_profunda_modelo_3",1,0.44950916274486,0.0635669523073539,"CLE"
"no_profunda_modelo_1 - no_profunda_modelo_4",1,1,0.991136909646322,"CLE"
"no_profunda_modelo_2 - no_profunda_modelo_4",0.611441979694546,0.327558203407792,0.043674427121039,"CLE"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.000402433641552834,0.000316197861220084,5.74905202218334e-05,"CLE"
"no_profunda_modelo_1 - profunda_modelo_1",1,0.983492616410197,0.983492616410197,"CLE"
"no_profunda_modelo_2 - profunda_modelo_1",0.751448093521237,0.348886614849146,0.0469655058450773,"CLE"
"no_profunda_modelo_3 - profunda_modelo_1",0.000575536154161278,0.000431652115620959,7.19420192701598e-05,"CLE"
"no_profunda_modelo_4 - profunda_modelo_1",1,1,0.971479150489729,"CLE"
"no_profunda_modelo_1 - profunda_modelo_2",0.000242190638806913,0.000198942310448536,4.03651064678189e-05,"CLE"
"no_profunda_modelo_2 - profunda_modelo_2",0.67528506858304,0.33764253429152,0.0450190045722027,"CLE"
"no_profunda_modelo_3 - profunda_modelo_2",1,1,0.933399638855496,"CLE"
"no_profunda_modelo_4 - profunda_modelo_2",0.000151324306871284,0.000135110988277932,3.78310767178211e-05,"CLE"
"profunda_modelo_1 - profunda_modelo_2",0.000219908221197126,0.000188492761026108,4.39816442394252e-05,"CLE"
"no_profunda_modelo_1 - profunda_modelo_3",2.14098855672265e-07,1.98806080267104e-07,7.13662852240885e-08,"CLE"
"no_profunda_modelo_2 - profunda_modelo_3",0.00951478754579092,0.00611664913657988,0.000864980685980993,"CLE"
"no_profunda_modelo_3 - profunda_modelo_3",1,0.868361880226736,0.157883978223043,"CLE"
"no_profunda_modelo_4 - profunda_modelo_3",1.17628551920932e-07,1.17628551920932e-07,1.17628551920932e-07,"CLE"
"profunda_modelo_1 - profunda_modelo_3",1.89298662478192e-07,1.82537995961114e-07,9.4649331239096e-08,"CLE"
"profunda_modelo_2 - profunda_modelo_3",1,1,0.224363711792767,"CLE"
"no_profunda_modelo_1 - profunda_modelo_4",1,0.652847476209724,0.108807912701621,"CLE"
"no_profunda_modelo_2 - profunda_modelo_4",1,1,0.760031766654272,"CLE"
"no_profunda_modelo_3 - profunda_modelo_4",0.351050087779006,0.200600050159432,0.0270038529060774,"CLE"
"no_profunda_modelo_4 - profunda_modelo_4",1,0.655561114453209,0.0966090063404729,"CLE"
"profunda_modelo_1 - profunda_modelo_4",1,0.702420641561729,0.109265433131824,"CLE"
"profunda_modelo_2 - profunda_modelo_4",0.190106355107565,0.115421715601021,0.0158421962589637,"CLE"
"profunda_modelo_3 - profunda_modelo_4",0.00153127139876799,0.00103907702059256,0.000153127139876799,"CLE"
