"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",1,1,0.220865356599287,"MIA"
"no_profunda_modelo_1 - no_profunda_modelo_3",0.0165357396430642,0.0106301183419698,0.00150324905846038,"MIA"
"no_profunda_modelo_2 - no_profunda_modelo_3",1,0.357700005802693,0.05271368506566,"MIA"
"no_profunda_modelo_1 - no_profunda_modelo_4",1.85794580292101e-06,1.65888018117947e-06,4.64486450730252e-07,"MIA"
"no_profunda_modelo_2 - no_profunda_modelo_4",0.0013484266739703,0.00101132000547773,0.000168553334246288,"MIA"
"no_profunda_modelo_3 - no_profunda_modelo_4",1,0.444875673742521,0.0692028825821699,"MIA"
"no_profunda_modelo_1 - profunda_modelo_1",1,1,0.456107302153035,"MIA"
"no_profunda_modelo_2 - profunda_modelo_1",0.850549205010132,0.334144330539695,0.047252733611674,"MIA"
"no_profunda_modelo_3 - profunda_modelo_1",0.000560541344695407,0.000440425342260677,8.00773349564867e-05,"MIA"
"no_profunda_modelo_4 - profunda_modelo_1",1.30991363539237e-08,1.26313100555692e-08,6.54956817696183e-09,"MIA"
"no_profunda_modelo_1 - profunda_modelo_2",0.165758397076203,0.0947190840435445,0.0127506459289387,"MIA"
"no_profunda_modelo_2 - profunda_modelo_2",1,1,0.199605859214258,"MIA"
"no_profunda_modelo_3 - profunda_modelo_2",1,1,0.53215737160213,"MIA"
"no_profunda_modelo_4 - profunda_modelo_2",0.226320871762221,0.121243324158333,0.0161657765544444,"MIA"
"profunda_modelo_1 - profunda_modelo_2",0.00958587583447649,0.00650470145910904,0.000958587583447649,"MIA"
"no_profunda_modelo_1 - profunda_modelo_3",0.00361951897568314,0.00258537069691653,0.000402168775075905,"MIA"
"no_profunda_modelo_2 - profunda_modelo_3",0.356205935396969,0.165381327148593,0.0222628709623106,"MIA"
"no_profunda_modelo_3 - profunda_modelo_3",1,0.695105706798203,0.695105706798203,"MIA"
"no_profunda_modelo_4 - profunda_modelo_3",1,0.925893816673677,0.15431563611228,"MIA"
"profunda_modelo_1 - profunda_modelo_3",9.00080571713699e-05,7.39351898193395e-05,1.5001342861895e-05,"MIA"
"profunda_modelo_2 - profunda_modelo_3",1,1,0.32908995507096,"MIA"
"no_profunda_modelo_1 - profunda_modelo_4",3.37940793849146e-08,3.13802165717064e-08,1.12646931283049e-08,"MIA"
"no_profunda_modelo_2 - profunda_modelo_4",5.89787605510918e-05,5.05532233295073e-05,1.17957521102184e-05,"MIA"
"no_profunda_modelo_3 - profunda_modelo_4",0.229813057632469,0.114906528816234,0.0153208705088313,"MIA"
"no_profunda_modelo_4 - profunda_modelo_4",1,0.99484668342084,0.515846428440436,"MIA"
"profunda_modelo_1 - profunda_modelo_4",1.37549082775367e-10,1.37549082775367e-10,1.37549082775367e-10,"MIA"
"profunda_modelo_2 - profunda_modelo_4",0.024568087097821,0.0149163385951056,0.00204734059148509,"MIA"
"profunda_modelo_3 - profunda_modelo_4",0.68195812602453,0.292267768296227,0.0401151838837959,"MIA"
