"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",0.333904153714423,0.143101780163324,0.0196414208067308,"SF"
"no_profunda_modelo_1 - no_profunda_modelo_3",1.64966222684776e-12,1.64966222684776e-12,1.64966222684776e-12,"SF"
"no_profunda_modelo_2 - no_profunda_modelo_3",1.63790084426579e-05,9.94439798304229e-06,1.36491737022149e-06,"SF"
"no_profunda_modelo_1 - no_profunda_modelo_4",1.85679212312095e-06,1.32628008794354e-06,2.06310235902328e-07,"SF"
"no_profunda_modelo_2 - no_profunda_modelo_4",0.109064196508981,0.0506369483791699,0.00681651228181133,"SF"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.977033906170247,0.348940680775088,0.0514228371668551,"SF"
"no_profunda_modelo_1 - profunda_modelo_1",1,0.793003926955001,0.793003926955001,"SF"
"no_profunda_modelo_2 - profunda_modelo_1",0.681130282581595,0.267586896728484,0.0378405712545331,"SF"
"no_profunda_modelo_3 - profunda_modelo_1",1.18383004723506e-11,1.14155040269095e-11,5.91915023617532e-12,"SF"
"no_profunda_modelo_4 - profunda_modelo_1",7.75555396587019e-06,5.26269733398334e-06,7.75555396587019e-07,"SF"
"no_profunda_modelo_1 - profunda_modelo_2",1,1,0.624393373795421,"SF"
"no_profunda_modelo_2 - profunda_modelo_2",1,0.484938111697133,0.0754348173751096,"SF"
"no_profunda_modelo_3 - profunda_modelo_2",1.23025344552119e-10,1.14237819941253e-10,4.10084481840397e-11,"SF"
"no_profunda_modelo_4 - profunda_modelo_2",4.13577116116546e-05,2.36329780638026e-05,3.18136243166574e-06,"SF"
"profunda_modelo_1 - profunda_modelo_2",1,1,0.80319083289682,"SF"
"no_profunda_modelo_1 - profunda_modelo_3",6.33077455258126e-09,5.65247727909041e-09,1.58269363814532e-09,"SF"
"no_profunda_modelo_2 - profunda_modelo_3",0.00361543407185014,0.00193683968134829,0.000258245290846439,"SF"
"no_profunda_modelo_3 - profunda_modelo_3",1,1,0.309031894069434,"SF"
"no_profunda_modelo_4 - profunda_modelo_3",1,1,0.421704065909606,"SF"
"profunda_modelo_1 - profunda_modelo_3",3.36373199638671e-08,2.88319885404575e-08,6.72746399277341e-09,"SF"
"profunda_modelo_2 - profunda_modelo_3",2.41293751966727e-07,1.98205581972669e-07,4.02156253277879e-08,"SF"
"no_profunda_modelo_1 - profunda_modelo_4",3.04540716413698e-07,2.39281991467906e-07,4.35058166305283e-08,"SF"
"no_profunda_modelo_2 - profunda_modelo_4",0.0381988657238679,0.019099432861934,0.00254659104825786,"SF"
"no_profunda_modelo_3 - profunda_modelo_4",1,0.582498593023365,0.0970830988372276,"SF"
"no_profunda_modelo_4 - profunda_modelo_4",1,1,0.780184851662551,"SF"
"profunda_modelo_1 - profunda_modelo_4",1.37858581884335e-06,1.03393936413251e-06,1.72323227355418e-07,"SF"
"profunda_modelo_2 - profunda_modelo_4",8.11732154818398e-06,5.21827813811827e-06,7.3793832256218e-07,"SF"
"profunda_modelo_3 - profunda_modelo_4",1,1,0.619855776348082,"SF"
