"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",1,1,0.466628399598372,"NYG"
"no_profunda_modelo_1 - no_profunda_modelo_3",1,1,0.36645550809414,"NYG"
"no_profunda_modelo_2 - no_profunda_modelo_3",1,1,0.861142241147577,"NYG"
"no_profunda_modelo_1 - no_profunda_modelo_4",1,1,0.341521228972044,"NYG"
"no_profunda_modelo_2 - no_profunda_modelo_4",0.550018711246664,0.412514033434998,0.068752338905833,"NYG"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.271153432007873,0.213049125149043,0.0387362045725532,"NYG"
"no_profunda_modelo_1 - profunda_modelo_1",0.00717032481546239,0.00640207572809142,0.0017925812038656,"NYG"
"no_profunda_modelo_2 - profunda_modelo_1",8.96274646520516e-05,8.64264837716212e-05,4.48137323260258e-05,"NYG"
"no_profunda_modelo_3 - profunda_modelo_1",2.53319955195212e-05,2.53319955195212e-05,2.53319955195212e-05,"NYG"
"no_profunda_modelo_4 - profunda_modelo_1",0.562920650472114,0.402086178908653,0.062546738941346,"NYG"
"no_profunda_modelo_1 - profunda_modelo_2",1,1,0.501610870484376,"NYG"
"no_profunda_modelo_2 - profunda_modelo_2",1,1,0.138263889693461,"NYG"
"no_profunda_modelo_3 - profunda_modelo_2",0.905678267786457,0.614567395997953,0.0905678267786457,"NYG"
"no_profunda_modelo_4 - profunda_modelo_2",1,1,0.733622998336715,"NYG"
"profunda_modelo_1 - profunda_modelo_2",0.156383200105859,0.128457628658384,0.0260638666843098,"NYG"
"no_profunda_modelo_1 - profunda_modelo_3",1,1,0.566430570741034,"NYG"
"no_profunda_modelo_2 - profunda_modelo_3",1,1,0.179526622961474,"NYG"
"no_profunda_modelo_3 - profunda_modelo_3",1,0.847829966705927,0.119895146806899,"NYG"
"no_profunda_modelo_4 - profunda_modelo_3",1,1,0.638737654654325,"NYG"
"profunda_modelo_1 - profunda_modelo_3",0.0961624071156672,0.0824249203848576,0.0192324814231334,"NYG"
"profunda_modelo_2 - profunda_modelo_3",1,0.877035837868401,0.877035837868401,"NYG"
"no_profunda_modelo_1 - profunda_modelo_4",1,1,0.893907380142412,"NYG"
"no_profunda_modelo_2 - profunda_modelo_4",1,1,0.51918970088115,"NYG"
"no_profunda_modelo_3 - profunda_modelo_4",1,1,0.460416275725126,"NYG"
"no_profunda_modelo_4 - profunda_modelo_4",1,1,0.264363114983906,"NYG"
"profunda_modelo_1 - profunda_modelo_4",0.00358873996531446,0.00333240139636342,0.00119624665510482,"NYG"
"profunda_modelo_2 - profunda_modelo_4",1,1,0.450661394516004,"NYG"
"profunda_modelo_3 - profunda_modelo_4",1,1,0.51237266490545,"NYG"
