"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",4.74715048658493e-10,4.57760939777833e-10,2.37357524329247e-10,"PIT"
"no_profunda_modelo_1 - no_profunda_modelo_3",0.000137898400743514,9.84988576739386e-05,1.53220445270571e-05,"PIT"
"no_profunda_modelo_2 - no_profunda_modelo_3",0.85699648599152,0.33667719092524,0.0476109158884178,"PIT"
"no_profunda_modelo_1 - no_profunda_modelo_4",1,0.796254412069429,0.285834917153128,"PIT"
"no_profunda_modelo_2 - no_profunda_modelo_4",5.45845628542531e-07,4.67867681607884e-07,1.09169125708506e-07,"PIT"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.0154491850670027,0.00882810575257297,0.0011883988513079,"PIT"
"no_profunda_modelo_1 - profunda_modelo_1",1,0.703839287050836,0.127970779463788,"PIT"
"no_profunda_modelo_2 - profunda_modelo_1",1.58205374494551e-15,1.58205374494551e-15,1.58205374494551e-15,"PIT"
"no_profunda_modelo_3 - profunda_modelo_1",1.48205603179454e-08,1.32326431410227e-08,3.70514007948634e-09,"PIT"
"no_profunda_modelo_4 - profunda_modelo_1",0.163898204517891,0.0760955949547353,0.0102436377823682,"PIT"
"no_profunda_modelo_1 - profunda_modelo_2",0.0357796771857338,0.0191676842066431,0.00255569122755241,"PIT"
"no_profunda_modelo_2 - profunda_modelo_2",0.0125850116332315,0.00764089992017628,0.00104875096943596,"PIT"
"no_profunda_modelo_3 - profunda_modelo_2",1,0.889819803262872,0.207624620761337,"PIT"
"no_profunda_modelo_4 - profunda_modelo_2",0.982726423808795,0.350973722788855,0.0517224433583576,"PIT"
"profunda_modelo_1 - profunda_modelo_2",3.23555974344155e-05,2.65778121782699e-05,5.39259957240258e-06,"PIT"
"no_profunda_modelo_1 - profunda_modelo_3",4.56694681745824e-05,3.58831535657433e-05,6.52420973922606e-06,"PIT"
"no_profunda_modelo_2 - profunda_modelo_3",1,0.423299966721726,0.0705499944536211,"PIT"
"no_profunda_modelo_3 - profunda_modelo_3",1,0.820804466074876,0.820804466074876,"PIT"
"no_profunda_modelo_4 - profunda_modelo_3",0.00651024350207305,0.00441766523354957,0.000651024350207305,"PIT"
"profunda_modelo_1 - profunda_modelo_3",3.41942884644987e-09,3.17518392884631e-09,1.13980961548329e-09,"PIT"
"profunda_modelo_2 - profunda_modelo_3",1,0.693533946983915,0.140717032721374,"PIT"
"no_profunda_modelo_1 - profunda_modelo_4",1,0.41035256295809,0.0638326209045918,"PIT"
"no_profunda_modelo_2 - profunda_modelo_4",6.25631834099308e-05,4.69223875574481e-05,7.82039792624135e-06,"PIT"
"no_profunda_modelo_3 - profunda_modelo_4",0.285715766199352,0.122449614085437,0.0168068097764325,"PIT"
"no_profunda_modelo_4 - profunda_modelo_4",1,0.751828196507481,0.389836842633509,"PIT"
"profunda_modelo_1 - profunda_modelo_4",0.00759463619515377,0.004882266125456,0.000690421472286706,"PIT"
"profunda_modelo_2 - profunda_modelo_4",1,0.8871581807263,0.248404290603364,"PIT"
"profunda_modelo_3 - profunda_modelo_4",0.145164493601867,0.0725822468009336,0.00967763290679115,"PIT"
