"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",1,1,0.536253719017383,"JAX"
"no_profunda_modelo_1 - no_profunda_modelo_3",7.44480952141414e-08,6.64715135840549e-08,1.86120238035354e-08,"JAX"
"no_profunda_modelo_2 - no_profunda_modelo_3",5.23215569373074e-06,3.73725406695053e-06,5.81350632636749e-07,"JAX"
"no_profunda_modelo_1 - no_profunda_modelo_4",0.335478841101655,0.155758033368626,0.0209674275688534,"JAX"
"no_profunda_modelo_2 - no_profunda_modelo_4",1,0.609482109255306,0.101580351542551,"JAX"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.0163669553073106,0.00876801177177354,0.00116906823623647,"JAX"
"no_profunda_modelo_1 - profunda_modelo_1",1,0.939966238700177,0.939966238700177,"JAX"
"no_profunda_modelo_2 - profunda_modelo_1",1,1,0.567408911657335,"JAX"
"no_profunda_modelo_3 - profunda_modelo_1",1.17633301038608e-07,1.00828543747378e-07,2.35266602077215e-08,"JAX"
"no_profunda_modelo_4 - profunda_modelo_1",0.414235744085002,0.177529604607858,0.0243668084755884,"JAX"
"no_profunda_modelo_1 - profunda_modelo_2",3.73200579579617e-12,3.73200579579617e-12,3.73200579579617e-12,"JAX"
"no_profunda_modelo_2 - profunda_modelo_2",7.49044276631614e-10,6.9554111401507e-10,2.49681425543871e-10,"JAX"
"no_profunda_modelo_3 - profunda_modelo_2",1,1,0.186643038751316,"JAX"
"no_profunda_modelo_4 - profunda_modelo_2",2.82105181362215e-05,1.9142851592436e-05,2.82105181362215e-06,"JAX"
"profunda_modelo_1 - profunda_modelo_2",6.56344204122156e-12,6.32903339689222e-12,3.28172102061078e-12,"JAX"
"no_profunda_modelo_1 - profunda_modelo_3",6.47605840878282e-07,5.31961940721446e-07,1.07934306813047e-07,"JAX"
"no_profunda_modelo_2 - profunda_modelo_3",3.50299417602274e-05,2.25192482744319e-05,3.18454016002067e-06,"JAX"
"no_profunda_modelo_3 - profunda_modelo_3",1,1,0.741922184465556,"JAX"
"no_profunda_modelo_4 - profunda_modelo_3",0.0591166453071732,0.0295583226535866,0.00394110968714488,"JAX"
"profunda_modelo_1 - profunda_modelo_3",9.96260069937347e-07,7.82775769236487e-07,1.42322867133907e-07,"JAX"
"profunda_modelo_2 - profunda_modelo_3",1,0.624259750287897,0.0971070722670062,"JAX"
"no_profunda_modelo_1 - profunda_modelo_4",0.891549266229669,0.35025149744737,0.0495305147905372,"JAX"
"no_profunda_modelo_2 - profunda_modelo_4",1,0.956616613697262,0.194096124518285,"JAX"
"no_profunda_modelo_3 - profunda_modelo_4",0.0039707968376079,0.00241084093711908,0.000330899736467325,"JAX"
"no_profunda_modelo_4 - profunda_modelo_4",1,1,0.769081903659268,"JAX"
"profunda_modelo_1 - profunda_modelo_4",1,0.383505607138063,0.0565166157887672,"JAX"
"profunda_modelo_2 - profunda_modelo_4",4.11202292508462e-06,3.08401719381346e-06,5.14002865635577e-07,"JAX"
"profunda_modelo_3 - profunda_modelo_4",0.016263784853059,0.00929359134460512,0.00125106037331223,"JAX"
