"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",0.2863232374583,0.1227099589107,0.0168425433799,"KC"
"no_profunda_modelo_1 - no_profunda_modelo_3",6.0996815358587e-14,6.0996815358587e-14,6.0996815358587e-14,"KC"
"no_profunda_modelo_2 - no_profunda_modelo_3",2.29638787580131e-06,1.72229090685098e-06,2.87048484475164e-07,"KC"
"no_profunda_modelo_1 - no_profunda_modelo_4",2.5448600938931e-07,2.18130865190837e-07,5.0897201877862e-08,"KC"
"no_profunda_modelo_2 - no_profunda_modelo_4",0.0414060415727302,0.0236605951844173,0.00318508012097925,"KC"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.811299660406867,0.202824915101717,0.0368772572912212,"KC"
"no_profunda_modelo_1 - profunda_modelo_1",1,1,0.87345964135034,"KC"
"no_profunda_modelo_2 - profunda_modelo_1",0.499279747117327,0.160482775859141,0.0249639873558664,"KC"
"no_profunda_modelo_3 - profunda_modelo_1",2.97038870138131e-13,2.86430339061769e-13,1.48519435069066e-13,"KC"
"no_profunda_modelo_4 - profunda_modelo_1",8.09471172573104e-07,6.36013064164582e-07,1.15638738939015e-07,"KC"
"no_profunda_modelo_1 - profunda_modelo_2",0.0255634783820114,0.0155206833033641,0.00213028986516762,"KC"
"no_profunda_modelo_2 - profunda_modelo_2",1,1,0.509024870555787,"KC"
"no_profunda_modelo_3 - profunda_modelo_2",0.00011023387106302,7.4801555364192e-05,1.1023387106302e-05,"KC"
"no_profunda_modelo_4 - profunda_modelo_2",0.421767140314658,0.165694233695044,0.0234315077952588,"KC"
"profunda_modelo_1 - profunda_modelo_2",0.0511466212716907,0.0273999756812629,0.00365333009083505,"KC"
"no_profunda_modelo_1 - profunda_modelo_3",7.41088592707692e-09,6.88153693228571e-09,2.47029530902564e-09,"KC"
"no_profunda_modelo_2 - profunda_modelo_3",0.00494989346255811,0.00318207436878735,0.00044999031477801,"KC"
"no_profunda_modelo_3 - profunda_modelo_3",1,0.641032426481257,0.130064550300545,"KC"
"no_profunda_modelo_4 - profunda_modelo_3",1,1,0.611501965341201,"KC"
"profunda_modelo_1 - profunda_modelo_3",2.63371078402297e-08,2.3515274857348e-08,6.58427696005744e-09,"KC"
"profunda_modelo_2 - profunda_modelo_3",0.075070218927146,0.037535109463573,0.00500468126180973,"KC"
"no_profunda_modelo_1 - profunda_modelo_4",7.78307301730299e-07,6.39323854992746e-07,1.29717883621717e-07,"KC"
"no_profunda_modelo_2 - profunda_modelo_4",0.0789672215569205,0.0366633528657131,0.00493545134730753,"KC"
"no_profunda_modelo_3 - profunda_modelo_4",0.49009111828346,0.175032542244093,0.02579426938334,"KC"
"no_profunda_modelo_4 - profunda_modelo_4",1,0.847636009925441,0.847636009925441,"KC"
"profunda_modelo_1 - profunda_modelo_4",2.38527864268339e-06,1.70377045905956e-06,2.65030960298154e-07,"KC"
"profunda_modelo_2 - profunda_modelo_4",0.70487130532708,0.201391801522023,0.0335653002536705,"KC"
"profunda_modelo_3 - profunda_modelo_4",1,1,0.519431942635664,"KC"
