"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",1,1,0.627931738745129,"NE"
"no_profunda_modelo_1 - no_profunda_modelo_3",1.76938820738976e-05,1.39023359152052e-05,2.52769743912823e-06,"NE"
"no_profunda_modelo_2 - no_profunda_modelo_3",8.96194862691454e-07,7.68167025164103e-07,1.79238972538291e-07,"NE"
"no_profunda_modelo_1 - no_profunda_modelo_4",1.42307259763942e-11,1.32142455495089e-11,4.74357532546473e-12,"NE"
"no_profunda_modelo_2 - no_profunda_modelo_4",2.16369887888943e-13,2.0864239189291e-13,1.08184943944472e-13,"NE"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.699133186978029,0.249690423920724,0.0367964835251594,"NE"
"no_profunda_modelo_1 - profunda_modelo_1",1,1,0.468340277549437,"NE"
"no_profunda_modelo_2 - profunda_modelo_1",1,0.794305536319874,0.794305536319874,"NE"
"no_profunda_modelo_3 - profunda_modelo_1",1.96131348910613e-07,1.75117275813048e-07,4.90328372276533e-08,"NE"
"no_profunda_modelo_4 - profunda_modelo_1",2.66996046724285e-14,2.66996046724285e-14,2.66996046724285e-14,"NE"
"no_profunda_modelo_1 - profunda_modelo_2",1,0.380588844578411,0.0634314740964018,"NE"
"no_profunda_modelo_2 - profunda_modelo_2",0.319329825875262,0.125451003022424,0.017740545881959,"NE"
"no_profunda_modelo_3 - profunda_modelo_2",0.0755847081210896,0.0350929001990773,0.0047240442575681,"NE"
"no_profunda_modelo_4 - profunda_modelo_2",4.44960084377686e-06,3.65502926453099e-06,7.41600140629477e-07,"NE"
"profunda_modelo_1 - profunda_modelo_2",0.147230321459454,0.0630987091969088,0.00866060714467376,"NE"
"no_profunda_modelo_1 - profunda_modelo_3",0.0047267370102832,0.00270099257730469,0.00036359515463717,"NE"
"no_profunda_modelo_2 - profunda_modelo_3",0.000456041965501783,0.000293169834965432,4.14583605001621e-05,"NE"
"no_profunda_modelo_3 - profunda_modelo_3",1,1,0.271025426111491,"NE"
"no_profunda_modelo_4 - profunda_modelo_3",0.0150436099727856,0.00805907677113516,0.00107454356948469,"NE"
"profunda_modelo_1 - profunda_modelo_3",0.000135755515373106,9.21198140031789e-05,1.35755515373106e-05,"NE"
"profunda_modelo_2 - profunda_modelo_3",1,0.524994801754485,0.0954536003189973,"NE"
"no_profunda_modelo_1 - profunda_modelo_4",0.00120284641312245,0.000730299607967202,0.000100237201093538,"NE"
"no_profunda_modelo_2 - profunda_modelo_4",9.76235712807884e-05,6.97311223434203e-05,1.08470634756432e-05,"NE"
"no_profunda_modelo_3 - profunda_modelo_4",1,1,0.43556335047886,"NE"
"no_profunda_modelo_4 - profunda_modelo_4",0.0485943975259766,0.0242971987629883,0.00323962650173178,"NE"
"profunda_modelo_1 - profunda_modelo_4",2.6755478795762e-05,2.00666090968215e-05,3.34443484947025e-06,"NE"
"profunda_modelo_2 - profunda_modelo_4",0.976506365348706,0.313877046004941,0.0488253182674353,"NE"
"profunda_modelo_3 - profunda_modelo_4",1,1,0.769380139037052,"NE"
