"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",1,0.395013407604959,0.0558604818835295,"BAL"
"no_profunda_modelo_1 - no_profunda_modelo_3",3.11561166921277e-12,3.11561166921277e-12,3.11561166921277e-12,"BAL"
"no_profunda_modelo_2 - no_profunda_modelo_3",2.76757548006519e-06,2.07568161004889e-06,3.45946935008149e-07,"BAL"
"no_profunda_modelo_1 - no_profunda_modelo_4",2.39099648144121e-05,1.62246189812082e-05,2.39099648144121e-06,"BAL"
"no_profunda_modelo_2 - no_profunda_modelo_4",0.132518221696756,0.061526317216351,0.00828238885604725,"BAL"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.34367844074372,0.147290760318737,0.0202163788672776,"BAL"
"no_profunda_modelo_1 - profunda_modelo_1",1,1,0.825817860447181,"BAL"
"no_profunda_modelo_2 - profunda_modelo_1",1,0.573095214199193,0.0955158690331989,"BAL"
"no_profunda_modelo_3 - profunda_modelo_1",2.80505008699819e-11,2.70486972674826e-11,1.4025250434991e-11,"BAL"
"no_profunda_modelo_4 - profunda_modelo_1",0.000104333221365163,5.9618983637236e-05,8.02563241270485e-06,"BAL"
"no_profunda_modelo_1 - profunda_modelo_2",1,0.639887974218717,0.0995381293229116,"BAL"
"no_profunda_modelo_2 - profunda_modelo_2",1,1,0.797947848551266,"BAL"
"no_profunda_modelo_3 - profunda_modelo_2",5.28725354441237e-07,4.15427064203829e-07,7.55321934916052e-08,"BAL"
"no_profunda_modelo_4 - profunda_modelo_2",0.0510222528064687,0.0255111264032344,0.00340148352043125,"BAL"
"profunda_modelo_1 - profunda_modelo_2",1,0.788829766611812,0.160052416413991,"BAL"
"no_profunda_modelo_1 - profunda_modelo_3",1.99025697597182e-09,1.77701515711769e-09,4.97564243992954e-10,"BAL"
"no_profunda_modelo_2 - profunda_modelo_3",0.000275828868282702,0.000147765465151448,1.9702062020193e-05,"BAL"
"no_profunda_modelo_3 - profunda_modelo_3",1,1,0.424264278412296,"BAL"
"no_profunda_modelo_4 - profunda_modelo_3",1,0.77383076986437,0.140696503611704,"BAL"
"profunda_modelo_1 - profunda_modelo_3",1.37583364406685e-08,1.1301490647692e-08,2.29305607344474e-09,"BAL"
"profunda_modelo_2 - profunda_modelo_3",6.81751956801847e-05,4.38269115086902e-05,6.19774506183497e-06,"BAL"
"no_profunda_modelo_1 - profunda_modelo_4",3.59799284405407e-10,3.34099335519307e-10,1.19933094801802e-10,"BAL"
"no_profunda_modelo_2 - profunda_modelo_4",8.33657368492973e-05,5.0614911658502e-05,6.94714473744144e-06,"BAL"
"no_profunda_modelo_3 - profunda_modelo_4",1,1,0.572908889827742,"BAL"
"no_profunda_modelo_4 - profunda_modelo_4",1,0.646462055573926,0.0952680924003681,"BAL"
"profunda_modelo_1 - profunda_modelo_4",2.67600158095076e-09,2.29371564081494e-09,5.35200316190152e-10,"BAL"
"profunda_modelo_2 - profunda_modelo_4",1.91896581818368e-05,1.3706898701312e-05,2.13218424242631e-06,"BAL"
"profunda_modelo_3 - profunda_modelo_4",1,0.80107301340549,0.80107301340549,"BAL"
