"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",0.0574893354624403,0.0328510488356802,0.00442225657403387,"BUF"
"no_profunda_modelo_1 - no_profunda_modelo_3",2.13578395450149e-05,1.90694995937633e-05,5.33945988625373e-06,"BUF"
"no_profunda_modelo_2 - no_profunda_modelo_3",1,0.750850439211362,0.103057903421167,"BUF"
"no_profunda_modelo_1 - no_profunda_modelo_4",2.30046224924684e-06,2.21830288320231e-06,1.15023112462342e-06,"BUF"
"no_profunda_modelo_2 - no_profunda_modelo_4",0.633193791936269,0.316596895968134,0.0422129194624179,"BUF"
"no_profunda_modelo_3 - no_profunda_modelo_4",1,1,0.728207719649994,"BUF"
"no_profunda_modelo_1 - profunda_modelo_1",1,0.983476508666752,0.983476508666752,"BUF"
"no_profunda_modelo_2 - profunda_modelo_1",0.0536142940132044,0.0325515356508741,0.0044678578344337,"BUF"
"no_profunda_modelo_3 - profunda_modelo_1",1.91998842152594e-05,1.78284639141694e-05,6.39996140508646e-06,"BUF"
"no_profunda_modelo_4 - profunda_modelo_1",2.05076673499546e-06,2.05076673499546e-06,2.05076673499546e-06,"BUF"
"no_profunda_modelo_1 - profunda_modelo_2",1,1,0.378428829657574,"BUF"
"no_profunda_modelo_2 - profunda_modelo_2",1,0.576705325705169,0.077633409229542,"BUF"
"no_profunda_modelo_3 - profunda_modelo_2",0.00301154968759513,0.00204355157372526,0.000301154968759513,"BUF"
"no_profunda_modelo_4 - profunda_modelo_2",0.000499053605691575,0.000392113547329094,7.12933722416535e-05,"BUF"
"profunda_modelo_1 - profunda_modelo_2",1,1,0.384468308153468,"BUF"
"no_profunda_modelo_1 - profunda_modelo_3",0.00216753741494493,0.00154824101067495,0.000240837490549437,"BUF"
"no_profunda_modelo_2 - profunda_modelo_3",1,1,0.44844901999753,"BUF"
"no_profunda_modelo_3 - profunda_modelo_3",1,1,0.408558989681212,"BUF"
"no_profunda_modelo_4 - profunda_modelo_3",1,1,0.233616943618412,"BUF"
"profunda_modelo_1 - profunda_modelo_3",0.00198737443608218,0.00149053082706163,0.000248421804510272,"BUF"
"profunda_modelo_2 - profunda_modelo_3",0.111172557115073,0.059556727025932,0.00794089693679093,"BUF"
"no_profunda_modelo_1 - profunda_modelo_4",3.09061547836825e-05,2.53871985723106e-05,5.15102579728041e-06,"BUF"
"no_profunda_modelo_2 - profunda_modelo_4",1,0.80845022815309,0.114326294890336,"BUF"
"no_profunda_modelo_3 - profunda_modelo_4",1,1,0.977111079408226,"BUF"
"no_profunda_modelo_4 - profunda_modelo_4",1,1,0.698910295364378,"BUF"
"profunda_modelo_1 - profunda_modelo_4",2.78237939294241e-05,2.38489662252207e-05,5.56475878588483e-06,"BUF"
"profunda_modelo_2 - profunda_modelo_4",0.00404501856816559,0.00260036907953502,0.000367728960742327,"BUF"
"profunda_modelo_3 - profunda_modelo_4",1,1,0.435372087184087,"BUF"
