"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",1,0.946676438387333,0.220891168957044,"GB"
"no_profunda_modelo_1 - no_profunda_modelo_3",1.33477320688931e-06,1.09642084851622e-06,2.22462201148218e-07,"GB"
"no_profunda_modelo_2 - no_profunda_modelo_3",0.000942222441048629,0.000639365227854427,9.42222441048629e-05,"GB"
"no_profunda_modelo_1 - no_profunda_modelo_4",1,0.674160447956494,0.122574626901181,"GB"
"no_profunda_modelo_2 - no_profunda_modelo_4",1,1,0.752873637374358,"GB"
"no_profunda_modelo_3 - no_profunda_modelo_4",0.00410464715399701,0.00249210720064104,0.000342053929499751,"GB"
"no_profunda_modelo_1 - profunda_modelo_1",1,1,0.573859151306872,"GB"
"no_profunda_modelo_2 - profunda_modelo_1",1,0.528456394694316,0.0778777844812676,"GB"
"no_profunda_modelo_3 - profunda_modelo_1",3.29408483074769e-08,2.94114717031043e-08,8.23521207686921e-09,"GB"
"no_profunda_modelo_4 - profunda_modelo_1",0.622053483945493,0.28881054611755,0.0388783427465933,"GB"
"no_profunda_modelo_1 - profunda_modelo_2",8.61072030017932e-07,7.3806174001537e-07,1.72214406003586e-07,"GB"
"no_profunda_modelo_2 - profunda_modelo_2",0.000670374549783477,0.000502780912337608,8.37968187229346e-05,"GB"
"no_profunda_modelo_3 - profunda_modelo_2",1,0.938377121355136,0.938377121355136,"GB"
"no_profunda_modelo_4 - profunda_modelo_2",0.00299681179590668,0.00192652186879715,0.000272437435991516,"GB"
"profunda_modelo_1 - profunda_modelo_2",2.02749754291631e-08,1.88267628985086e-08,6.75832514305438e-09,"GB"
"no_profunda_modelo_1 - profunda_modelo_3",0.00948396110023254,0.00541940634299003,0.000729535469248657,"GB"
"no_profunda_modelo_2 - profunda_modelo_3",0.647794838934594,0.277626359543398,0.0381055787608585,"GB"
"no_profunda_modelo_3 - profunda_modelo_3",1,0.485186940418893,0.0808644900698154,"GB"
"no_profunda_modelo_4 - profunda_modelo_3",1,0.492905186635955,0.0766741401433708,"GB"
"profunda_modelo_1 - profunda_modelo_3",0.000723410037576927,0.00051672145541209,8.03788930641029e-05,"GB"
"profunda_modelo_2 - profunda_modelo_3",1,0.558546335692338,0.0789863505019468,"GB"
"no_profunda_modelo_1 - profunda_modelo_4",1,0.611626605079663,0.124098151755294,"GB"
"no_profunda_modelo_2 - profunda_modelo_4",0.0895314637393449,0.0447657318696724,0.00596876424928966,"GB"
"no_profunda_modelo_3 - profunda_modelo_4",3.61350721852133e-11,3.48445338928842e-11,1.80675360926066e-11,"GB"
"no_profunda_modelo_4 - profunda_modelo_4",0.0272119547127562,0.0145778328818337,0.00194371105091116,"GB"
"profunda_modelo_1 - profunda_modelo_4",1,1,0.348976736971943,"GB"
"profunda_modelo_2 - profunda_modelo_4",2.05999847993376e-11,2.05999847993376e-11,2.05999847993376e-11,"GB"
"profunda_modelo_3 - profunda_modelo_4",5.02967984433371e-06,3.9518913062622e-06,7.18525692047673e-07,"GB"
