"Comparison","bonferroni","holm","bh","equipo"
"no_profunda_modelo_1 - no_profunda_modelo_2",9.57145149549752e-05,7.17858862162314e-05,1.19643143693719e-05,"NO"
"no_profunda_modelo_1 - no_profunda_modelo_3",2.40725790234062e-11,2.14933741280412e-11,6.01814475585155e-12,"NO"
"no_profunda_modelo_2 - no_profunda_modelo_3",0.340597626133554,0.133806210266753,0.018922090340753,"NO"
"no_profunda_modelo_1 - no_profunda_modelo_4",4.73998873753603e-06,3.89356217726174e-06,7.89998122922671e-07,"NO"
"no_profunda_modelo_2 - no_profunda_modelo_4",1,1,0.624585999003945,"NO"
"no_profunda_modelo_3 - no_profunda_modelo_4",1,0.437820340071621,0.0729700566786034,"NO"
"no_profunda_modelo_1 - profunda_modelo_1",1,0.785266425021993,0.785266425021993,"NO"
"no_profunda_modelo_2 - profunda_modelo_1",2.46825529380152e-05,1.93934344512977e-05,3.52607899114503e-06,"NO"
"no_profunda_modelo_3 - profunda_modelo_1",3.18802105149573e-12,2.96030526210318e-12,1.06267368383191e-12,"NO"
"no_profunda_modelo_4 - profunda_modelo_1",1.04720595253946e-06,8.97605102176679e-07,2.09441190507892e-07,"NO"
"no_profunda_modelo_1 - profunda_modelo_2",0.042751690447656,0.021375845223828,0.0028501126965104,"NO"
"no_profunda_modelo_2 - profunda_modelo_2",1,0.982614685733951,0.178657215587991,"NO"
"no_profunda_modelo_3 - profunda_modelo_2",0.00191550251348833,0.00116298366890363,0.000159625209457361,"NO"
"no_profunda_modelo_4 - profunda_modelo_2",1,0.353973705061756,0.0550625763429398,"NO"
"profunda_modelo_1 - profunda_modelo_2",0.0161683719353228,0.00923906967732729,0.00124372091810175,"NO"
"no_profunda_modelo_1 - profunda_modelo_3",1.45143431353031e-12,1.39959737376137e-12,7.25717156765155e-13,"NO"
"no_profunda_modelo_2 - profunda_modelo_3",0.110198182782998,0.0511634420063921,0.0068873864239374,"NO"
"no_profunda_modelo_3 - profunda_modelo_3",1,1,0.761351750500783,"NO"
"no_profunda_modelo_4 - profunda_modelo_3",0.605385766891654,0.216209202461305,0.0318624087837713,"NO"
"profunda_modelo_1 - profunda_modelo_3",1.73793900493462e-13,1.73793900493462e-13,1.73793900493462e-13,"NO"
"profunda_modelo_2 - profunda_modelo_3",0.000368063065504196,0.000249757080163561,3.68063065504196e-05,"NO"
"no_profunda_modelo_1 - profunda_modelo_4",0.000382834234544661,0.000246107722207282,3.48031122313328e-05,"NO"
"no_profunda_modelo_2 - profunda_modelo_4",1,1,0.796532929337184,"NO"
"no_profunda_modelo_3 - profunda_modelo_4",0.142104085432568,0.0609017508996719,0.00835906384897457,"NO"
"no_profunda_modelo_4 - profunda_modelo_4",1,1,0.441249563178625,"NO"
"profunda_modelo_1 - profunda_modelo_4",0.000106664995453046,7.61892824664617e-05,1.18516661614496e-05,"NO"
"profunda_modelo_2 - profunda_modelo_4",1,1,0.289971295207644,"NO"
"profunda_modelo_3 - profunda_modelo_4",0.0415004382106293,0.0222323776128371,0.00296431701504495,"NO"
