"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",0.0294132996151648,0.0169349300814585,0.000980443320505495,"NO"
"modelo_1_bayesiana - modelo_1_grid",1,1,0.731238250811167,"NO"
"modelo_1_defecto - modelo_1_grid",0.168915573185862,0.0691018253942162,0.00411989202892346,"NO"
"modelo_1_bayesiana - modelo_2_bayesiana",0.375492036499218,0.130853285446697,0.00853390992043677,"NO"
"modelo_1_defecto - modelo_2_bayesiana",2.28353160094044e-08,1.93754196443432e-08,1.9029430007837e-09,"NO"
"modelo_1_grid - modelo_2_bayesiana",0.0734303199543611,0.0400529017932879,0.00236871999852778,"NO"
"modelo_1_bayesiana - modelo_2_defecto",0.0934810608208395,0.0467405304104197,0.00267088745202399,"NO"
"modelo_1_defecto - modelo_2_defecto",1.34991871424571e-09,1.22719883113246e-09,1.34991871424571e-10,"NO"
"modelo_1_grid - modelo_2_defecto",0.0150049844209562,0.00954862644969939,0.000577114785421391,"NO"
"modelo_2_bayesiana - modelo_2_defecto",1,1,0.724940231686562,"NO"
"modelo_1_bayesiana - modelo_2_grid",2.72227882250145e-06,1.93859249481164e-06,1.36113941125073e-07,"NO"
"modelo_1_defecto - modelo_2_grid",1.53257239844699e-17,1.48613081061527e-17,3.83143099611748e-18,"NO"
"modelo_1_grid - modelo_2_grid",1.46684608875444e-07,1.11124703693518e-07,8.62850640443787e-09,"NO"
"modelo_2_bayesiana - modelo_2_grid",0.430525916069385,0.143508638689795,0.00956724257931967,"NO"
"modelo_2_defecto - modelo_2_grid",1,0.392087212322062,0.0287530622369512,"NO"
"modelo_1_bayesiana - modelo_3_bayesiana",0.459880529265997,0.146325622948272,0.00999740281013036,"NO"
"modelo_1_defecto - modelo_3_bayesiana",3.50070086105172e-08,2.81116887326881e-08,2.33380057403448e-09,"NO"
"modelo_1_grid - modelo_3_bayesiana",0.0927384763212134,0.047774366589716,0.00281025685821859,"NO"
"modelo_2_bayesiana - modelo_3_bayesiana",1,1,0.99182618848086,"NO"
"modelo_2_defecto - modelo_3_bayesiana",1,1,0.707874151784174,"NO"
"modelo_2_grid - modelo_3_bayesiana",0.351051295388933,0.127655016505067,0.00816398361369612,"NO"
"modelo_1_bayesiana - modelo_3_defecto",0.0934810608208395,0.0453241507010131,0.00274944296531881,"NO"
"modelo_1_defecto - modelo_3_defecto",1.34991871424571e-09,1.20674551728025e-09,1.49990968249523e-10,"NO"
"modelo_1_grid - modelo_3_defecto",0.0150049844209562,0.00932127820089702,0.000600199376838247,"NO"
"modelo_2_bayesiana - modelo_3_defecto",1,1,0.737022568881338,"NO"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"NO"
"modelo_2_grid - modelo_3_defecto",1,0.370304589415281,0.0293398594254604,"NO"
"modelo_3_bayesiana - modelo_3_defecto",1,1,0.720292996552317,"NO"
"modelo_1_bayesiana - modelo_3_grid",5.64353296808419e-07,4.10438761315214e-07,2.97028050951799e-08,"NO"
"modelo_1_defecto - modelo_3_grid",1.24383090879122e-18,1.24383090879122e-18,6.2191545439561e-19,"NO"
"modelo_1_grid - modelo_3_grid",2.66690148403644e-08,2.18201030512072e-08,2.05146268002803e-09,"NO"
"modelo_2_bayesiana - modelo_3_grid",0.182891769614276,0.0692771854599529,0.00435456594319704,"NO"
"modelo_2_defecto - modelo_3_grid",0.67913241419161,0.205797701270185,0.0141485919623252,"NO"
"modelo_2_grid - modelo_3_grid",1,1,0.836474813811689,"NO"
"modelo_3_bayesiana - modelo_3_grid",0.146644561876679,0.0622128444325305,0.0037601169711969,"NO"
"modelo_3_defecto - modelo_3_grid",0.67913241419161,0.195507816206676,0.014449625833864,"NO"
"modelo_1_bayesiana - modelo_4_bayesiana",1,0.767895171354203,0.0621091682712958,"NO"
"modelo_1_defecto - modelo_4_bayesiana",1,1,0.155687666423405,"NO"
"modelo_1_grid - modelo_4_bayesiana",1,1,0.165942566147858,"NO"
"modelo_2_bayesiana - modelo_4_bayesiana",0.000139255983606057,9.28373224040382e-05,6.05460798287206e-06,"NO"
"modelo_2_defecto - modelo_4_bayesiana",1.55564953298345e-05,1.08424058359452e-05,7.07113424083385e-07,"NO"
"modelo_2_grid - modelo_4_bayesiana",5.58802407707582e-12,5.16468891972159e-12,9.31337346179303e-13,"NO"
"modelo_3_bayesiana - modelo_4_bayesiana",0.000193253018902215,0.000125907269890837,8.05220912092561e-06,"NO"
"modelo_3_defecto - modelo_4_bayesiana",1.55564953298345e-05,1.06067013612508e-05,7.4078549189688e-07,"NO"
"modelo_3_grid - modelo_4_bayesiana",6.84334611628656e-13,6.42859786681465e-13,1.36866922325731e-13,"NO"
"modelo_1_bayesiana - modelo_4_defecto",0.0294132996151648,0.0164892740266833,0.00101425171086775,"NO"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"NO"
"modelo_1_grid - modelo_4_defecto",0.168915573185862,0.0665424985277638,0.00422288932964655,"NO"
"modelo_2_bayesiana - modelo_4_defecto",2.28353160094044e-08,1.9029430007837e-08,2.07593781903677e-09,"NO"
"modelo_2_defecto - modelo_4_defecto",1.34991871424571e-09,1.18629220342805e-09,1.68739839280714e-10,"NO"
"modelo_2_grid - modelo_4_defecto",1.53257239844699e-17,1.4629100166994e-17,5.10857466148998e-18,"NO"
"modelo_3_bayesiana - modelo_4_defecto",3.50070086105172e-08,2.75812795113166e-08,2.50050061503694e-09,"NO"
"modelo_3_defecto - modelo_4_defecto",1.34991871424571e-09,1.16583888957584e-09,1.9284553060653e-10,"NO"
"modelo_3_grid - modelo_4_defecto",1.24383090879122e-18,1.22498498593075e-18,1.24383090879122e-18,"NO"
"modelo_4_bayesiana - modelo_4_defecto",1,1,0.158681660008471,"NO"
"modelo_1_bayesiana - modelo_4_grid",1,1,0.72990464120031,"NO"
"modelo_1_defecto - modelo_4_grid",0.145521087035263,0.0661459486523924,0.00382950229040167,"NO"
"modelo_1_grid - modelo_4_grid",1,1,0.994305255528712,"NO"
"modelo_2_bayesiana - modelo_4_grid",0.0859503290908298,0.0455797199724098,0.00268594778408843,"NO"
"modelo_2_defecto - modelo_4_grid",0.017882817923029,0.0108380714685024,0.000638672068679606,"NO"
"modelo_2_grid - modelo_4_grid",1.9307188904984e-07,1.43341250961245e-07,1.07262160583244e-08,"NO"
"modelo_3_bayesiana - modelo_4_grid",0.108246322102222,0.0508429694722556,0.00300684228061727,"NO"
"modelo_3_defecto - modelo_4_grid",0.017882817923029,0.0105671196817898,0.000662326589741814,"NO"
