"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1,1,0.0914021662108372,"NE"
"modelo_1_bayesiana - modelo_1_grid",1.55177958933154e-11,1.45773234149327e-11,2.58629931555257e-12,"NE"
"modelo_1_defecto - modelo_1_grid",3.07072693222665e-18,3.07072693222665e-18,7.67681733056663e-19,"NE"
"modelo_1_bayesiana - modelo_2_bayesiana",1,0.544049162646141,0.0362699441764094,"NE"
"modelo_1_defecto - modelo_2_bayesiana",0.0028440506601151,0.00189603377341006,0.000118502110838129,"NE"
"modelo_1_grid - modelo_2_bayesiana",2.47099662869681e-05,1.87196714295213e-05,1.37277590483156e-06,"NE"
"modelo_1_bayesiana - modelo_2_defecto",0.00309790370694575,0.00197139326805639,0.000119150142574837,"NE"
"modelo_1_defecto - modelo_2_defecto",2.19016060626069e-07,1.92468659338061e-07,1.82513383855057e-08,"NE"
"modelo_1_grid - modelo_2_defecto",0.0743749450231217,0.0383143656179718,0.00206597069508671,"NE"
"modelo_2_bayesiana - modelo_2_defecto",1,1,0.091639805943065,"NE"
"modelo_1_bayesiana - modelo_2_grid",0.0886778021191114,0.0376208857475018,0.00227378979792593,"NE"
"modelo_1_defecto - modelo_2_grid",2.89854235160501e-05,2.10803080116728e-05,1.44927117580251e-06,"NE"
"modelo_1_grid - modelo_2_grid",0.00249363317759045,0.0017379867601388,0.000113346962617748,"NE"
"modelo_2_bayesiana - modelo_2_grid",1,1,0.419166617856376,"NE"
"modelo_2_defecto - modelo_2_grid",1,1,0.465189226433588,"NE"
"modelo_1_bayesiana - modelo_3_bayesiana",0.0344117542117773,0.0187700477518785,0.00111005658747669,"NE"
"modelo_1_defecto - modelo_3_bayesiana",7.07181436627536e-06,5.78602993604347e-06,5.05129597591097e-07,"NE"
"modelo_1_grid - modelo_3_bayesiana",0.00755678586758849,0.00435087671164185,0.00025189286225295,"NE"
"modelo_2_bayesiana - modelo_3_bayesiana",1,1,0.285978491084602,"NE"
"modelo_2_defecto - modelo_3_bayesiana",1,1,0.60273136405107,"NE"
"modelo_2_grid - modelo_3_bayesiana",1,1,0.857497476259835,"NE"
"modelo_1_bayesiana - modelo_3_defecto",0.00309790370694575,0.00192445533310267,0.00012391614827783,"NE"
"modelo_1_defecto - modelo_3_defecto",2.19016060626069e-07,1.8915023417706e-07,1.99105509660063e-08,"NE"
