"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1,1,0.819956736426571,"DET"
"modelo_1_bayesiana - modelo_1_grid",1,1,0.491249621878387,"DET"
"modelo_1_defecto - modelo_1_grid",1,1,0.345195201361,"DET"
"modelo_1_bayesiana - modelo_2_bayesiana",0.0236424752879953,0.0150452115469061,0.000945699011519813,"DET"
"modelo_1_defecto - modelo_2_bayesiana",0.0653587741546238,0.0386210938186413,0.00225375083291806,"DET"
"modelo_1_grid - modelo_2_bayesiana",0.00082702678591867,0.000563881899490002,3.75921266326668e-05,"DET"
"modelo_1_bayesiana - modelo_2_defecto",3.60427507883238e-07,3.0581727941608e-07,3.00356256569365e-08,"DET"
"modelo_1_defecto - modelo_2_defecto",6.64613139567572e-08,6.04193763243247e-08,6.64613139567572e-09,"DET"
"modelo_1_grid - modelo_2_defecto",3.17979844821757e-05,2.45711698271357e-05,1.8704696754221e-06,"DET"
"modelo_2_bayesiana - modelo_2_defecto",3.54779287673747e-19,3.54779287673747e-19,1.77389643836874e-19,"DET"
"modelo_1_bayesiana - modelo_2_grid",0.128610870769007,0.072100033612928,0.00428702902563356,"DET"
"modelo_1_defecto - modelo_2_grid",0.0489366491012725,0.0304000395932148,0.00181246848523232,"DET"
"modelo_1_grid - modelo_2_grid",1,0.559278521756985,0.0346270004089691,"DET"
"modelo_2_bayesiana - modelo_2_grid",1.7226692508362e-09,1.61826505381583e-09,3.4453385016724e-10,"DET"
"modelo_2_defecto - modelo_2_grid",0.41229939919007,0.181161857219879,0.010571779466412,"DET"
"modelo_1_bayesiana - modelo_3_bayesiana",1,0.651185467331146,0.0409316579465292,"DET"
"modelo_1_defecto - modelo_3_bayesiana",1,1,0.0751136330636601,"DET"
"modelo_1_grid - modelo_3_bayesiana",0.164339617778261,0.0846598030978919,0.00497998841752305,"DET"
"modelo_2_bayesiana - modelo_3_bayesiana",1,1,0.227295577947461,"DET"
"modelo_2_defecto - modelo_3_bayesiana",5.1192397214914e-14,4.96411124508257e-14,1.27980993037285e-14,"DET"
"modelo_2_grid - modelo_3_bayesiana",6.71983817850147e-06,5.49804941877393e-06,5.16910629115498e-07,"DET"
"modelo_1_bayesiana - modelo_3_defecto",3.60427507883238e-07,3.00356256569365e-07,3.27661370802943e-08,"DET"
"modelo_1_defecto - modelo_3_defecto",6.64613139567572e-08,5.94123867189193e-08,7.38459043963969e-09,"DET"
