"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1.89180767618603e-07,1.66249765483015e-07,1.89180767618603e-08,"PHI"
"modelo_1_bayesiana - modelo_1_grid",1,1,1,"PHI"
"modelo_1_defecto - modelo_1_grid",1.51598786710878e-07,1.37817078828071e-07,1.89498483388598e-08,"PHI"
"modelo_1_bayesiana - modelo_2_bayesiana",1,1,0.184759497857775,"PHI"
"modelo_1_defecto - modelo_2_bayesiana",0.000440852041088245,0.000313940089865872,2.09929543375355e-05,"PHI"
"modelo_1_grid - modelo_2_bayesiana",1,1,0.175735762172819,"PHI"
"modelo_1_bayesiana - modelo_2_defecto",1,0.975243048489452,0.0652138208716351,"PHI"
"modelo_1_defecto - modelo_2_defecto",0.00520771111417278,0.00347180740944852,0.000200296581314338,"PHI"
"modelo_1_grid - modelo_2_defecto",1,0.979877987592252,0.0624849731218248,"PHI"
"modelo_2_bayesiana - modelo_2_defecto",1,1,0.658004014402591,"PHI"
"modelo_1_bayesiana - modelo_2_grid",0.394077979576972,0.185097232831608,0.0109466105438048,"PHI"
"modelo_1_defecto - modelo_2_grid",2.4249631302709e-16,2.35147939905057e-16,6.06240782567724e-17,"PHI"
"modelo_1_grid - modelo_2_grid",0.439843703656127,0.199928956207331,0.0118876676663818,"PHI"
"modelo_2_bayesiana - modelo_2_grid",0.00188376714277843,0.00128438668825802,8.56257792172015e-05,"PHI"
"modelo_2_defecto - modelo_2_grid",0.000140534858266747,0.000106465801717233,7.8074921259304e-06,"PHI"
"modelo_1_bayesiana - modelo_3_bayesiana",1,0.623856225401354,0.0381245471078605,"PHI"
"modelo_1_defecto - modelo_3_bayesiana",0.0161724148876996,0.00906635380068007,0.000521690802829019,"PHI"
"modelo_1_grid - modelo_3_bayesiana",1,0.588150710739121,0.0355475704292875,"PHI"
"modelo_2_bayesiana - modelo_3_bayesiana",1,1,0.474975204486877,"PHI"
"modelo_2_defecto - modelo_3_bayesiana",1,1,0.843111577681743,"PHI"
"modelo_2_grid - modelo_3_bayesiana",3.39159593570342e-05,2.62077867758901e-05,2.11974745981464e-06,"PHI"
"modelo_1_bayesiana - modelo_3_defecto",1,0.928802903323288,0.0666315126297141,"PHI"
"modelo_1_defecto - modelo_3_defecto",0.00520771111417278,0.00339290269559742,0.000208308444566911,"PHI"
"modelo_1_grid - modelo_3_defecto",1,0.937274596827372,0.0639050861473208,"PHI"
"modelo_2_bayesiana - modelo_3_defecto",1,1,0.66954794447983,"PHI"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"PHI"
"modelo_2_grid - modelo_3_defecto",0.000140534858266747,0.000104336485682888,8.26675636863219e-06,"PHI"
"modelo_3_bayesiana - modelo_3_defecto",1,1,0.857163437309772,"PHI"
"modelo_1_bayesiana - modelo_3_grid",0.0877416120580113,0.045200224393521,0.00265883672903065,"PHI"
"modelo_1_defecto - modelo_3_grid",3.80571747417091e-18,3.80571747417091e-18,1.90285873708546e-18,"PHI"
"modelo_1_grid - modelo_3_grid",0.0994573965934411,0.0497286982967206,0.00292521754686591,"PHI"
"modelo_2_bayesiana - modelo_3_grid",0.00022447827888409,0.00016325693009752,1.18146462570574e-05,"PHI"
"modelo_2_defecto - modelo_3_grid",1.30878773074581e-05,1.05099620802315e-05,8.72525153830537e-07,"PHI"
"modelo_2_grid - modelo_3_grid",1,1,0.721961585464395,"PHI"
"modelo_3_bayesiana - modelo_3_grid",2.78764868480127e-06,2.28080346938286e-06,2.14434514215482e-07,"PHI"
"modelo_3_defecto - modelo_3_grid",1.30878773074581e-05,1.03116609089063e-05,9.34848379104147e-07,"PHI"
"modelo_1_bayesiana - modelo_4_bayesiana",0.00766110702103097,0.00452701778515467,0.00027361096503682,"PHI"
"modelo_1_defecto - modelo_4_bayesiana",1,0.927169497599643,0.0569238947363502,"PHI"
"modelo_1_grid - modelo_4_bayesiana",0.00660324383800516,0.00400196596242737,0.000244564586592784,"PHI"
"modelo_2_bayesiana - modelo_4_bayesiana",1,0.451527741024938,0.02704249628643,"PHI"
"modelo_2_defecto - modelo_4_bayesiana",1,1,0.0808526050410647,"PHI"
"modelo_2_grid - modelo_4_bayesiana",2.64776756263323e-09,2.4471791109186e-09,4.41294593772206e-10,"PHI"
"modelo_3_bayesiana - modelo_4_bayesiana",1,1,0.14407812294678,"PHI"
"modelo_3_defecto - modelo_4_bayesiana",1,0.999632207780436,0.082469657141886,"PHI"
"modelo_3_grid - modelo_4_bayesiana",1.06912456159409e-10,1.0043291336187e-10,2.13824912318819e-11,"PHI"
"modelo_1_bayesiana - modelo_4_defecto",1.89180767618603e-07,1.63383390216066e-07,2.10200852909559e-08,"PHI"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"PHI"
"modelo_1_grid - modelo_4_defecto",1.51598786710878e-07,1.3552012751427e-07,2.16569695301255e-08,"PHI"
"modelo_2_bayesiana - modelo_4_defecto",0.000440852041088245,0.000307260513485747,2.20426020544123e-05,"PHI"
"modelo_2_defecto - modelo_4_defecto",0.00520771111417278,0.00331399798174632,0.000216987963090533,"PHI"
"modelo_2_grid - modelo_4_defecto",2.4249631302709e-16,2.3147375334404e-16,8.08321043423632e-17,"PHI"
"modelo_3_bayesiana - modelo_4_defecto",0.0161724148876996,0.0088213172114725,0.000539080496256653,"PHI"
"modelo_3_defecto - modelo_4_defecto",0.00520771111417278,0.00323509326789521,0.000226422222355338,"PHI"
"modelo_3_grid - modelo_4_defecto",3.80571747417091e-18,3.74805508819862e-18,3.80571747417091e-18,"PHI"
"modelo_4_bayesiana - modelo_4_defecto",1,0.890082717695657,0.0582792255634061,"PHI"
"modelo_1_bayesiana - modelo_4_grid",1,1,1,"PHI"
"modelo_1_defecto - modelo_4_grid",2.16547035252407e-07,1.83736878395982e-07,1.80455862710339e-08,"PHI"
"modelo_1_grid - modelo_4_grid",1,1,1,"PHI"
"modelo_2_bayesiana - modelo_4_grid",1,1,0.189105434584176,"PHI"
"modelo_2_defecto - modelo_4_grid",1,0.929717165121789,0.0659090578926295,"PHI"
"modelo_2_grid - modelo_4_grid",0.368194794144032,0.178518688069834,0.0105198512612581,"PHI"
"modelo_3_bayesiana - modelo_4_grid",1,0.636515215682106,0.0394090096013311,"PHI"
"modelo_3_defecto - modelo_4_grid",1,0.880784682746958,0.0672821632653926,"PHI"
