"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1,1,0.405083875672914,"CIN"
"modelo_1_bayesiana - modelo_1_grid",0.511713802961585,0.186077746531485,0.0119003209991066,"CIN"
"modelo_1_defecto - modelo_1_grid",1,1,0.11092569416039,"CIN"
"modelo_1_bayesiana - modelo_2_bayesiana",0.0605691621481276,0.0302845810740638,0.00178144594553316,"CIN"
"modelo_1_defecto - modelo_2_bayesiana",0.00141404787951663,0.000942698586344418,5.89186616465262e-05,"CIN"
"modelo_1_grid - modelo_2_bayesiana",1.49787044933705e-07,1.2255303676394e-07,1.15220803795157e-08,"CIN"
"modelo_1_bayesiana - modelo_2_defecto",7.36393152467549e-05,5.69031072361288e-05,4.3317244262797e-06,"CIN"
"modelo_1_defecto - modelo_2_defecto",0.00548750781414258,0.00349205042718164,0.000195982421933664,"CIN"
"modelo_1_grid - modelo_2_defecto",1,0.627563714861856,0.0400185557303212,"CIN"
"modelo_2_bayesiana - modelo_2_defecto",1.80242787203721e-14,1.77511835882453e-14,6.00809290679071e-15,"CIN"
"modelo_1_bayesiana - modelo_2_grid",1,1,0.0830374491634837,"CIN"
"modelo_1_defecto - modelo_2_grid",0.324121577908641,0.12768425796401,0.00771718042639621,"CIN"
"modelo_1_grid - modelo_2_grid",0.000370293057435033,0.000252472539160249,1.68315026106833e-05,"CIN"
"modelo_2_bayesiana - modelo_2_grid",1,1,0.191411435974997,"CIN"
"modelo_2_defecto - modelo_2_grid",9.89519531118542e-10,8.6957776977084e-10,9.89519531118542e-11,"CIN"
"modelo_1_bayesiana - modelo_3_bayesiana",0.000346517115546231,0.00024151192901707,1.6500815026011e-05,"CIN"
"modelo_1_defecto - modelo_3_bayesiana",0.0194707714897495,0.0106204208125906,0.000608461609054672,"CIN"
"modelo_1_grid - modelo_3_bayesiana",1,1,0.0821549824450249,"CIN"
"modelo_2_bayesiana - modelo_3_bayesiana",2.35678138018438e-13,2.24965495381236e-13,5.89195345046094e-14,"CIN"
"modelo_2_defecto - modelo_3_bayesiana",1,1,0.788201251894983,"CIN"
"modelo_2_grid - modelo_3_bayesiana",8.28663508793832e-09,6.9055292399486e-09,6.9055292399486e-10,"CIN"
"modelo_1_bayesiana - modelo_3_defecto",7.36393152467549e-05,5.57873600354204e-05,4.60245720292218e-06,"CIN"
"modelo_1_defecto - modelo_3_defecto",0.00548750781414258,0.0034089063693916,0.000203241030153429,"CIN"
"modelo_1_grid - modelo_3_defecto",1,0.600278335954819,0.0409280683605558,"CIN"
"modelo_2_bayesiana - modelo_3_defecto",1.80242787203721e-14,1.74780884561184e-14,9.01213936018607e-15,"CIN"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"CIN"
"modelo_2_grid - modelo_3_defecto",9.89519531118542e-10,8.54585049602377e-10,1.09946614568727e-10,"CIN"
"modelo_3_bayesiana - modelo_3_defecto",1,1,0.800914175312644,"CIN"
"modelo_1_bayesiana - modelo_3_grid",1,0.916207219844196,0.0625980088092308,"CIN"
"modelo_1_defecto - modelo_3_grid",0.208020932820576,0.0945549694638981,0.00547423507422568,"CIN"
"modelo_1_grid - modelo_3_grid",0.0001890886805155,0.00014038402038272,1.05049266953055e-05,"CIN"
"modelo_2_bayesiana - modelo_3_grid",1,1,0.242383673683315,"CIN"
"modelo_2_defecto - modelo_3_grid",3.74282676925945e-10,3.40256979023586e-10,4.67853346157431e-11,"CIN"
"modelo_2_grid - modelo_3_grid",1,1,0.916667286224858,"CIN"
"modelo_3_bayesiana - modelo_3_grid",3.27276528079217e-09,2.77689175339941e-09,2.97524116435652e-10,"CIN"
"modelo_3_defecto - modelo_3_grid",3.74282676925945e-10,3.34586029373193e-10,5.34689538465636e-11,"CIN"
"modelo_1_bayesiana - modelo_4_bayesiana",2.16826932535061e-06,1.74118597338761e-06,1.54876380382186e-07,"CIN"
"modelo_1_defecto - modelo_4_bayesiana",0.000291671034339168,0.000212124388610304,1.45835517169584e-05,"CIN"
"modelo_1_grid - modelo_4_bayesiana",0.277073154742972,0.113348108758488,0.00692682886857429,"CIN"
"modelo_2_bayesiana - modelo_4_bayesiana",6.31058683700298e-17,6.31058683700298e-17,6.31058683700298e-17,"CIN"
"modelo_2_defecto - modelo_4_bayesiana",1,1,0.554145541877252,"CIN"
"modelo_2_grid - modelo_4_bayesiana",8.75818938218106e-12,8.09469018656128e-12,1.45969823036351e-12,"CIN"
"modelo_3_bayesiana - modelo_4_bayesiana",1,1,0.397869113208205,"CIN"
"modelo_3_defecto - modelo_4_bayesiana",1,1,0.563381300908539,"CIN"
"modelo_3_grid - modelo_4_bayesiana",3.02775018083891e-12,2.84425016987897e-12,6.05550036167781e-13,"CIN"
"modelo_1_bayesiana - modelo_4_defecto",1,1,0.41231751630993,"CIN"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"CIN"
"modelo_1_grid - modelo_4_defecto",1,1,0.113189483837132,"CIN"
"modelo_2_bayesiana - modelo_4_defecto",0.00141404787951663,0.000921273618472954,6.14803425876795e-05,"CIN"
"modelo_2_defecto - modelo_4_defecto",0.00548750781414258,0.00332576231160156,0.000211057992851638,"CIN"
"modelo_2_grid - modelo_4_defecto",0.324121577908641,0.122773324965394,0.00790540433923514,"CIN"
"modelo_3_bayesiana - modelo_4_defecto",0.0194707714897495,0.010325409123352,0.000628089402895145,"CIN"
"modelo_3_defecto - modelo_4_defecto",0.00548750781414258,0.00324261825381152,0.000219500312565703,"CIN"
"modelo_3_grid - modelo_4_defecto",0.208020932820576,0.0914031371484348,0.00562218737352908,"CIN"
"modelo_4_bayesiana - modelo_4_defecto",0.000291671034339168,0.000207705130514256,1.53511070704825e-05,"CIN"
"modelo_1_bayesiana - modelo_4_grid",1,1,0.136007721205607,"CIN"
"modelo_1_defecto - modelo_4_grid",1,1,0.55135332462725,"CIN"
"modelo_1_grid - modelo_4_grid",1,1,0.363502988527155,"CIN"
"modelo_2_bayesiana - modelo_4_grid",5.28346400222777e-05,4.16272921387642e-05,3.52230933481851e-06,"CIN"
"modelo_2_defecto - modelo_4_grid",0.076325206567317,0.0370061607599113,0.00212014462686992,"CIN"
"modelo_2_grid - modelo_4_grid",0.030873372056123,0.0159044643925482,0.000935556728973424,"CIN"
"modelo_3_bayesiana - modelo_4_grid",0.220922922653597,0.0937248762772834,0.00566469032445119,"CIN"
"modelo_3_defecto - modelo_4_grid",0.076325206567317,0.0358497182361641,0.00218072018763763,"CIN"
"modelo_3_grid - modelo_4_grid",0.0181154432086438,0.0101556272533306,0.000603848106954794,"CIN"
"modelo_4_bayesiana - modelo_4_grid",0.00622192082628724,0.00358231805149871,0.000214548994009905,"CIN"
"modelo_4_defecto - modelo_4_grid",1,1,0.560859416431168,"CIN"
