"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1,0.80409040613286,0.0667546752261242,"HOU"
"modelo_1_bayesiana - modelo_1_grid",0.000290133952446101,0.000184630697011155,1.1605358097844e-05,"HOU"
"modelo_1_defecto - modelo_1_grid",0.513102632021413,0.209905622190578,0.0125146983419857,"HOU"
"modelo_1_bayesiana - modelo_2_bayesiana",0.0917749987028364,0.0458874993514182,0.00269926466773048,"HOU"
"modelo_1_defecto - modelo_2_bayesiana",1.94697515214372e-05,1.47498117586645e-05,1.08165286230207e-06,"HOU"
"modelo_1_grid - modelo_2_bayesiana",4.48127478000135e-13,4.14178426636488e-13,7.46879130000225e-14,"HOU"
"modelo_1_bayesiana - modelo_2_defecto",1,1,0.744850377406242,"HOU"
"modelo_1_defecto - modelo_2_defecto",1,0.38185815325131,0.0244923596837575,"HOU"
"modelo_1_grid - modelo_2_defecto",3.34742664201458e-05,2.43449210328333e-05,1.67371332100729e-06,"HOU"
"modelo_2_bayesiana - modelo_2_defecto",0.375966468455245,0.165197387654577,0.0096401658578268,"HOU"
"modelo_1_bayesiana - modelo_2_grid",0.0101546474061679,0.00569275687921534,0.000338488246872264,"HOU"
"modelo_1_defecto - modelo_2_grid",7.25050278847036e-07,5.93222955420302e-07,5.17893056319311e-08,"HOU"
"modelo_1_grid - modelo_2_grid",3.59915942091835e-15,3.59915942091835e-15,3.59915942091835e-15,"HOU"
"modelo_2_bayesiana - modelo_2_grid",1,1,0.667719254882779,"HOU"
"modelo_2_defecto - modelo_2_grid",0.0527782565782576,0.0279884693975609,0.00159934110843205,"HOU"
"modelo_1_bayesiana - modelo_3_bayesiana",0.0317978939599955,0.0173443057963612,0.00102573851483856,"HOU"
"modelo_1_defecto - modelo_3_bayesiana",3.9183773922107e-06,3.08720643022661e-06,2.44898587013169e-07,"HOU"
"modelo_1_grid - modelo_3_bayesiana",4.1909841365352e-14,4.06398461724625e-14,1.3969947121784e-14,"HOU"
"modelo_2_bayesiana - modelo_3_bayesiana",1,1,0.845571340489878,"HOU"
"modelo_2_defecto - modelo_3_bayesiana",0.146651859466476,0.0711039318625337,0.00407366276295766,"HOU"
"modelo_2_grid - modelo_3_bayesiana",1,1,0.831709515235946,"HOU"
"modelo_1_bayesiana - modelo_3_defecto",1,1,0.757692625292557,"HOU"
"modelo_1_defecto - modelo_3_defecto",1,0.363674431667914,0.0250026171771691,"HOU"
"modelo_1_grid - modelo_3_defecto",3.34742664201458e-05,2.38377351779826e-05,1.76180349579715e-06,"HOU"
"modelo_2_bayesiana - modelo_3_defecto",0.375966468455245,0.159500926011316,0.00989385443303277,"HOU"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"HOU"
"modelo_2_grid - modelo_3_defecto",0.0527782565782576,0.0271887988433448,0.00164932051807055,"HOU"
"modelo_3_bayesiana - modelo_3_defecto",0.146651859466476,0.0688819339918295,0.00419005312761359,"HOU"
"modelo_1_bayesiana - modelo_3_grid",0.169049609073943,0.0768407313972468,0.00456890835334981,"HOU"
"modelo_1_defecto - modelo_3_grid",4.99966963318302e-05,3.48461822918816e-05,2.27257710599228e-06,"HOU"
"modelo_1_grid - modelo_3_grid",1.84119235465458e-12,1.64591437764576e-12,2.30149044331822e-13,"HOU"
"modelo_2_bayesiana - modelo_3_grid",1,1,0.883442743827026,"HOU"
"modelo_2_defecto - modelo_3_grid",0.644291428513231,0.244049783527739,0.014983521593331,"HOU"
"modelo_2_grid - modelo_3_grid",1,1,0.540265356160464,"HOU"
"modelo_3_bayesiana - modelo_3_grid",1,1,0.748405018722591,"HOU"
"modelo_3_defecto - modelo_3_grid",0.644291428513231,0.234287792186629,0.0153402721074579,"HOU"
"modelo_1_bayesiana - modelo_4_bayesiana",0.00231351097670694,0.00133202147143733,7.97762405761013e-05,"HOU"
"modelo_1_defecto - modelo_4_bayesiana",1,0.463304456852338,0.0352688513866832,"HOU"
"modelo_1_grid - modelo_4_bayesiana",1,1,0.752561084573117,"HOU"
"modelo_2_bayesiana - modelo_4_bayesiana",1.46896698438725e-11,1.24639622917706e-11,1.33542453126114e-12,"HOU"
"modelo_2_defecto - modelo_4_bayesiana",0.000322316721474566,0.000200227054249352,1.19376563509099e-05,"HOU"
"modelo_2_grid - modelo_4_bayesiana",1.53467759023836e-13,1.4649195179548e-13,3.83669397559591e-14,"HOU"
"modelo_3_bayesiana - modelo_4_bayesiana",1.56675016750124e-12,1.42431833409204e-12,2.23821452500178e-13,"HOU"
"modelo_3_defecto - modelo_4_bayesiana",0.000322316721474566,0.000195343467560343,1.2396796979791e-05,"HOU"
"modelo_3_grid - modelo_4_bayesiana",5.56786534276758e-11,4.63988778563965e-11,4.63988778563965e-12,"HOU"
"modelo_1_bayesiana - modelo_4_defecto",1,0.750484379057336,0.0680384189804727,"HOU"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"HOU"
"modelo_1_grid - modelo_4_defecto",0.513102632021413,0.202131339887223,0.0128275658005353,"HOU"
"modelo_2_bayesiana - modelo_4_defecto",1.94697515214372e-05,1.44548155234912e-05,1.14527950126101e-06,"HOU"
"modelo_2_defecto - modelo_4_defecto",1,0.345490710084519,0.0255345877554067,"HOU"
"modelo_2_grid - modelo_4_defecto",7.25050278847036e-07,5.82237345134741e-07,5.57730983728489e-08,"HOU"
"modelo_3_bayesiana - modelo_4_defecto",3.9183773922107e-06,3.02783707579918e-06,2.61225159480714e-07,"HOU"
"modelo_3_defecto - modelo_4_defecto",1,0.327306988501123,0.0260896874892199,"HOU"
"modelo_3_grid - modelo_4_defecto",4.99966963318302e-05,3.40886565898842e-05,2.38079506342049e-06,"HOU"
"modelo_4_bayesiana - modelo_4_defecto",1,0.436051253508083,0.0359742284144168,"HOU"
"modelo_1_bayesiana - modelo_4_grid",0.000857742553229292,0.000506847872362764,3.06336626153319e-05,"HOU"
"modelo_1_defecto - modelo_4_grid",0.996070912024759,0.347115620857113,0.0221349091561058,"HOU"
"modelo_1_grid - modelo_4_grid",1,1,0.869586268867249,"HOU"
"modelo_2_bayesiana - modelo_4_grid",2.72691587709764e-12,2.39638061926762e-12,3.02990653010848e-13,"HOU"
"modelo_2_defecto - modelo_4_grid",0.000108972974283083,7.26486495220554e-05,4.54054059512846e-06,"HOU"
"modelo_2_grid - modelo_4_grid",2.50473749575945e-14,2.46678692764189e-14,1.25236874787973e-14,"HOU"
"modelo_3_bayesiana - modelo_4_grid",2.72720114707821e-13,2.56191622907347e-13,5.45440229415642e-14,"HOU"
"modelo_3_defecto - modelo_4_grid",0.000108972974283083,7.09975438510996e-05,4.73795540361231e-06,"HOU"
"modelo_3_grid - modelo_4_grid",1.07521059595462e-11,9.28590969233539e-12,1.07521059595462e-12,"HOU"
"modelo_4_bayesiana - modelo_4_grid",1,1,0.863328556680057,"HOU"
"modelo_4_defecto - modelo_4_grid",0.996070912024759,0.332023637341586,0.02263797527329,"HOU"
