"Comparison","bonferroni","holm","bh","equipo"
"modelo_2_grid - modelo_4_bayesiana",9.16613187784732e-07,7.49956244551145e-07,7.05087067526717e-08,"IND"
"modelo_3_bayesiana - modelo_4_bayesiana",1.48196114356921e-06,1.19005970619952e-06,1.05854367397801e-07,"IND"
"modelo_3_defecto - modelo_4_bayesiana",0.000666664035334039,0.000414139779525691,2.66665614133616e-05,"IND"
"modelo_3_grid - modelo_4_bayesiana",5.81179794602181e-08,4.93122249965487e-08,5.28345267820165e-09,"IND"
"modelo_1_bayesiana - modelo_4_defecto",1,1,0.703806559506197,"IND"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"IND"
"modelo_1_grid - modelo_4_defecto",1,0.507821761229758,0.0322271502318885,"IND"
"modelo_2_bayesiana - modelo_4_defecto",0.000126865826747636,8.45772178317571e-05,5.76662848852889e-06,"IND"
"modelo_2_defecto - modelo_4_defecto",0.136887055311468,0.0622213887779401,0.00380241820309634,"IND"
"modelo_2_grid - modelo_4_defecto",0.000943894504161787,0.000557755843368329,3.49590557096958e-05,"IND"
"modelo_3_bayesiana - modelo_4_defecto",0.00137133776298212,0.000768780261065733,4.72875090683489e-05,"IND"
"modelo_3_defecto - modelo_4_defecto",0.136887055311468,0.0601473424853421,0.0039110587231848,"IND"
"modelo_3_grid - modelo_4_defecto",0.000107850726187949,7.51686879491767e-05,5.39253630939746e-06,"IND"
"modelo_4_bayesiana - modelo_4_defecto",1,1,0.249818420105177,"IND"
"modelo_1_bayesiana - modelo_4_grid",0.265429816064977,0.112606588633626,0.00680589271961479,"IND"
"modelo_1_defecto - modelo_4_grid",0.0515601358819033,0.0265612821209805,0.00151647458476186,"IND"
"modelo_1_grid - modelo_4_grid",1,1,0.373717756548326,"IND"
"modelo_2_bayesiana - modelo_4_grid",3.05655460663257e-14,3.01024317319874e-14,1.52827730331628e-14,"IND"
"modelo_2_defecto - modelo_4_grid",7.94859082123296e-09,6.98512526714412e-09,7.94859082123296e-10,"IND"
"modelo_2_grid - modelo_4_grid",9.08299059620296e-13,8.80774845692408e-13,3.02766353206765e-13,"IND"
"modelo_3_bayesiana - modelo_4_grid",1.73055140731025e-12,1.65188997970524e-12,4.32637851827564e-13,"IND"
"modelo_3_defecto - modelo_4_grid",7.94859082123296e-09,6.86469207288301e-09,8.83176757914773e-10,"IND"
"modelo_3_grid - modelo_4_grid",2.33409608354517e-14,2.33409608354517e-14,2.33409608354517e-14,"IND"
"modelo_4_bayesiana - modelo_4_grid",1,1,0.0675593010209325,"IND"
"modelo_4_defecto - modelo_4_grid",0.0515601358819033,0.0257800679409516,0.00156242836005768,"IND"
