"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1,0.556464833793619,0.0347790521121012,"TEN"
"modelo_1_bayesiana - modelo_1_grid",1,1,0.561479981232257,"TEN"
"modelo_1_defecto - modelo_1_grid",0.224787301576238,0.108987782582418,0.00624409171045104,"TEN"
"modelo_1_bayesiana - modelo_2_bayesiana",0.0645856430596555,0.0342499622286052,0.00201830134561424,"TEN"
"modelo_1_defecto - modelo_2_bayesiana",1.71074901289995e-06,1.34786285864845e-06,1.06921813306247e-07,"TEN"
"modelo_1_grid - modelo_2_bayesiana",0.549674427279047,0.216538410746291,0.0134066933482695,"TEN"
"modelo_1_bayesiana - modelo_2_defecto",9.01389228012328e-09,7.92129927647197e-09,9.01389228012328e-10,"TEN"
"modelo_1_defecto - modelo_2_defecto",2.39166331673662e-16,2.39166331673662e-16,5.97915829184154e-17,"TEN"
"modelo_1_grid - modelo_2_defecto",5.50216730119292e-07,4.50177324643057e-07,3.93011950085208e-08,"TEN"
"modelo_2_bayesiana - modelo_2_defecto",0.118132036742559,0.060855897715864,0.00347447166889881,"TEN"
"modelo_1_bayesiana - modelo_2_grid",0.653879920076939,0.247681787907931,0.0155685695256414,"TEN"
"modelo_1_defecto - modelo_2_grid",8.17296231445064e-05,5.82013982998757e-05,3.89188681640507e-06,"TEN"
"modelo_1_grid - modelo_2_grid",1,0.930673410496135,0.0722640530502881,"TEN"
"modelo_2_bayesiana - modelo_2_grid",1,1,0.529145564446589,"TEN"
"modelo_2_defecto - modelo_2_grid",0.00809989972007869,0.0052772073933846,0.000323995988803147,"TEN"
"modelo_1_bayesiana - modelo_3_bayesiana",0.000715246897800538,0.000487668339409458,3.25112226272972e-05,"TEN"
"modelo_1_defecto - modelo_3_bayesiana",1.68697857730657e-09,1.53361688846052e-09,2.10872322163321e-10,"TEN"
"modelo_1_grid - modelo_3_bayesiana",0.012068188791739,0.00731405381317512,0.000446969955249591,"TEN"
"modelo_2_bayesiana - modelo_3_bayesiana",1,1,0.312590938763905,"TEN"
"modelo_2_defecto - modelo_3_bayesiana",1,0.867863539228525,0.0596656183219611,"TEN"
"modelo_2_grid - modelo_3_bayesiana",1,1,0.0888422527970537,"TEN"
"modelo_1_bayesiana - modelo_3_defecto",9.01389228012328e-09,7.78472515101556e-09,1.00154358668036e-09,"TEN"
"modelo_1_defecto - modelo_3_defecto",2.39166331673662e-16,2.35542599375576e-16,7.97221105578872e-17,"TEN"
"modelo_1_grid - modelo_3_defecto",5.50216730119292e-07,4.41840707520037e-07,4.23243638553301e-08,"TEN"
"modelo_2_bayesiana - modelo_3_defecto",0.118132036742559,0.0590660183712797,0.00357975868916847,"TEN"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"TEN"
"modelo_2_grid - modelo_3_defecto",0.00809989972007869,0.00515448164005007,0.000337495821669945,"TEN"
"modelo_3_bayesiana - modelo_3_defecto",1,0.824470362267099,0.0609350995628539,"TEN"
"modelo_1_bayesiana - modelo_3_grid",0.294519635416721,0.124947724116185,0.00755178552350566,"TEN"
"modelo_1_defecto - modelo_3_grid",2.08353516859603e-05,1.54686701910917e-05,1.0965974571558e-06,"TEN"
"modelo_1_grid - modelo_3_grid",1,0.606174929585345,0.0414156784188745,"TEN"
"modelo_2_bayesiana - modelo_3_grid",1,1,0.69241296599782,"TEN"
"modelo_2_defecto - modelo_3_grid",0.0230102887662299,0.0132483480775263,0.000767009625540998,"TEN"
