"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1,0.575952498929456,0.0333446183590737,"LV"
"modelo_1_bayesiana - modelo_1_grid",1,0.733711189646191,0.0469233900355122,"LV"
"modelo_1_defecto - modelo_1_grid",1,1,0.884710086237553,"LV"
"modelo_1_bayesiana - modelo_2_bayesiana",1,1,0.835761774793793,"LV"
"modelo_1_defecto - modelo_2_bayesiana",0.590070806343769,0.295035403171885,0.0168591658955363,"LV"
"modelo_1_grid - modelo_2_bayesiana",0.982111098865,0.461294607042651,0.0272808638573611,"LV"
"modelo_1_bayesiana - modelo_2_defecto",2.84056191532223e-06,2.36713492943519e-06,2.18504762717095e-07,"LV"
"modelo_1_defecto - modelo_2_defecto",0.11294115932357,0.0650267280953886,0.00352941122886155,"LV"
"modelo_1_grid - modelo_2_defecto",0.0604200922753767,0.0375336936862189,0.00223778119538432,"LV"
"modelo_2_bayesiana - modelo_2_defecto",5.87014687186039e-07,5.1586139176955e-07,5.87014687186039e-08,"LV"
"modelo_1_bayesiana - modelo_2_grid",2.29947363135321e-11,2.16011159308938e-11,4.59894726270643e-12,"LV"
"modelo_1_defecto - modelo_2_grid",5.35612425907681e-05,3.89536309751041e-05,2.67806212953841e-06,"LV"
"modelo_1_grid - modelo_2_grid",2.1080891521256e-05,1.56509649172962e-05,1.17116064006978e-06,"LV"
"modelo_2_bayesiana - modelo_2_grid",2.94199303987386e-12,2.85284173563526e-12,9.80664346624619e-13,"LV"
"modelo_2_defecto - modelo_2_grid",1,1,0.0975765930358269,"LV"
"modelo_1_bayesiana - modelo_3_bayesiana",1,1,0.368441512533399,"LV"
"modelo_1_defecto - modelo_3_bayesiana",1,1,0.24686709935553,"LV"
"modelo_1_grid - modelo_3_bayesiana",1,1,0.322251788266074,"LV"
"modelo_2_bayesiana - modelo_3_bayesiana",1,1,0.243128335692057,"LV"
"modelo_2_defecto - modelo_3_bayesiana",0.000581215591394385,0.000396283357768899,2.52702431041037e-05,"LV"
"modelo_2_grid - modelo_3_bayesiana",2.87131638346608e-08,2.56678282764392e-08,3.5891454793326e-09,"LV"
"modelo_1_bayesiana - modelo_3_defecto",2.84056191532223e-06,2.32409611253637e-06,2.36713492943519e-07,"LV"
"modelo_1_defecto - modelo_3_defecto",0.11294115932357,0.0633154984086678,0.00364326320398612,"LV"
"modelo_1_grid - modelo_3_defecto",0.0604200922753767,0.0366182377426525,0.0023238497028991,"LV"
