"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1,1,0.815119781111371,"GB"
"modelo_1_bayesiana - modelo_1_grid",1,1,0.388183070912258,"GB"
"modelo_1_defecto - modelo_1_grid",1,1,0.231764466373607,"GB"
"modelo_1_bayesiana - modelo_2_bayesiana",4.2172711489903e-06,3.32269848102266e-06,2.81151409932687e-07,"GB"
"modelo_1_defecto - modelo_2_bayesiana",6.32135833640858e-07,5.36357677028607e-07,5.26779861367382e-08,"GB"
"modelo_1_grid - modelo_2_bayesiana",0.000770630033907906,0.000443696080128794,2.65734494451002e-05,"GB"
"modelo_1_bayesiana - modelo_2_defecto",2.91050064633131e-05,1.94033376422088e-05,1.21270860263805e-06,"GB"
"modelo_1_defecto - modelo_2_defecto",4.89256277299298e-06,3.78061668822185e-06,2.57503303841736e-07,"GB"
"modelo_1_grid - modelo_2_defecto",0.00373854489908191,0.00203920630859013,0.00011682952809631,"GB"
"modelo_2_bayesiana - modelo_2_defecto",1,1,0.820401154775327,"GB"
"modelo_1_bayesiana - modelo_2_grid",1.79640228804182e-12,1.68752942209989e-12,2.99400381340303e-13,"GB"
"modelo_1_defecto - modelo_2_grid",1.31930023712978e-13,1.31930023712978e-13,3.29825059282444e-14,"GB"
"modelo_1_grid - modelo_2_grid",2.96372930055906e-09,2.60448938533978e-09,2.96372930055906e-10,"GB"
"modelo_2_bayesiana - modelo_2_grid",1,0.578941584759657,0.0387134190416792,"GB"
"modelo_2_defecto - modelo_2_grid",0.689746826651408,0.292619865852112,0.0164225434917002,"GB"
"modelo_1_bayesiana - modelo_3_bayesiana",9.73683985143855e-06,6.63875444416265e-06,4.42583629610843e-07,"GB"
"modelo_1_defecto - modelo_3_bayesiana",1.53247686487169e-06,1.25384470762229e-06,1.09462633205121e-07,"GB"
"modelo_1_grid - modelo_3_bayesiana",0.0015312185500195,0.000858410399253355,5.10406183339833e-05,"GB"
"modelo_2_bayesiana - modelo_3_bayesiana",1,1,0.921121895227355,"GB"
"modelo_2_defecto - modelo_3_bayesiana",1,1,0.891391672796505,"GB"
"modelo_2_grid - modelo_3_bayesiana",1,0.444201614588636,0.0277626009117897,"GB"
"modelo_1_bayesiana - modelo_3_defecto",2.91050064633131e-05,1.89623526957949e-05,1.26543506362231e-06,"GB"
"modelo_1_defecto - modelo_3_defecto",4.89256277299298e-06,3.70648694923711e-06,2.71809042944055e-07,"GB"
"modelo_1_grid - modelo_3_defecto",0.00373854489908191,0.00198256168890707,0.000120598222551029,"GB"
"modelo_2_bayesiana - modelo_3_defecto",1,1,0.834794157490684,"GB"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"GB"
"modelo_2_grid - modelo_3_defecto",0.689746826651408,0.282169156357394,0.0168230933329612,"GB"
"modelo_3_bayesiana - modelo_3_defecto",1,1,0.906004651039071,"GB"
"modelo_1_bayesiana - modelo_3_grid",1.79640228804182e-12,1.66031120561441e-12,3.59280457608364e-13,"GB"
"modelo_1_defecto - modelo_3_grid",1.31930023712978e-13,1.29931083959751e-13,4.39766745709925e-14,"GB"
"modelo_1_grid - modelo_3_grid",2.96372930055906e-09,2.55958439593737e-09,3.29303255617674e-10,"GB"
"modelo_2_bayesiana - modelo_3_grid",1,0.55137293786634,0.0395550151078026,"GB"
"modelo_2_defecto - modelo_3_grid",0.689746826651408,0.271718446862676,0.0172436706662852,"GB"
"modelo_2_grid - modelo_3_grid",1,1,1,"GB"
"modelo_3_bayesiana - modelo_3_grid",1,0.425693213980776,0.0284082427934593,"GB"
"modelo_3_defecto - modelo_3_grid",0.689746826651408,0.261267737367957,0.0176858160679848,"GB"
"modelo_1_bayesiana - modelo_4_bayesiana",1,1,0.727418763310425,"GB"
"modelo_1_defecto - modelo_4_bayesiana",1,1,0.496657720494985,"GB"
"modelo_1_grid - modelo_4_bayesiana",1,1,0.72019216456802,"GB"
"modelo_2_bayesiana - modelo_4_bayesiana",6.08139114432256e-05,3.86997618275072e-05,2.43255645772902e-06,"GB"
"modelo_2_defecto - modelo_4_bayesiana",0.000353155728652595,0.000214033774940967,1.26127045947355e-05,"GB"
"modelo_2_grid - modelo_4_bayesiana",7.59867465647319e-11,6.90788605133927e-11,9.49834332059149e-12,"GB"
"modelo_3_bayesiana - modelo_4_bayesiana",0.000130456178121683,8.10409591361968e-05,5.01754531237241e-06,"GB"
"modelo_3_defecto - modelo_4_bayesiana",0.000353155728652595,0.000208682930567443,1.3079841801948e-05,"GB"
"modelo_3_grid - modelo_4_bayesiana",7.59867465647319e-11,6.79275461715028e-11,1.08552495092474e-11,"GB"
"modelo_1_bayesiana - modelo_4_defecto",1,1,0.828935370621733,"GB"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"GB"
"modelo_1_grid - modelo_4_defecto",1,1,0.236494353442456,"GB"
"modelo_2_bayesiana - modelo_4_defecto",6.32135833640858e-07,5.26779861367382e-07,5.74668939673508e-08,"GB"
"modelo_2_defecto - modelo_4_defecto",4.89256277299298e-06,3.63235721025237e-06,2.87797810176058e-07,"GB"
"modelo_2_grid - modelo_4_defecto",1.31930023712978e-13,1.27932144206524e-13,6.59650118564888e-14,"GB"
"modelo_3_bayesiana - modelo_4_defecto",1.53247686487169e-06,1.23062536118484e-06,1.17882835759361e-07,"GB"
"modelo_3_defecto - modelo_4_defecto",4.89256277299298e-06,3.55822747126762e-06,3.05785173312061e-07,"GB"
"modelo_3_grid - modelo_4_defecto",1.31930023712978e-13,1.25933204453297e-13,1.31930023712978e-13,"GB"
"modelo_4_bayesiana - modelo_4_defecto",1,1,0.506028620881682,"GB"
"modelo_1_bayesiana - modelo_4_grid",1,0.441423523135081,0.0294282348756721,"GB"
"modelo_1_defecto - modelo_4_grid",0.522441291080273,0.237473314127397,0.0137484550284282,"GB"
"modelo_1_grid - modelo_4_grid",1,1,0.250033511873847,"GB"
"modelo_2_bayesiana - modelo_4_grid",0.135523849501469,0.0698153164098475,0.00410678331822632,"GB"
"modelo_2_defecto - modelo_4_grid",0.424105335991125,0.205626829571455,0.0117807037775313,"GB"
"modelo_2_grid - modelo_4_grid",8.26169613910884e-06,5.88332906875933e-06,3.93414101862326e-07,"GB"
"modelo_3_bayesiana - modelo_4_grid",0.223367622868713,0.111683811434357,0.00656963596672686,"GB"
"modelo_3_defecto - modelo_4_grid",0.424105335991125,0.199200991147347,0.0121172953140321,"GB"
"modelo_3_grid - modelo_4_grid",8.26169613910884e-06,5.75815185453041e-06,4.13084806955442e-07,"GB"
"modelo_4_bayesiana - modelo_4_grid",1,1,0.0934353486757769,"GB"
"modelo_4_defecto - modelo_4_grid",0.522441291080273,0.229557536989817,0.0141200348940614,"GB"
