"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",1,1,0.642981852750736,"BAL"
"modelo_1_bayesiana - modelo_1_grid",1,1,0.133444575770192,"BAL"
"modelo_1_defecto - modelo_1_grid",1,0.736555956647134,0.0452211098964752,"BAL"
"modelo_1_bayesiana - modelo_2_bayesiana",2.15674418319598e-11,1.96067653017816e-11,3.0810631188514e-12,"BAL"
"modelo_1_defecto - modelo_2_bayesiana",2.57115196002813e-13,2.57115196002813e-13,1.28557598001406e-13,"BAL"
"modelo_1_grid - modelo_2_bayesiana",8.83832369295567e-07,6.82961376273848e-07,5.5239523080973e-08,"BAL"
"modelo_1_bayesiana - modelo_2_defecto",6.45997220220765e-06,4.50240486820533e-06,2.93635100100348e-07,"BAL"
"modelo_1_defecto - modelo_2_defecto",2.31361536540748e-07,1.99812236103374e-07,1.77970412723653e-08,"BAL"
"modelo_1_grid - modelo_2_defecto",0.0127010939720443,0.00750519189257162,0.000437968757656699,"BAL"
"modelo_2_bayesiana - modelo_2_defecto",1,1,0.0714875990463954,"BAL"
"modelo_1_bayesiana - modelo_2_grid",2.21734861062549e-10,1.94857908206483e-10,2.46372067847277e-11,"BAL"
"modelo_1_defecto - modelo_2_grid",3.17007527367946e-12,2.97794949951707e-12,5.28345878946576e-13,"BAL"
"modelo_1_grid - modelo_2_grid",5.49523570157961e-06,3.91327390870063e-06,2.74761785078981e-07,"BAL"
"modelo_2_bayesiana - modelo_2_grid",1,1,0.836913895985688,"BAL"
"modelo_2_defecto - modelo_2_grid",1,1,0.12808118091413,"BAL"
"modelo_1_bayesiana - modelo_3_bayesiana",1.63393656671013e-05,1.0645344298263e-05,6.80806902795889e-07,"BAL"
"modelo_1_defecto - modelo_3_bayesiana",6.43968707926457e-07,5.17126386668215e-07,4.29312471950971e-08,"BAL"
"modelo_1_grid - modelo_3_bayesiana",0.0246961517667949,0.0130964441187549,0.000771754742712342,"BAL"
"modelo_2_bayesiana - modelo_3_bayesiana",1,0.7756798702776,0.0505878176268,"BAL"
"modelo_2_defecto - modelo_3_bayesiana",1,1,0.919908113593826,"BAL"
"modelo_2_grid - modelo_3_bayesiana",1,1,0.0943854099617354,"BAL"
"modelo_1_bayesiana - modelo_3_defecto",6.45997220220765e-06,4.40452650150522e-06,3.0761772391465e-07,"BAL"
"modelo_1_defecto - modelo_3_defecto",2.31361536540748e-07,1.96306758276999e-07,1.92801280450624e-08,"BAL"
"modelo_1_grid - modelo_3_defecto",0.0127010939720443,0.00731275107481337,0.000453610499001581,"BAL"
"modelo_2_bayesiana - modelo_3_defecto",1,1,0.0730416772865344,"BAL"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"BAL"
"modelo_2_grid - modelo_3_defecto",1,1,0.130544280547094,"BAL"
"modelo_3_bayesiana - modelo_3_defecto",1,1,0.934988574472414,"BAL"
"modelo_1_bayesiana - modelo_3_grid",5.85625571231793e-11,5.23513768222361e-11,7.32031964039742e-12,"BAL"
"modelo_1_defecto - modelo_3_grid",7.53993321672653e-13,7.31145039197725e-13,1.88498330418163e-13,"BAL"
"modelo_1_grid - modelo_3_grid",1.93940076671545e-06,1.43985814498571e-06,1.07744487039747e-07,"BAL"
"modelo_2_bayesiana - modelo_3_grid",1,1,0.934345791213668,"BAL"
"modelo_2_defecto - modelo_3_grid",1,1,0.0933706214617854,"BAL"
"modelo_2_grid - modelo_3_grid",1,1,0.938424323162324,"BAL"
"modelo_3_bayesiana - modelo_3_grid",1,1,0.0687528197016974,"BAL"
"modelo_3_defecto - modelo_3_grid",1,1,0.0953158427422392,"BAL"
"modelo_1_bayesiana - modelo_4_bayesiana",0.945188024241602,0.400988858769165,0.0242355903651693,"BAL"
"modelo_1_defecto - modelo_4_bayesiana",0.164383910722905,0.0821919553614523,0.00469668316351156,"BAL"
"modelo_1_grid - modelo_4_bayesiana",1,1,0.476242006421759,"BAL"
"modelo_2_bayesiana - modelo_4_bayesiana",8.84225445689877e-05,5.62688919984467e-05,3.53690178275951e-06,"BAL"
"modelo_2_defecto - modelo_4_bayesiana",0.261210545286292,0.122689801573864,0.00705974446719707,"BAL"
"modelo_2_grid - modelo_4_bayesiana",0.000422474687117959,0.000256045264919975,1.56472106339985e-05,"BAL"
"modelo_3_bayesiana - modelo_4_bayesiana",0.443500694238299,0.194871517165313,0.0116710709010079,"BAL"
"modelo_3_defecto - modelo_4_bayesiana",0.261210545286292,0.118732066039223,0.00725584848017477,"BAL"
"modelo_3_grid - modelo_4_bayesiana",0.000173535930680532,0.000107802623604573,6.67445887232815e-06,"BAL"
"modelo_1_bayesiana - modelo_4_defecto",1,1,0.654262236132328,"BAL"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"BAL"
"modelo_1_grid - modelo_4_defecto",1,0.707093718381249,0.0462978029892485,"BAL"
"modelo_2_bayesiana - modelo_4_defecto",2.57115196002813e-13,2.53219511214892e-13,2.57115196002813e-13,"BAL"
"modelo_2_defecto - modelo_4_defecto",2.31361536540748e-07,1.92801280450624e-07,2.10328669582498e-08,"BAL"
"modelo_2_grid - modelo_4_defecto",3.17007527367946e-12,2.92991805597647e-12,6.34015054735892e-13,"BAL"
"modelo_3_bayesiana - modelo_4_defecto",6.43968707926457e-07,5.07369285032966e-07,4.59977648518898e-08,"BAL"
"modelo_3_defecto - modelo_4_defecto",2.31361536540748e-07,1.89295802624249e-07,2.31361536540748e-08,"BAL"
"modelo_3_grid - modelo_4_defecto",7.53993321672653e-13,7.1972089796026e-13,2.51331107224218e-13,"BAL"
"modelo_4_bayesiana - modelo_4_defecto",0.164383910722905,0.0797012900474689,0.00483482090361484,"BAL"
"modelo_1_bayesiana - modelo_4_grid",1,1,0.131512138551173,"BAL"
"modelo_1_defecto - modelo_4_grid",1,0.727353317005284,0.0433652384122392,"BAL"
"modelo_1_grid - modelo_4_grid",1,1,1,"BAL"
"modelo_2_bayesiana - modelo_4_grid",1.08488875321991e-06,8.21885419105994e-07,6.38169854835243e-08,"BAL"
"modelo_2_defecto - modelo_4_grid",0.0145936347065648,0.00818128006277116,0.000470762409889186,"BAL"
"modelo_2_grid - modelo_4_grid",6.67169367571027e-06,4.44779578380684e-06,2.90073638074359e-07,"BAL"
"modelo_3_bayesiana - modelo_4_grid",0.0282150538178996,0.0145350277243725,0.000855001630845442,"BAL"
"modelo_3_defecto - modelo_4_grid",0.0145936347065648,0.00796016438539896,0.000486454490218826,"BAL"
"modelo_3_grid - modelo_4_grid",2.36953808914163e-06,1.72330042846664e-06,1.24712531007454e-07,"BAL"
"modelo_4_bayesiana - modelo_4_grid",1,1,0.491169468042056,"BAL"
"modelo_4_defecto - modelo_4_grid",1,0.700414305264348,0.0444493693725452,"BAL"
