"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",6.05878784813721e-07,5.14078968932855e-07,5.04898987344768e-08,"MIN"
"modelo_1_bayesiana - modelo_1_grid",1,1,0.445511970963237,"MIN"
"modelo_1_defecto - modelo_1_grid",0.00011222147355387,8.50162678438407e-05,6.23452630854832e-06,"MIN"
"modelo_1_bayesiana - modelo_2_bayesiana",1,0.451847372298552,0.0276128949738004,"MIN"
"modelo_1_defecto - modelo_2_bayesiana",0.052809223066974,0.029605170507243,0.0017035233247411,"MIN"
"modelo_1_grid - modelo_2_bayesiana",1,1,0.204397689714075,"MIN"
"modelo_1_bayesiana - modelo_2_defecto",1,1,0.161445502352307,"MIN"
"modelo_1_defecto - modelo_2_defecto",0.00201941296875932,0.00137687247869954,8.07765187503729e-05,"MIN"
"modelo_1_grid - modelo_2_defecto",1,1,0.590850151067974,"MIN"
"modelo_2_bayesiana - modelo_2_defecto",1,1,0.488363518529016,"MIN"
"modelo_1_bayesiana - modelo_2_grid",1,1,0.481226805837195,"MIN"
"modelo_1_defecto - modelo_2_grid",2.29665744674723e-09,2.05307256603161e-09,2.55184160749692e-10,"MIN"
"modelo_1_grid - modelo_2_grid",1,1,0.103681564440117,"MIN"
"modelo_2_bayesiana - modelo_2_grid",0.0704952676592511,0.0373838540617241,0.0022029771143516,"MIN"
"modelo_2_defecto - modelo_2_grid",0.927992973926018,0.40775448854325,0.0237946916391287,"MIN"
"modelo_1_bayesiana - modelo_3_bayesiana",1,1,0.105851358661896,"MIN"
"modelo_1_defecto - modelo_3_bayesiana",2.58205102973488e-12,2.54292904443587e-12,8.60683676578294e-13,"MIN"
"modelo_1_grid - modelo_3_bayesiana",0.361255989233665,0.175154419022383,0.0103215996923904,"MIN"
"modelo_2_bayesiana - modelo_3_bayesiana",0.00167700815450676,0.00116882386526229,7.98575311669887e-05,"MIN"
"modelo_2_defecto - modelo_3_bayesiana",0.0453106593062524,0.0267744804991492,0.00156243652780181,"MIN"
"modelo_2_grid - modelo_3_bayesiana",1,1,0.449877874214905,"MIN"
"modelo_1_bayesiana - modelo_3_defecto",1,1,0.164955187186053,"MIN"
"modelo_1_defecto - modelo_3_defecto",0.00201941296875932,0.00134627531250622,8.41422070316385e-05,"MIN"
"modelo_1_grid - modelo_3_defecto",1,1,0.600864560408109,"MIN"
"modelo_2_bayesiana - modelo_3_defecto",1,1,0.497242855229544,"MIN"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"MIN"
"modelo_2_grid - modelo_3_defecto",0.927992973926018,0.393693988938311,0.0244208677348952,"MIN"
"modelo_3_bayesiana - modelo_3_defecto",0.0453106593062524,0.0260879553581453,0.00161823783236616,"MIN"
"modelo_1_bayesiana - modelo_3_grid",1,1,0.166409844756982,"MIN"
"modelo_1_defecto - modelo_3_grid",1.96081994567822e-11,1.84198237321287e-11,3.26803324279703e-12,"MIN"
