"Comparison","bonferroni","holm","bh","equipo"
"modelo_2_bayesiana - modelo_3_bayesiana",1,0.760647205982717,0.0459731827791752,"CHI"
"modelo_2_defecto - modelo_3_bayesiana",0.429918546487034,0.19541752113047,0.0113136459601851,"CHI"
"modelo_2_grid - modelo_3_bayesiana",1,1,0.233202937608834,"CHI"
"modelo_1_bayesiana - modelo_3_defecto",0.000217784805133715,0.000131990790990131,8.37633865898905e-06,"CHI"
"modelo_1_defecto - modelo_3_defecto",0.00738209239826083,0.00369104619913042,0.000210916925664595,"CHI"
"modelo_1_grid - modelo_3_defecto",0.00389529368758237,0.00206568604644519,0.000125654635083302,"CHI"
"modelo_2_bayesiana - modelo_3_defecto",1,1,0.681177750682087,"CHI"
"modelo_2_defecto - modelo_3_defecto",1,1,1,"CHI"
"modelo_2_grid - modelo_3_defecto",1,1,0.249730479744487,"CHI"
"modelo_3_bayesiana - modelo_3_defecto",0.429918546487034,0.188903603759454,0.0116194201753252,"CHI"
"modelo_1_bayesiana - modelo_3_grid",1.08848398254676e-08,9.23562167009375e-09,9.89530893224331e-10,"CHI"
"modelo_1_defecto - modelo_3_grid",1.3904024550618e-06,1.07440189709321e-06,8.17883797095174e-08,"CHI"
"modelo_1_grid - modelo_3_grid",5.67224176482874e-07,4.4690389662287e-07,3.78149450988583e-08,"CHI"
"modelo_2_bayesiana - modelo_3_grid",1,1,0.283955243522502,"CHI"
"modelo_2_defecto - modelo_3_grid",1,1,0.13186606609524,"CHI"
"modelo_2_grid - modelo_3_grid",1,1,0.742543990315469,"CHI"
"modelo_3_bayesiana - modelo_3_grid",1,1,0.414488566960627,"CHI"
"modelo_3_defecto - modelo_3_grid",1,1,0.135162717747621,"CHI"
"modelo_1_bayesiana - modelo_4_bayesiana",1,1,0.509301182472711,"CHI"
"modelo_1_defecto - modelo_4_bayesiana",1,1,0.177461946311746,"CHI"
"modelo_1_grid - modelo_4_bayesiana",1,1,0.233381853148683,"CHI"
"modelo_2_bayesiana - modelo_4_bayesiana",1.78751901062039e-07,1.46251555414396e-07,1.37501462355415e-08,"CHI"
"modelo_2_defecto - modelo_4_bayesiana",3.58094397302828e-06,2.65857961633918e-06,1.88470735422541e-07,"CHI"
"modelo_2_grid - modelo_4_bayesiana",8.35159650004001e-10,7.71889979549153e-10,1.39193275000667e-10,"CHI"
"modelo_3_bayesiana - modelo_4_bayesiana",2.25761530349853e-14,2.25761530349853e-14,2.25761530349853e-14,"CHI"
"modelo_3_defecto - modelo_4_bayesiana",3.58094397302828e-06,2.60432288947511e-06,1.98941331834905e-07,"CHI"
"modelo_3_grid - modelo_4_bayesiana",4.72245098548531e-11,4.5077941225087e-11,1.18061274637133e-11,"CHI"
"modelo_1_bayesiana - modelo_4_defecto",1,1,0.52648858465174,"CHI"
"modelo_1_defecto - modelo_4_defecto",1,1,1,"CHI"
"modelo_1_grid - modelo_4_defecto",1,1,0.919927164610256,"CHI"
"modelo_2_bayesiana - modelo_4_defecto",0.000801700037942389,0.000449437900058612,2.76448288945651e-05,"CHI"
"modelo_2_defecto - modelo_4_defecto",0.00738209239826083,0.00357919631430828,0.00021712036465473,"CHI"
"modelo_2_grid - modelo_4_defecto",1.32160938556373e-05,8.61048539079397e-06,5.74612776332054e-07,"CHI"
"modelo_3_bayesiana - modelo_4_defecto",3.02134163263536e-09,2.60934050091235e-09,3.35704625848373e-10,"CHI"
"modelo_3_defecto - modelo_4_defecto",0.00738209239826083,0.00346734642948615,0.000223699769644268,"CHI"
"modelo_3_grid - modelo_4_defecto",1.3904024550618e-06,1.05333519322863e-06,8.69001534413623e-08,"CHI"
"modelo_4_bayesiana - modelo_4_defecto",1,1,0.18168723074774,"CHI"
"modelo_1_bayesiana - modelo_4_grid",1,1,0.611364032507987,"CHI"
"modelo_1_defecto - modelo_4_grid",1,1,0.229660285879172,"CHI"
"modelo_1_grid - modelo_4_grid",1,1,0.278199483606603,"CHI"
"modelo_2_bayesiana - modelo_4_grid",4.93663706761078e-07,3.96426916035411e-07,3.5261693340077e-08,"CHI"
"modelo_2_defecto - modelo_4_grid",9.09353720994123e-06,6.3379198735954e-06,4.13342600451874e-07,"CHI"
"modelo_2_grid - modelo_4_grid",2.6420992404165e-09,2.36187659370566e-09,3.30262405052063e-10,"CHI"
"modelo_3_bayesiana - modelo_4_grid",8.98529591541201e-14,8.8491550682088e-14,4.49264795770601e-14,"CHI"
"modelo_3_defecto - modelo_4_grid",9.09353720994123e-06,6.20013900677811e-06,4.33025581425773e-07,"CHI"
"modelo_3_grid - modelo_4_grid",1.59720937699426e-10,1.50040880869157e-10,3.19441875398851e-11,"CHI"
"modelo_4_bayesiana - modelo_4_grid",1,1,0.922004626317078,"CHI"
"modelo_4_defecto - modelo_4_grid",1,1,0.234763847787598,"CHI"
