"Comparison","bonferroni","holm","bh","equipo"
"modelo_1_bayesiana - modelo_1_defecto",0.3373343636945,0.209556195628402,0.0124938653220185,"BUF"
"modelo_1_bayesiana - modelo_1_grid",1,1,0.995263875822064,"BUF"
"modelo_1_defecto - modelo_1_grid",0.385954248951538,0.228063874380454,0.0133087672052254,"BUF"
"modelo_1_bayesiana - modelo_2_bayesiana",1,1,0.45226695302198,"BUF"
"modelo_1_defecto - modelo_2_bayesiana",1,1,0.092768920609712,"BUF"
"modelo_1_grid - modelo_2_bayesiana",1,1,0.472712730106148,"BUF"
"modelo_1_bayesiana - modelo_2_defecto",1,1,0.107882615357317,"BUF"
"modelo_1_defecto - modelo_2_defecto",0.000322889884745383,0.000259290361992504,1.89935226320813e-05,"BUF"
"modelo_1_grid - modelo_2_defecto",1,1,0.102384037464607,"BUF"
"modelo_2_bayesiana - modelo_2_defecto",0.469063140100782,0.262959639147408,0.0151310690355091,"BUF"
"modelo_1_bayesiana - modelo_2_grid",1,1,0.46028411448189,"BUF"
"modelo_1_defecto - modelo_2_grid",1,1,0.086571919932947,"BUF"
"modelo_1_grid - modelo_2_grid",1,1,0.480743843980488,"BUF"
"modelo_2_bayesiana - modelo_2_grid",1,1,1,"BUF"
"modelo_2_defecto - modelo_2_grid",0.54597486092956,0.289532123220221,0.0165446927554412,"BUF"
"modelo_1_bayesiana - modelo_3_bayesiana",0.00402234700008426,0.0028034539697557,0.000191540333337346,"BUF"
"modelo_1_defecto - modelo_3_bayesiana",6.48336462403047e-10,6.18866623202909e-10,1.29667292480609e-10,"BUF"
"modelo_1_grid - modelo_3_bayesiana",0.00333911433187805,0.00237785414542831,0.000166955716593903,"BUF"
"modelo_2_bayesiana - modelo_3_bayesiana",5.38561335610635e-05,4.65121153481912e-05,5.38561335610635e-06,"BUF"
"modelo_2_defecto - modelo_3_bayesiana",1,0.778396016273694,0.0447900061674489,"BUF"
"modelo_2_grid - modelo_3_bayesiana",6.98534560116324e-05,5.92695990401729e-05,6.35031418287567e-06,"BUF"
"modelo_1_bayesiana - modelo_3_defecto",1,1,0.110227889604215,"BUF"
"modelo_1_defecto - modelo_3_defecto",0.000322889884745383,0.000254398091011514,2.01806177965864e-05,"BUF"
"modelo_1_grid - modelo_3_defecto",1,1,0.104710947406985,"BUF"
