"Comparison","bonferroni","holm","bh","equipo"
"azar - lightgbm",3.55216599309612e-10,3.55216599309612e-10,3.55216599309612e-10,"TB"
"azar - red",1.21461125413991e-05,8.09740836093276e-06,6.07305627069957e-06,"TB"
"lightgbm - red",0.20063252742331,0.0668775091411033,0.0668775091411033,"TB"
